Orthogroup	spis_longest_isoform_marker	xenia_longest_isoforms
OG0008453	XP_022779828.1	Xe_008106-T1
OG0008454	XP_022782568.1	Xe_010174-T1
OG0008455	XP_022800573.1	Xe_022181-T1
OG0008456	XP_022807885.1	Xe_008218-T1
OG0008457	XP_022807892.1	Xe_008219-T1
OG0008458	XP_022792209.1	Xe_019871-T1
OG0008459	XP_022792896.1	Xe_009622-T1
OG0008460	XP_022798364.1	Xe_022214-T1
OG0008461	XP_022799418.1	Xe_009715-T1
OG0008462	XP_022799439.1	Xe_009145-T1
OG0008463	XP_022792898.1	Xe_025203-T1
OG0008464	XP_022810036.1	Xe_009623-T1
OG0008465	XP_022799032.1	Xe_009624-T1
OG0008466	XP_022792901.1	Xe_024938-T1
OG0008468	XP_022782628.1	Xe_009523-T1
OG0008469	XP_022807153.1	Xe_013503-T1
OG0008471	XP_022785508.1	Xe_010384-T1
OG0008472	XP_022782567.1	Xe_009522-T1
OG0008473	XP_022796027.1	Xe_021858-T1
OG0008474	XP_022792023.1	Xe_009807-T1
OG0008475	XP_022792030.1	Xe_009941-T1
OG0008476	XP_022808613.1	Xe_000425-T1
OG0008477	XP_022792015.1	Xe_009938-T1
OG0008478	XP_022792776.1	Xe_000876-T1
OG0008479	XP_022779888.1	Xe_008147-T1
OG0008481	XP_022779913.1	Xe_008145-T1
OG0008482	XP_022807882.1	Xe_008370-T1
OG0008483	XP_022786173.1	Xe_008617-T1
OG0008484	XP_022794423.1	Xe_021170-T1
OG0008485	XP_022791431.1	Xe_012276-T1
OG0008486	XP_022800137.1	Xe_015821-T1
OG0008487	XP_022791144.1	Xe_011882-T1
OG0008488	XP_022784395.1	Xe_012222-T1
OG0008489	XP_022803677.1	Xe_002766-T1
OG0008490	XP_022786905.1	Xe_014502-T1
OG0008491	XP_022783138.1	Xe_000784-T1
OG0008492	XP_022783081.1	Xe_001106-T1
OG0008493	XP_022783107.1	Xe_001109-T1
OG0008494	XP_022781489.1	Xe_000987-T1
OG0008495	XP_022787070.1	Xe_000532-T1
OG0008496	XP_022807878.1	Xe_000803-T1
OG0008497	XP_022807875.1	Xe_000805-T1
OG0008498	XP_022781443.1	Xe_000986-T1
OG0008499	XP_022795811.1	Xe_018470-T1
OG0008500	XP_022781490.1	Xe_000947-T1
OG0008501	XP_022779352.1	Xe_002141-T1
OG0008503	XP_022782105.1	Xe_028801-T1
OG0008505	XP_022786393.1	Xe_008325-T1
OG0008507	XP_022801238.1	Xe_002883-T1
OG0008508	XP_022804277.1	Xe_002528-T1
OG0008509	XP_022804276.1	Xe_002483-T1
OG0008510	XP_022804291.1	Xe_002461-T1
OG0008511	XP_022786332.1	Xe_002450-T1
OG0008512	XP_022804278.1	Xe_002397-T1
OG0008513	XP_022802961.1	Xe_002774-T1
OG0008514	XP_022802962.1	Xe_002775-T1
OG0008515	XP_022786325.1	Xe_002759-T1
OG0008516	XP_022808028.1	Xe_002507-T1
OG0008517	XP_022806927.1	Xe_003631-T1
OG0008518	XP_022804282.1	Xe_002522-T1
OG0008519	XP_022801234.1	Xe_002390-T1
OG0008520	XP_022804302.1	Xe_002442-T1
OG0008521	XP_022804280.1	Xe_002530-T1
OG0008522	XP_022804292.1	Xe_002556-T1
OG0008523	XP_022804337.1	Xe_014980-T1
OG0008524	XP_022804336.1	Xe_014981-T1
OG0008525	XP_022800332.1	Xe_014304-T1
OG0008526	XP_022787927.1	Xe_015987-T1
OG0008527	XP_022780583.1	Xe_023052-T1
OG0008528	XP_022786096.1	Xe_015737-T1
OG0008529	XP_022800341.1	Xe_014303-T1
OG0008530	XP_022800322.1	Xe_014302-T1
OG0008531	XP_022792192.1	Xe_016089-T1
OG0008532	XP_022800347.1	Xe_014094-T1
OG0008533	XP_022800313.1	Xe_014301-T1
OG0008534	XP_022800721.1	Xe_016157-T1
OG0008536	XP_022787975.1	Xe_015734-T1
OG0008537	XP_022788841.1	Xe_014901-T1
OG0008538	XP_022788139.1	Xe_016126-T1
OG0008539	XP_022784941.1	Xe_023243-T1
OG0008540	XP_022788364.1	Xe_016131-T1
OG0008541	XP_022800977.1	Xe_016198-T1
OG0008542	XP_022792135.1	Xe_016196-T1
OG0008543	XP_022800345.1	Xe_014098-T1
OG0008544	XP_022800346.1	Xe_014143-T1
OG0008545	XP_022781173.1	Xe_014113-T1
OG0008546	XP_022781172.1	Xe_014112-T1
OG0008547	XP_022781105.1	Xe_014082-T2
OG0008548	XP_022795348.1	Xe_015692-T1
OG0008549	XP_022800349.1	Xe_014093-T1
OG0008550	XP_022800692.1	Xe_016151-T1
OG0008551	XP_022800718.1	Xe_016195-T1
OG0008552	XP_022804330.1	Xe_014983-T2
OG0008553	XP_022800717.1	Xe_014999-T1
OG0008554	XP_022800703.1	Xe_016137-T1
OG0008555	XP_022800712.1	Xe_016138-T1
OG0008556	XP_022800735.1	Xe_016154-T1
OG0008557	XP_022794025.1	Xe_016071-T1
OG0008558	XP_022801006.1	Xe_016199-T1
OG0008559	XP_022800713.1	Xe_015773-T1
OG0008560	XP_022804322.1	Xe_015939-T1
OG0008561	XP_022804313.1	Xe_015938-T1
OG0008562	XP_022800315.1	Xe_014306-T1
OG0008563	XP_022800709.1	Xe_002385-T1
OG0008564	XP_022787977.1	Xe_014938-T1
OG0008565	XP_022808072.1	Xe_022307-T1
OG0008566	XP_022808077.1	Xe_029088-T1
OG0008567	XP_022794894.1	Xe_000993-T1
OG0008569	XP_022802874.1	Xe_017552-T1
OG0008570	XP_022801894.1	Xe_020777-T1
OG0008571	XP_022786413.1	Xe_008178-T1
OG0008572	XP_022790244.1	Xe_014728-T1
OG0008573	XP_022792482.1	Xe_021798-T1
OG0008574	XP_022792459.1	Xe_021906-T1
OG0008575	XP_022808451.1	Xe_021909-T1
OG0008576	XP_022790077.1	Xe_021904-T1
OG0008577	XP_022808452.1	Xe_021903-T1
OG0008578	XP_022790078.1	Xe_021905-T1
OG0008581	XP_022788511.1	Xe_010003-T1
OG0008582	XP_022788488.1	Xe_009683-T1
OG0008583	XP_022788512.1	Xe_010002-T1
OG0008584	XP_022782448.1	Xe_021425-T1
OG0008585	XP_022791272.1	Xe_021373-T1
OG0008586	XP_022782427.1	Xe_021827-T1
OG0008587	XP_022782504.1	Xe_021424-T1
OG0008588	XP_022791274.1	Xe_021372-T1
OG0008589	XP_022782430.1	Xe_021546-T1
OG0008590	XP_022788505.1	Xe_009682-T1
OG0008591	XP_022782451.1	Xe_021423-T1
OG0008592	XP_022794684.1	Xe_001379-T1
OG0008594	XP_022809700.1	Xe_002470-T1
OG0008595	XP_022806336.1	Xe_002701-T1
OG0008596	XP_022809958.1	Xe_002469-T1
OG0008597	XP_022806329.1	Xe_002705-T1
OG0008598	XP_022806341.1	Xe_002704-T1
OG0008599	XP_022806335.1	Xe_002702-T1
OG0008600	XP_022806330.1	Xe_002703-T1
OG0008602	XP_022783017.1	Xe_021687-T1
OG0008603	XP_022783020.1	Xe_021686-T1
OG0008604	XP_022786806.1	Xe_020048-T1
OG0008605	XP_022793083.1	Xe_005044-T1
OG0008607	XP_022793125.1	Xe_022003-T1
OG0008608	XP_022796573.1	Xe_006338-T1
OG0008609	XP_022801961.1	Xe_005672-T1
OG0008610	XP_022793480.1	Xe_005579-T1
OG0008611	XP_022796592.1	Xe_005220-T1
OG0008612	XP_022806666.1	Xe_006068-T1
OG0008613	XP_022796593.1	Xe_005219-T1
OG0008614	XP_022806671.1	Xe_006066-T1
OG0008615	XP_022781750.1	Xe_013531-T1
OG0008616	XP_022779491.1	Xe_005333-T1
OG0008617	XP_022802654.1	Xe_006508-T1
OG0008618	XP_022794356.1	Xe_006359-T1
OG0008619	XP_022790005.1	Xe_006285-T1
OG0008620	XP_022783476.1	Xe_003459-T1
OG0008621	XP_022783487.1	Xe_003471-T1
OG0008623	XP_022784038.1	Xe_020759-T1
OG0008625	XP_022784280.1	Xe_002183-T1
OG0008627	XP_022781902.1	Xe_001888-T1
OG0008628	XP_022805311.1	Xe_011218-T1
OG0008629	XP_022805316.1	Xe_011216-T2
OG0008630	XP_022805312.1	Xe_011217-T2
OG0008631	XP_022781417.1	Xe_001118-T1
OG0008632	XP_022786511.1	Xe_008223-T1
OG0008633	XP_022786539.1	Xe_008202-T1
OG0008634	XP_022784802.1	Xe_010577-T1
OG0008635	XP_022795549.1	Xe_011296-T1
OG0008636	XP_022784800.1	Xe_010668-T1
OG0008639	XP_022804829.1	Xe_016504-T1
OG0008640	XP_022781333.1	Xe_010670-T1
OG0008641	XP_022796909.1	Xe_011461-T1
OG0008642	XP_022786581.1	Xe_008508-T1
OG0008643	XP_022804408.1	Xe_011365-T1
OG0008644	XP_022784840.1	Xe_028930-T1
OG0008645	XP_022804413.1	Xe_011605-T1
OG0008646	XP_022796985.1	Xe_011254-T1
OG0008647	XP_022784763.1	Xe_010667-T1
OG0008648	XP_022786491.1	Xe_008361-T1
OG0008650	XP_022784773.1	Xe_010669-T1
OG0008651	XP_022784760.1	Xe_011665-T1
OG0008653	XP_022796060.1	Xe_010885-T1
OG0008654	XP_022796082.1	Xe_005323-T1
OG0008655	XP_022796092.1	Xe_010884-T1
OG0008656	XP_022795628.1	Xe_011298-T1
OG0008657	XP_022795557.1	Xe_010666-T1
OG0008658	XP_022802752.1	Xe_003238-T1
OG0008659	XP_022783155.1	Xe_000443-T1
OG0008660	XP_022781366.1	Xe_011272-T1
OG0008661	XP_022781420.1	Xe_011288-T1
OG0008662	XP_022795500.1	Xe_011691-T1
OG0008663	XP_022782145.1	Xe_022093-T1
OG0008664	XP_022784240.1	Xe_003401-T1
OG0008665	XP_022781397.1	Xe_010406-T1
OG0008666	XP_022785464.1	Xe_010544-T1
OG0008667	XP_022788866.1	Xe_011624-T1
OG0008668	XP_022784107.1	Xe_018679-T1
OG0008669	XP_022784108.1	Xe_018676-T1
OG0008672	XP_022785549.1	Xe_002174-T1
OG0008673	XP_022780460.1	Xe_003171-T1
OG0008674	XP_022799313.1	Xe_002175-T1
OG0008675	XP_022795071.1	Xe_004964-T1
OG0008676	XP_022780435.1	Xe_007932-T1
OG0008677	XP_022784236.1	Xe_003396-T1
OG0008678	XP_022797725.1	Xe_004313-T1
OG0008679	XP_022784257.1	Xe_003388-T1
OG0008681	XP_022804436.1	Xe_018652-T1
OG0008682	XP_022804443.1	Xe_018673-T1
OG0008683	XP_022795432.1	Xe_018713-T1
OG0008684	XP_022782045.1	Xe_017695-T1
OG0008685	XP_022791789.1	Xe_003252-T1
OG0008686	XP_022799131.1	Xe_016552-T1
OG0008687	XP_022780639.1	Xe_016848-T1
OG0008688	XP_022783157.1	Xe_016554-T1
OG0008689	XP_022783207.1	Xe_016553-T1
OG0008690	XP_022799880.1	Xe_018443-T1
OG0008691	XP_022794548.1	Xe_017422-T1
OG0008692	XP_022799860.1	Xe_018444-T1
OG0008693	XP_022807220.1	Xe_011304-T1
OG0008694	XP_022790195.1	Xe_018666-T1
OG0008695	XP_022785698.1	Xe_016301-T1
OG0008696	XP_022783593.1	Xe_020550-T1
OG0008697	XP_022794533.1	Xe_029053-T1
OG0008698	XP_022784233.1	Xe_003237-T1
OG0008700	XP_022783158.1	Xe_016558-T1
OG0008701	XP_022783631.1	Xe_020549-T1
OG0008702	XP_022783183.1	Xe_018486-T1
OG0008703	XP_022780642.1	Xe_018435-T1
OG0008704	XP_022784114.1	Xe_016491-T1
OG0008705	XP_022783159.1	Xe_016557-T1
OG0008706	XP_022807226.1	Xe_011472-T1
OG0008707	XP_022807229.1	Xe_011289-T1
OG0008709	XP_022792866.1	Xe_012478-T1
OG0008710	XP_022786099.1	Xe_027998-T1, Xe_009834-T1
OG0008711	XP_022785611.1	Xe_001387-T1
OG0008712	XP_022785608.1	Xe_001386-T1
OG0008714	XP_022785613.1	Xe_001385-T1
OG0008716	XP_022786472.1	Xe_008302-T1
OG0008717	XP_022794397.1	Xe_008285-T1
OG0008718	XP_022801851.1	Xe_007476-T1
OG0008719	XP_022786443.1	Xe_007411-T1
OG0008720	XP_022791777.1	Xe_021741-T1
OG0008721	XP_022801870.1	Xe_008038-T1
OG0008722	XP_022801837.1	Xe_007468-T1
OG0008723	XP_022801839.1	Xe_007416-T1
OG0008724	XP_022779222.1	Xe_008080-T1
OG0008725	XP_022784255.1	Xe_003233-T1
OG0008726	XP_022801865.1	Xe_022032-T1
OG0008727	XP_022801193.1	Xe_015783-T1
OG0008728	XP_022786442.1	Xe_008886-T1
OG0008729	XP_022782928.1	Xe_021796-T1
OG0008730	XP_022804223.1	Xe_012500-T1
OG0008731	XP_022809386.1	Xe_012554-T1
OG0008732	XP_022809374.1	Xe_012553-T1
OG0008733	XP_022778489.1	Xe_002949-T1
OG0008734	XP_022801361.1	Xe_012338-T1
OG0008735	XP_022801362.1	Xe_012336-T1
OG0008736	XP_022800408.1	Xe_014686-T1
OG0008737	XP_022807732.1	Xe_006020-T1
OG0008738	XP_022791910.1	Xe_012799-T1
OG0008739	XP_022791867.1	Xe_013016-T1
OG0008740	XP_022790525.1	Xe_000933-T1
OG0008741	XP_022779480.1	Xe_013880-T1
OG0008742	XP_022789360.1	Xe_013993-T1
OG0008743	XP_022790895.1	Xe_013690-T1
OG0008744	XP_022779050.1	Xe_013593-T1
OG0008745	XP_022779021.1	Xe_013591-T1
OG0008746	XP_022800073.1	Xe_021912-T1
OG0008747	XP_022791887.1	Xe_013188-T1
OG0008748	XP_022796643.1	Xe_013046-T1
OG0008749	XP_022799094.1	Xe_013828-T1
OG0008750	XP_022780494.1	Xe_004608-T1
OG0008751	XP_022800309.1	Xe_016135-T1
OG0008752	XP_022806298.1	Xe_015023-T1
OG0008754	XP_022798220.1	Xe_002767-T1
OG0008755	XP_022796093.1	Xe_002367-T1
OG0008756	XP_022804577.1	Xe_012398-T1
OG0008757	XP_022785479.1	Xe_002562-T1
OG0008759	XP_022788160.1	Xe_002388-T1
OG0008760	XP_022785709.1	Xe_002558-T1
OG0008761	XP_022788026.1	Xe_028955-T1
OG0008762	XP_022779729.1	Xe_002946-T1
OG0008763	XP_022788094.1	Xe_002400-T1
OG0008764	XP_022808307.1	Xe_012087-T1
OG0008765	XP_022789453.1	Xe_011985-T1
OG0008766	XP_022791007.1	Xe_012423-T1
OG0008767	XP_022809334.1	Xe_004956-T1
OG0008768	XP_022798878.1	Xe_005048-T1
OG0008769	XP_022790659.1	Xe_004887-T1
OG0008770	XP_022794847.1	Xe_004611-T1
OG0008771	XP_022800388.1	Xe_004445-T1
OG0008772	XP_022798770.1	Xe_001156-T1
OG0008773	XP_022794858.1	Xe_004616-T1
OG0008774	XP_022792948.1	Xe_004610-T1
OG0008775	XP_022783824.1	Xe_016488-T1
OG0008776	XP_022783767.1	Xe_007819-T1
OG0008777	XP_022782569.1	Xe_009579-T1
OG0008778	XP_022782578.1	Xe_009582-T1
OG0008779	XP_022782708.1	Xe_009840-T1
OG0008780	XP_022789264.1	Xe_009245-T1
OG0008781	XP_022789953.1	Xe_022189-T1
OG0008782	XP_022792891.1	Xe_022137-T1
OG0008783	XP_022782637.1	Xe_000692-T2
OG0008784	XP_022794500.1	Xe_009973-T1
OG0008785	XP_022794489.1	Xe_009970-T1
OG0008786	XP_022779407.1	Xe_013882-T1
OG0008787	XP_022789320.1	Xe_009581-T1
OG0008788	XP_022782643.1	Xe_000838-T1
OG0008789	XP_022793127.1	Xe_021500-T2
OG0008790	XP_022789261.1	Xe_005171-T1
OG0008791	XP_022789456.1	Xe_011876-T1
OG0008792	XP_022782641.1	Xe_000766-T1
OG0008793	XP_022782642.1	Xe_000767-T1
OG0008794	XP_022792888.1	Xe_009598-T1
OG0008795	XP_022798540.1	Xe_009349-T1, Xe_009948-T1
OG0008796	XP_022782547.1	Xe_000691-T1
OG0008797	XP_022782606.1	Xe_009580-T1
OG0008798	XP_022798518.1	Xe_013399-T1
OG0008799	XP_022801068.1	Xe_028914-T1
OG0008800	XP_022794493.1	Xe_009972-T1
OG0008801	XP_022789459.1	Xe_011962-T1
OG0008802	XP_022793120.1	Xe_021501-T1
OG0008803	XP_022789714.1	Xe_004756-T1
OG0008804	XP_022802448.1	Xe_021859-T1
OG0008805	XP_022782529.1	Xe_001245-T1
OG0008806	XP_022789461.1	Xe_011963-T1
OG0008807	XP_022789438.1	Xe_011766-T1
OG0008809	XP_022778191.1	Xe_012350-T1
OG0008810	XP_022796132.1	Xe_020464-T2
OG0008811	XP_022802986.1	Xe_018448-T1
OG0008812	XP_022792129.1	Xe_004486-T1
OG0008813	XP_022792130.1	Xe_004485-T1
OG0008814	XP_022792128.1	Xe_004849-T1
OG0008815	XP_022792069.1	Xe_004852-T1
OG0008816	XP_022785764.1	Xe_000253-T1
OG0008817	XP_022795451.1	Xe_018617-T1
OG0008818	XP_022785824.1	Xe_005090-T1
OG0008819	XP_022785840.1	Xe_005089-T1
OG0008820	XP_022800550.1	Xe_005112-T1
OG0008821	XP_022807972.1	Xe_005057-T1
OG0008822	XP_022799814.1	Xe_000213-T1
OG0008823	XP_022792067.1	Xe_004853-T1
OG0008824	XP_022784081.1	Xe_020463-T1
OG0008825	XP_022807980.1	Xe_004722-T1
OG0008826	XP_022808359.1	Xe_004386-T1
OG0008828	XP_022790571.1	Xe_007974-T1
OG0008829	XP_022789701.1	Xe_005094-T1
OG0008830	XP_022800294.1	Xe_018283-T1
OG0008831	XP_022800293.1	Xe_018792-T1
OG0008833	XP_022799821.1	Xe_000179-T1
OG0008834	XP_022804001.1	Xe_016350-T1
OG0008835	XP_022789705.1	Xe_004659-T1
OG0008836	XP_022789747.1	Xe_004658-T1
OG0008837	XP_022790593.1	Xe_007936-T1
OG0008838	XP_022797100.1	Xe_004425-T1
OG0008839	XP_022800556.1	Xe_005113-T1
OG0008840	XP_022790647.1	Xe_005063-T1
OG0008841	XP_022808267.1	Xe_004847-T1
OG0008842	XP_022808214.1	Xe_004387-T1
OG0008843	XP_022807516.1	Xe_004484-T1
OG0008844	XP_022807528.1	Xe_004482-T1
OG0008845	XP_022802899.1	Xe_013159-T1
OG0008846	XP_022781512.1	Xe_004791-T1
OG0008847	XP_022783955.1	Xe_004912-T1
OG0008849	XP_022796150.1	Xe_020452-T1
OG0008850	XP_022790416.1	Xe_024457-T1
OG0008852	XP_022781990.1	Xe_020655-T1
OG0008853	XP_022803419.1	Xe_021639-T1
OG0008855	XP_022790424.1	Xe_023526-T1
OG0008857	XP_022799066.1	Xe_012168-T1
OG0008858	XP_022782279.1	Xe_012189-T1
OG0008859	XP_022788669.1	Xe_014931-T1
OG0008861	XP_022805263.1	Xe_014216-T1
OG0008862	XP_022805261.1	Xe_014260-T1
OG0008863	XP_022805266.1	Xe_015825-T1
OG0008864	XP_022805268.1	Xe_015826-T2
OG0008865	XP_022778318.1	Xe_002595-T1
OG0008866	XP_022798084.1	Xe_016113-T1
OG0008867	XP_022798085.1	Xe_005230-T1
OG0008868	XP_022790364.1	Xe_014404-T1
OG0008869	XP_022790385.1	Xe_014403-T1
OG0008870	XP_022797337.1	Xe_015943-T1
OG0008871	XP_022796165.1	Xe_014843-T1
OG0008872	XP_022805459.1	Xe_014491-T1
OG0008873	XP_022798294.1	Xe_014604-T1
OG0008874	XP_022807803.1	Xe_014748-T1
OG0008875	XP_022796173.1	Xe_014838-T1
OG0008876	XP_022790365.1	Xe_025195-T1
OG0008877	XP_022801756.1	Xe_014300-T1
OG0008878	XP_022805355.1	Xe_014117-T1
OG0008879	XP_022805357.1	Xe_014115-T1
OG0008880	XP_022790376.1	Xe_014405-T1
OG0008881	XP_022805349.1	Xe_014071-T1
OG0008882	XP_022806537.1	Xe_014544-T1
OG0008883	XP_022806538.1	Xe_014542-T1
OG0008884	XP_022806542.1	Xe_014543-T1
OG0008885	XP_022806544.1	Xe_015608-T1
OG0008886	XP_022805906.1	Xe_014215-T1
OG0008887	XP_022791552.1	Xe_014746-T1
OG0008888	XP_022784917.1	Xe_005260-T1
OG0008889	XP_022787756.1	Xe_006084-T1
OG0008890	XP_022789332.1	Xe_013869-T1
OG0008891	XP_022787289.1	Xe_009752-T1
OG0008893	XP_022796988.1	Xe_013270-T1
OG0008894	XP_022802188.1	Xe_013109-T1
OG0008895	XP_022781669.1	Xe_013626-T1
OG0008896	XP_022796993.1	Xe_013317-T1
OG0008897	XP_022796994.1	Xe_013901-T1
OG0008898	XP_022778985.1	Xe_013842-T1
OG0008899	XP_022778984.1	Xe_013843-T1
OG0008900	XP_022781635.1	Xe_002742-T1
OG0008901	XP_022781632.1	Xe_013638-T1
OG0008902	XP_022810126.1	Xe_012614-T1
OG0008903	XP_022797001.1	Xe_013900-T1
OG0008905	XP_022805752.1	Xe_013023-T1
OG0008906	XP_022786013.1	Xe_013903-T1
OG0008907	XP_022779074.1	Xe_013844-T1
OG0008908	XP_022802643.1	Xe_004045-T1
OG0008909	XP_022781625.1	Xe_013962-T2
OG0008910	XP_022781677.1	Xe_013625-T1
OG0008911	XP_022799583.1	Xe_012763-T1
OG0008912	XP_022782630.1	Xe_001332-T1
OG0008914	XP_022780158.1	Xe_019888-T1
OG0008916	XP_022780857.1	Xe_007407-T1
OG0008917	XP_022780900.1	Xe_007408-T1
OG0008918	XP_022793514.1	Xe_007967-T1
OG0008919	XP_022789142.1	Xe_007797-T1
OG0008920	XP_022795279.1	Xe_007846-T1
OG0008921	XP_022780138.1	Xe_012577-T1
OG0008922	XP_022790143.1	Xe_007435-T1
OG0008923	XP_022793539.1	Xe_007517-T1
OG0008924	XP_022789782.1	Xe_012875-T1
OG0008925	XP_022785185.1	Xe_018725-T1
OG0008927	XP_022786479.1	Xe_008331-T1
OG0008928	XP_022809942.1	Xe_012567-T1
OG0008930	XP_022789787.1	Xe_012874-T1
OG0008932	XP_022801278.1	Xe_013056-T1
OG0008933	XP_022793488.1	Xe_003127-T1
OG0008934	XP_022778983.1	Xe_021419-T1
OG0008935	XP_022779063.1	Xe_013789-T1
OG0008936	XP_022793631.1	Xe_014174-T1
OG0008937	XP_022788769.1	Xe_012730-T1
OG0008938	XP_022799003.1	Xe_013883-T1
OG0008939	XP_022790471.1	Xe_013904-T1
OG0008940	XP_022804898.1	Xe_013602-T1
OG0008941	XP_022809613.1	Xe_012613-T1
OG0008942	XP_022806096.1	Xe_024470-T1
OG0008943	XP_022805698.1	Xe_006284-T1
OG0008944	XP_022788785.1	Xe_012545-T1
OG0008945	XP_022783705.1	Xe_013892-T1
OG0008946	XP_022796635.1	Xe_013685-T1
OG0008947	XP_022783725.1	Xe_013529-T1
OG0008948	XP_022805696.1	Xe_013091-T1
OG0008949	XP_022805704.1	Xe_025643-T1
OG0008950	XP_022779076.1	Xe_013840-T1
OG0008951	XP_022782920.1	Xe_013760-T1
OG0008952	XP_022792940.1	Xe_013092-T1
OG0008953	XP_022793618.1	Xe_013090-T1
OG0008954	XP_022793619.1	Xe_013183-T1
OG0008955	XP_022797176.1	Xe_013992-T1
OG0008958	XP_022782894.1	Xe_013403-T1
OG0008959	XP_022793622.1	Xe_013088-T1
OG0008961	XP_022792946.1	Xe_013772-T1
OG0008962	XP_022800114.1	Xe_013651-T1
OG0008963	XP_022799002.1	Xe_013884-T1
OG0008964	XP_022798990.1	Xe_013885-T1
OG0008967	XP_022788771.1	Xe_012729-T1
OG0008968	XP_022781154.1	Xe_014218-T1
OG0008969	XP_022795917.1	Xe_016148-T1
OG0008970	XP_022795899.1	Xe_016147-T1
OG0008972	XP_022781180.1	Xe_015406-T1
OG0008973	XP_022788784.1	Xe_012556-T1
OG0008974	XP_022804862.1	Xe_015775-T1
OG0008975	XP_022807554.1	Xe_016076-T1
OG0008976	XP_022807563.1	Xe_016080-T1
OG0008977	XP_022807556.1	Xe_016075-T1
OG0008978	XP_022801541.1	Xe_016073-T1
OG0008979	XP_022787260.1	Xe_015840-T1
OG0008981	XP_022801096.1	Xe_015843-T1
OG0008982	XP_022804318.1	Xe_015749-T1
OG0008983	XP_022787245.1	Xe_015841-T1
OG0008985	XP_022795897.1	Xe_016104-T1
OG0008986	XP_022781165.1	Xe_015405-T1
OG0008988	XP_022800335.1	Xe_016134-T1
OG0008989	XP_022806410.1	Xe_013864-T1
OG0008991	XP_022806043.1	Xe_012585-T1
OG0008992	XP_022794917.1	Xe_011462-T1
OG0008993	XP_022781391.1	Xe_012525-T1
OG0008994	XP_022781395.1	Xe_011300-T1
OG0008995	XP_022781416.1	Xe_011452-T1
OG0008996	XP_022782809.1	Xe_010942-T1
OG0008997	XP_022790190.1	Xe_016581-T1
OG0008998	XP_022789208.1	Xe_011647-T1
OG0008999	XP_022802861.1	Xe_017551-T1
OG0009000	XP_022802862.1	Xe_017550-T1
OG0009001	XP_022799193.1	Xe_020691-T1
OG0009002	XP_022796605.1	Xe_011364-T1
OG0009003	XP_022781734.1	Xe_018328-T1
OG0009004	XP_022784181.1	Xe_018672-T1
OG0009005	XP_022781827.1	Xe_010944-T1
OG0009006	XP_022781684.1	Xe_011238-T1
OG0009007	XP_022799195.1	Xe_020686-T1
OG0009008	XP_022782338.1	Xe_011323-T2
OG0009009	XP_022794919.1	Xe_011463-T1
OG0009010	XP_022806044.1	Xe_012907-T1
OG0009011	XP_022781423.1	Xe_011336-T1
OG0009012	XP_022781424.1	Xe_011190-T1
OG0009013	XP_022781971.1	Xe_016533-T1
OG0009015	XP_022793532.1	Xe_012726-T1
OG0009016	XP_022790197.1	Xe_018232-T1
OG0009017	XP_022800280.1	Xe_016503-T1
OG0009018	XP_022785145.1	Xe_018040-T1
OG0009019	XP_022789838.1	Xe_012886-T1
OG0009020	XP_022781356.1	Xe_011301-T1
OG0009021	XP_022788620.1	Xe_011325-T1
OG0009023	XP_022789604.1	Xe_010395-T1
OG0009024	XP_022788017.1	Xe_012130-T1
OG0009025	XP_022804818.1	Xe_010814-T1
OG0009026	XP_022788609.1	Xe_019405-T1
OG0009027	XP_022780134.1	Xe_003334-T1
OG0009028	XP_022784185.1	Xe_016517-T1
OG0009029	XP_022784142.1	Xe_016518-T1
OG0009030	XP_022790194.1	Xe_018662-T1
OG0009031	XP_022804820.1	Xe_011008-T1
OG0009032	XP_022794915.1	Xe_011517-T1
OG0009033	XP_022783146.1	Xe_011516-T1
OG0009034	XP_022795646.1	Xe_011453-T1
OG0009035	XP_022795655.1	Xe_011454-T1
OG0009036	XP_022799669.1	Xe_011448-T1
OG0009037	XP_022783412.1	Xe_011375-T1
OG0009038	XP_022806075.1	Xe_018722-T1
OG0009039	XP_022794590.1	Xe_018554-T1
OG0009041	XP_022779779.1	Xe_018716-T1
OG0009042	XP_022805011.1	Xe_002204-T1
OG0009044	XP_022780372.1	Xe_002254-T1
OG0009046	XP_022788443.1	Xe_002222-T1
OG0009047	XP_022788475.1	Xe_002850-T1
OG0009048	XP_022785006.1	Xe_002184-T1
OG0009049	XP_022794158.1	Xe_023389-T1
OG0009050	XP_022788478.1	Xe_002088-T1
OG0009051	XP_022780438.1	Xe_003167-T1
OG0009052	XP_022784934.1	Xe_003071-T1
OG0009053	XP_022807606.1	Xe_002151-T2
OG0009054	XP_022785620.1	Xe_002952-T1
OG0009055	XP_022780399.1	Xe_007931-T1
OG0009056	XP_022785639.1	Xe_002956-T1
OG0009057	XP_022780443.1	Xe_003151-T1
OG0009058	XP_022787075.1	Xe_002199-T1
OG0009059	XP_022799539.1	Xe_003019-T1
OG0009061	XP_022780405.1	Xe_002094-T1
OG0009062	XP_022780370.1	Xe_003137-T1
OG0009063	XP_022806589.1	Xe_003174-T1
OG0009064	XP_022803475.1	Xe_004592-T2
OG0009065	XP_022780391.1	Xe_003131-T1
OG0009066	XP_022780380.1	Xe_001887-T1
OG0009067	XP_022799324.1	Xe_001727-T1
OG0009068	XP_022804713.1	Xe_002013-T1
OG0009069	XP_022780461.1	Xe_002037-T1
