aip_LOC	aip_cluster	nvec	nvec_cluster	spis	spis_cell_type	xenia	xenia_cluster
LOC110237306	NA	XP_048577778.1	NA	XP_022804817.1	NA	Xe_011035	NA
LOC110237315	NA	XP_048577831.1	NA	XP_022794944.1	NA	Xe_011523	NA
LOC110237333	NA	XP_032234672.2	NA	XP_022795564.1	neuron_2	Xe_000818	NA
LOC110237334	NA	XP_001637442.3	NA	XP_022783313.1	NA	Xe_000535	NA
LOC110237364	NA	XP_001641121.3	NA	XP_022788535.1	NA	Xe_001120	10
LOC110237405	NA	XP_048581159.1	NA	XP_022782936.1	NA	Xe_021698	NA
LOC110237419	NA	XP_032239955.2	NA	XP_022798801.1	NA	Xe_028953	8
LOC110237468	NA	XP_001641163.3	NA	XP_022807588.1	NA	Xe_021476	NA
LOC110237542	NA	XP_048578087.1	NA	XP_022785346.1	NA	Xe_022256	NA
LOC110237422	NA	XP_001631101.2	NA	XP_022783914.1	NA	Xe_003268	NA
LOC110237571	NA	XP_048590688.1	NA	XP_022806331.1	neuron_1, neuron_2, neuron_4, neuron_5, neuron_11	Xe_002699	NA
LOC110237605	NA	XP_048581654.1	NA	XP_022802809.1	NA	Xe_020905	NA
LOC110237647	NA	XP_001640073.2	NA	XP_022790208.1	NA	Xe_016586	NA
LOC110237691	NA	XP_048580635.1	NA	XP_022784074.1	NA	Xe_020658	2, 12
LOC110237718	NA	XP_048575901.1	NA	XP_022806697.1	NA	Xe_018452	NA
LOC110237760	NA	XP_032230152.2	NA	XP_022789644.1	NA	Xe_007430	NA
LOC110237648	NA	XP_048579830.1	NA	XP_022806057.1	NA	Xe_004669	NA
LOC110237778	NA	XP_048587173.1	NA	XP_022789115.1	NA	Xe_008326	10
LOC110237658	NA	XP_032232175.2	NA	XP_022801174.1	neuron_13	Xe_003414	NA
LOC110237799	NA	XP_048578674.1	NA	XP_022791958.1	NA	Xe_008137	NA
LOC110237895	NA	XP_001638601.3	NA	XP_022795793.1	NA	Xe_020495	NA
LOC110237883	NA	XP_032223507.1	NA	XP_022796872.1	NA	Xe_020448	NA
LOC110237982	NA	XP_001632000.2	ectoderm.embryonic, endomesoderm.embryonic	XP_022792535.1	NA	Xe_012621	14
LOC110237944	NA	XP_048588996.1	NA	XP_022802302.1	mitotic_host_cells	Xe_014325	2, 12
LOC110237947	NA	XP_048587937.1	NA	XP_022785057.1	NA	Xe_014077	15
LOC110237948	NA	XP_048587942.1	NA	XP_022785060.1	NA	Xe_014125	NA
LOC110237964	NA	XP_032236885.2	NA	XP_022792558.1	NA	Xe_001368	NA
LOC110238060	NA	XP_048579166.1	NA	XP_022794419.1	NA	Xe_021988	NA
LOC110238065	NA	XP_001640984.1	NA	XP_022801953.1	NA	Xe_022257	NA
LOC110238038	NA	XP_048580372.1	NA	XP_022791625.1	NA	Xe_021972	NA
LOC110238076	NA	XP_001629045.1	NA	XP_022799163.1	NA	Xe_018749	NA
LOC110238095	NA	XP_032233111.1	NA	XP_022799149.1	NA	Xe_018440	NA
LOC110238114	NA	XP_001628335.2	NA	XP_022799681.1	neuron_12	Xe_002462	10
LOC110238263	NA	XP_032220741.1	NA	XP_022790832.1	gland_10	Xe_023073	14
LOC110238173	NA	XP_048584499.1	NA	XP_022793784.1	NA	Xe_024785	NA
LOC110238254	NA	XP_001624596.3	NA	XP_022780056.1	NA	Xe_023249	NA
LOC110238171	NA	XP_001641183.3	NA	XP_022793747.1	NA	Xe_023288	NA
LOC110238179	NA	XP_048585515.1	NA	XP_022781996.1	NA	Xe_007461	NA
LOC110238185	NA	XP_048584477.1	NA	XP_022781809.1	NA	Xe_026421	NA
LOC110238181	NA	XP_048585519.1	NA	XP_022780041.1	germline_sperm	Xe_001951	NA
LOC110238305	NA	XP_032234553.1	NA	XP_022792868.1	NA	Xe_011740	15
LOC110238365	NA	XP_048577474.1	NA	XP_022791636.1	NA	Xe_026125	NA
LOC110238428	NA	XP_048585066.1	NA	XP_022802324.1	NA	Xe_000984	NA
LOC110238440	NA	XP_001628237.2	NA	XP_022782098.1	NA	Xe_012295	NA
LOC110238442	NA	XP_001626599.1	NA	XP_022783176.1	NA	Xe_001141	NA
LOC110238451	NA	XP_048589262.1	NA	XP_022796434.1	NA	Xe_015551	NA
LOC110238489	4, 5	XP_048583420.1	NA	XP_022780366.1	NA	Xe_002322	2, 12
LOC110238544	NA	XP_001626359.2	NA	XP_022786012.1	NA	Xe_013902	NA
LOC110238616	NA	XP_048585596.1	NA	XP_022780594.1	NA	Xe_025884	NA
LOC110238635	NA	XP_048584758.1	NA	XP_022782909.1	NA	Xe_013040	NA
LOC110238684	NA	XP_048576487.1	NA	XP_022781077.1	NA	Xe_006978	NA
LOC110239110	NA	XP_048575917.1	NA	XP_022784972.1	NA	Xe_025936	NA
LOC110238801	NA	XP_032228239.1	NA	XP_022804371.1	NA	Xe_021745	NA
LOC110238791	NA	XP_032233742.1	NA	XP_022782440.1	NA	Xe_021096	NA
LOC110238811	NA	XP_001634432.2	NA	XP_022804691.1	NA	Xe_021750	NA
LOC110238878	NA	XP_032240100.2	NA	XP_022791929.1	NA	Xe_013027	NA
LOC110238882	NA	XP_048585223.1	NA	XP_022785968.1	NA	Xe_013659	8
LOC110238922	NA	XP_048577806.1	NA	XP_022782424.1	NA	Xe_011604	2, 12
LOC110239011	NA	XP_048589322.1	NA	XP_022794040.1	NA	Xe_015545	NA
LOC110238991	NA	XP_032234334.1	NA	XP_022799568.1	NA	Xe_012640	14
LOC110238995	NA	XP_048589798.1	NA	XP_022781097.1	NA	Xe_014219	NA
LOC110239014	NA	XP_032223641.1	NA	XP_022795801.1	NA	Xe_018747	NA
LOC110239026	NA	XP_048575865.1	NA	XP_022810373.1	NA	Xe_016608	NA
LOC110239081	NA	XP_048581537.1	NA	XP_022800658.1	NA	Xe_012569	NA
LOC110239091	NA	XP_048580652.1	NA	XP_022783492.1	NA	Xe_012681	10
LOC110239071	NA	XP_001633922.2	NA	XP_022783475.1	NA	Xe_012933	NA
LOC110239124	NA	XP_001638394.3	ectoderm.embryonic	XP_022796754.1	NA	Xe_004747	NA
LOC110239118	NA	XP_048590625.1	NA	XP_022794981.1	NA	Xe_002544	NA
LOC114574228	NA	XP_048575729.1	NA	XP_022799890.1	NA	Xe_016575	NA
LOC110239222	NA	XP_032238874.2	NA	XP_022779930.1	NA	Xe_008213	11
LOC110238115	NA	XP_001631657.1	NA	XP_022799176.1	NA	Xe_020967	NA
LOC110239341	NA	XP_032232316.1	NA	XP_022788122.1	NA	Xe_002640	NA
LOC110239409	NA	XP_048577327.1	NA	XP_022799662.1	NA	Xe_015944	NA
LOC110239416	NA	XP_048577857.1	NA	XP_022799670.1	NA	Xe_011405	NA
LOC110239420	NA	XP_001624266.3	NA	XP_022781697.1	NA	Xe_011261	NA
LOC110239421	NA	XP_048577805.1	NA	XP_022795972.1	NA	Xe_011607	NA
LOC110239434	NA	XP_032234990.2	NA	XP_022802610.1	NA	Xe_008495	NA
LOC110239485	NA	XP_032217771.2	NA	XP_022797357.1	NA	Xe_003918	NA
LOC110239512	NA	XP_032232311.2	NA	XP_022793581.1	NA	Xe_003410	NA
LOC110239562	NA	XP_048580762.1	NA	XP_022802555.1	NA	Xe_012909	NA
LOC110239563	NA	XP_032228558.1	NA	XP_022786996.1	neuron_10	Xe_012616	5, 9, 15
LOC110239557	NA	XP_032238026.2	NA	XP_022789794.1	NA	Xe_003329	NA
LOC110244769	NA	XP_032228067.2	NA	XP_022806920.1	germline_sperm	Xe_003755	NA
LOC110239665	NA	XP_032223594.1	NA	XP_022785850.1	NA	Xe_000266	NA
LOC110239663	NA	XP_048576347.1	NA	XP_022784230.1	NA	Xe_017359	NA
LOC110239704	NA	XP_001622894.3	NA	XP_022783779.1	NA	Xe_008314	NA
LOC110239744	NA	XP_048577851.1	NA	XP_022781815.1	NA	Xe_010731	NA
LOC110239822	NA	XP_048575768.1	NA	XP_022781741.1	NA	Xe_018737	NA
LOC110239842	NA	XP_032222090.1	NA	XP_022792689.1	NA	Xe_013930	5
LOC110240014	NA	XP_032227074.1	NA	XP_022801976.1	NA	Xe_016485	NA
LOC110240022	NA	XP_001637118.3	NA	XP_022783528.1	NA	Xe_020554	NA
LOC110240090	NA	XP_032234413.2	NA	XP_022780336.1	NA	Xe_016515	NA
LOC110240114	NA	XP_032221173.2	NA	XP_022800292.1	germline_sperm	Xe_018590	NA
LOC110240153	NA	XP_048577080.1	NA	XP_022796819.1	NA	Xe_005548	NA
LOC110240277	NA	XP_032241551.2	NA	XP_022788182.1	NA	Xe_003323	NA
LOC110240261	NA	XP_048585615.1	NA	XP_022802751.1	NA	Xe_004035	NA
LOC110240270	NA	XP_048586776.1	NA	XP_022803561.1	NA	Xe_003257	NA
LOC110240595	NA	XP_032217879.2	NA	XP_022809670.1	NA	Xe_002664	NA
LOC110240390	NA	XP_048585643.1	NA	XP_022777610.1	NA	Xe_000966	NA
LOC110240395	NA	XP_032240440.2	NA	XP_022786241.1	NA	Xe_012431	NA
LOC110240563	NA	XP_032234934.2	NA	XP_022809727.1	NA	Xe_002553	NA
LOC110240413	NA	XP_048590140.1	NA	XP_022795248.1	NA	Xe_002517	NA
LOC110240456	NA	XP_048586395.1	NA	XP_022803510.1	NA	Xe_011769	NA
LOC110240448	NA	XP_032227232.1	NA	XP_022792818.1	germline_sperm, neuron_8, neuron_13	Xe_012334	NA
LOC110240479	NA	XP_032240408.1	NA	XP_022810576.1	NA	Xe_011902	NA
LOC110240509	NA	XP_032239001.2	NA	XP_022787967.1	NA	Xe_015929	NA
LOC110240536	NA	XP_048589749.1	NA	XP_022786187.1	NA	Xe_015738	2, 10
LOC110240520	NA	XP_032234354.2	NA	XP_022794006.1	NA	Xe_014642	NA
LOC110240506	NA	XP_048590318.1	NA	XP_022794375.1	NA	Xe_002642	NA
LOC110240616	NA	XP_001636558.1	NA	XP_022809267.1	NA	Xe_016002	3, 5, 9, 10
LOC110240621	NA	XP_048589809.1	NA	XP_022792149.1	NA	Xe_015888	NA
LOC110240663	NA	XP_001628960.1	NA	XP_022778986.1	NA	Xe_013985	NA
LOC110240735	NA	XP_048582330.1	NA	XP_022787647.1	NA	Xe_021530	NA
LOC110240740	NA	XP_032233592.1	NA	XP_022801398.1	NA	Xe_020030	NA
LOC110240816	NA	XP_032239294.2	NA	XP_022805319.1	NA	Xe_011465	NA
LOC110240841	NA	XP_048580455.1	NA	XP_022798884.1	neuron_1, neuron_5, neuron_10, neuron_11	Xe_021913	NA
LOC110240849	NA	XP_048577432.1	NA	XP_022804415.1	neuron_10	Xe_011322	NA
LOC110240909	NA	XP_032229074.1	NA	XP_022793330.1	NA	Xe_014010	NA
LOC110240877	NA	XP_048588639.1	NA	XP_022779106.1	NA	Xe_015639	NA
LOC114575213	NA	XP_032225516.2	NA	XP_022787534.1	NA	Xe_016354	NA
LOC110240978	NA	XP_032238584.1	NA	XP_022785882.1	NA	Xe_009853	NA
LOC110241042	NA	XP_048588670.1	NA	XP_022788943.1	NA	Xe_015751	NA
LOC110240976	NA	XP_001636966.3	NA	XP_022800302.1	neuron_10	Xe_018649	NA
LOC110240970	NA	XP_001635592.2	NA	XP_022806548.1	NA	Xe_014327	NA
LOC110241084	11	XP_032231439.2	NA	XP_022797980.1	NA	Xe_015587	NA
LOC110241028	NA	XP_048587945.1	NA	XP_022797970.1	NA	Xe_014610	NA
LOC110241053	NA	XP_032239840.1	NA	XP_022803351.1	NA	Xe_009308	11
LOC110241294	NA	XP_048575341.1	NA	XP_022780252.1	NA	Xe_018726	NA
LOC110241170	NA	XP_048588173.1	NA	XP_022801763.1	NA	Xe_014277	NA
LOC110240998	NA	XP_032218350.1	NA	XP_022793857.1	NA	Xe_021869	10
LOC110241188	NA	XP_032223537.2	NA	XP_022780706.1	NA	Xe_008164	NA
LOC110241240	NA	XP_001631786.1	NA	XP_022806494.1	NA	Xe_008113	10
LOC110241261	NA	XP_001635744.2	NA	XP_022782932.1	NA	Xe_008386	NA
LOC110241310	NA	XP_048578985.1	NA	XP_022783623.1	NA	Xe_008170	11
LOC110241304	NA	XP_032237785.2	NA	XP_022780705.1	NA	Xe_008542	NA
LOC110241187	NA	XP_048578946.1	NA	XP_022807343.1	NA	Xe_021857	NA
LOC110241307	NA	XP_032237721.2	NA	XP_022780770.1	germline_sperm	Xe_008434	NA
LOC110241309	NA	XP_032234947.2	NA	XP_022780730.1	NA	Xe_008126	NA
LOC110241183	NA	XP_048578386.1	NA	XP_022802601.1	NA	Xe_008584	10
LOC110241391	NA	XP_048582530.1	NA	XP_022799835.1	NA	Xe_020755	NA
LOC110241423	NA	XP_048585256.1	NA	XP_022780666.1	NA	Xe_024264	NA
LOC110241438	NA	XP_032241042.1	NA	XP_022793215.1	NA	Xe_014655	NA
LOC110241455	NA	XP_048590413.1	NA	XP_022800681.1	NA	Xe_002482	NA
LOC110241459	NA	XP_048590320.1	NA	XP_022800659.1	neuron_10	Xe_002505	14
LOC110241503	NA	XP_048580816.1	NA	XP_022805997.1	NA	Xe_021940	NA
LOC110241626	NA	XP_048577548.1	NA	XP_022782361.1	NA	Xe_011337	16
LOC110240944	NA	XP_048575420.1	NA	XP_022802964.1	neuron_14	Xe_016584	NA
LOC110241754	NA	XP_032240671.2	NA	XP_022781710.1	neuron_10	Xe_024500	NA
LOC110241798	NA	XP_032238617.2	endomesoderm.embryonic	XP_022789586.1	NA	Xe_012989	NA
LOC110241799	NA	XP_001631640.3	NA	XP_022784756.1	NA	Xe_012752	NA
LOC110241801	NA	XP_032230763.2	neuronal	XP_022793501.1	NA	Xe_012986	NA
LOC110241855	NA	XP_032242365.1	NA	XP_022789708.1	NA	Xe_000250	NA
LOC110241854	NA	XP_048582029.1	NA	XP_022802071.1	NA	Xe_004831	NA
LOC110241905	NA	XP_032234719.1	NA	XP_022808771.1	NA	Xe_000814	NA
LOC110241975	NA	XP_032230477.1	NA	XP_022796159.1	NA	Xe_014097	NA
LOC110242009	11	XP_048588251.1	NA	XP_022791196.1	NA	Xe_014146	NA
LOC110242054	NA	XP_032231100.2	NA	XP_022779190.1	NA	Xe_014201	NA
LOC110242099	NA	XP_032231119.1	NA	XP_022779108.1	neuron_13, gland_7	Xe_014203	NA
LOC110242004	NA	XP_048588507.1	NA	XP_022797946.1	NA	Xe_014151	NA
LOC110242055	16	XP_048587943.1	NA	XP_022804755.1	neuron_10, gland_9	Xe_014635	13
LOC110242109	13	XP_048579315.1	NA	XP_022803851.1	NA	Xe_003369	10
LOC110241893	NA	XP_032234311.2	NA	XP_022792538.1	germline_sperm	Xe_014634	NA
LOC110242186	13	XP_032222395.1	NA	XP_022797394.1	NA	Xe_009819	3, 9, 10
LOC110242168	NA	XP_032239539.1	NA	XP_022782593.1	NA	Xe_024951	NA
LOC110242172	NA	XP_001629622.1	NA	XP_022779320.1	NA	Xe_009809	NA
LOC110242204	NA	XP_001641216.2	NA	XP_022790862.1	NA	Xe_002484	NA
LOC110242221	NA	XP_048584572.1	NA	XP_022782312.1	NA	Xe_022788	NA
LOC110242193	NA	XP_032227916.2	NA	XP_022793794.1	NA	Xe_022807	2, 12
LOC110242259	NA	XP_032217824.2	NA	XP_022807988.1	germline_sperm	Xe_002824	NA
LOC110242245	NA	XP_001634920.2	ectoderm.embryonic	XP_022809854.1	NA	Xe_002688	NA
LOC110242321	NA	XP_032242990.2	NA	XP_022789248.1	germline_sperm	Xe_021661	5
LOC110242380	NA	XP_048577958.1	NA	XP_022795836.1	NA	Xe_010664	NA
LOC110242403	NA	XP_001638797.3	NA	XP_022794962.1	NA	Xe_011606	5
LOC110242419	NA	XP_048577841.1	NA	XP_022781385.1	mitotic_host_cells	Xe_011488	NA
LOC110242520	NA	XP_032235223.2	NA	XP_022783402.1	NA	Xe_014132	14
LOC110242536	NA	XP_048589295.1	NA	XP_022787089.1	NA	Xe_014446	NA
LOC110242559	NA	XP_001623176.3	NA	XP_022792628.1	NA	Xe_021888	NA
LOC110242565	NA	XP_001632899.3	NA	XP_022792501.1	NA	Xe_020917	NA
LOC110242661	9	XP_048585298.1	NA	XP_022781681.1	NA	Xe_024456	11
LOC110242672	NA	XP_032239746.2	NA	XP_022789816.1	NA	Xe_003333	NA
LOC110242674	NA	XP_048580666.1	NA	XP_022789801.1	neuron_10	Xe_012584	NA
LOC110242678	NA	XP_048581369.1	NA	XP_022794123.1	NA	Xe_003331	NA
LOC110242695	8	XP_048587569.1	NA	XP_022783815.1	NA	Xe_007941	NA
LOC110242685	NA	XP_032240911.1	endomesoderm.embryonic	XP_022783764.1	NA	Xe_007938	NA
LOC110242699	NA	XP_001636362.3	NA	XP_022800355.1	NA	Xe_007942	NA
LOC110242790	14	XP_032239987.2	NA	XP_022798921.1	NA	Xe_008498	NA
LOC110242834	NA	XP_001635884.3	NA	XP_022782596.1	NA	Xe_009590	NA
LOC110242865	4	XP_001635487.1	NA	XP_022795291.1	gastrodermis	Xe_007911	2, 12, 16
LOC110242898	NA	XP_048584102.1	NA	XP_022784983.1	NA	Xe_012954	NA
LOC110242922	NA	XP_032227959.2	NA	XP_022780643.1	NA	Xe_002327	NA
LOC110242995	NA	XP_001632487.3	NA	XP_022787962.1	NA	Xe_016212	NA
LOC110243033	NA	XP_048580640.1	NA	XP_022791463.1	neuron_8, neuron_11, neuron_14	Xe_004281	NA
LOC110243038	NA	XP_032217744.1	NA	XP_022797365.1	NA	Xe_003911	14
LOC110243118	NA	XP_048583828.1	cnidocyte	XP_022780440.1	NA	Xe_002943	NA
LOC110243122	NA	XP_048583242.1	NA	XP_022784470.1	NA	Xe_002224	8
LOC110243170	NA	XP_048583756.1	NA	XP_022807603.1	NA	Xe_022802	NA
LOC110243164	9	XP_048583861.1	cnidocyte, gland.mucous	XP_022803400.1	NA	Xe_002935	11, 13, 14, 16
LOC110243168	NA	XP_048584225.1	NA	XP_022791774.1	NA	Xe_002278	2, 10, 14, 16
LOC110243176	NA	XP_001628252.2	NA	XP_022794160.1	mitotic_host_cells	Xe_001939	NA
LOC110243201	NA	XP_048588109.1	NA	XP_022796177.1	NA	Xe_014913	3, 5, 9
LOC110243249	NA	XP_001623846.3	NA	XP_022798911.1	NA	Xe_008156	NA
LOC110243445	NA	XP_001626799.1	NA	XP_022799372.1	NA	Xe_014797	NA
LOC110243421	1	XP_048589298.1	NA	XP_022781288.1	neuron_2, neuron_4, neuron_5, neuron_7, neuron_10	Xe_015004	10
LOC110243531	NA	XP_032223089.2	NA	XP_022783393.1	NA	Xe_016070	NA
LOC110243450	NA	XP_001641840.2	NA	XP_022788214.1	NA	Xe_015722	NA
LOC110243489	NA	XP_048589171.1	NA	XP_022788216.1	NA	Xe_015152	NA
LOC110243535	NA	XP_032223008.2	NA	XP_022781252.1	NA	Xe_015672	16
LOC110243536	NA	XP_048589297.1	NA	XP_022781304.1	NA	Xe_014553	NA
LOC110243578	NA	XP_048575661.1	NA	XP_022784949.1	NA	Xe_018608	NA
LOC110243593	NA	XP_032236959.2	NA	XP_022800265.1	NA	Xe_022158	NA
LOC110243677	NA	XP_032218241.1	NA	XP_022788568.1	NA	Xe_009485	NA
LOC110243669	NA	XP_001641487.3	gland.mucous	XP_022793408.1	gland_10	Xe_021865	NA
LOC110243717	NA	XP_048581179.1	NA	XP_022807532.1	NA	Xe_022324	NA
LOC110243696	NA	XP_032236378.1	NA	XP_022794728.1	NA	Xe_022376	NA
LOC110243768	NA	XP_032238176.2	NA	XP_022783315.1	NA	Xe_011679	NA
LOC110243800	NA	XP_048586548.1	ectoderm.embryonic, endomesoderm.embryonic	XP_022798600.1	NA	Xe_013131	NA
LOC110243806	NA	XP_001636145.2	NA	XP_022784294.1	NA	Xe_012225	10
LOC110243821	NA	XP_032237107.1	NA	XP_022788075.1	NA	Xe_012020	NA
LOC110243981	NA	XP_048581881.1	NA	XP_022800561.1	NA	Xe_004646	NA
LOC110243974	NA	XP_032220436.2	NA	XP_022803699.1	NA	Xe_004463	NA
LOC110244002	NA	XP_032237812.2	NA	XP_022801600.1	NA	Xe_015075	NA
LOC110244036	NA	XP_048587533.1	NA	XP_022782846.1	NA	Xe_007865	NA
LOC110244064	NA	XP_001627278.1	gland.mucous	XP_022786796.1	NA	Xe_000289	NA
LOC110244113	NA	XP_032219376.2	NA	XP_022805519.1	NA	Xe_001330	NA
LOC110244222	NA	XP_032236902.2	NA	XP_022801453.1	NA	Xe_014827	NA
LOC110244262	4	XP_048580645.1	NA	XP_022806910.1	gastrodermis_musclelike	Xe_022333	2, 12
LOC110244279	NA	XP_032221187.2	NA	XP_022800286.1	NA	Xe_016524	NA
LOC110244291	NA	XP_048587415.1	NA	XP_022785212.1	NA	Xe_000625	15
LOC114575545	NA	XP_048586686.1	NA	XP_022810261.1	NA	Xe_000972	NA
LOC110244321	NA	XP_048587506.1	NA	XP_022782769.1	NA	Xe_008347	NA
LOC110244359	NA	XP_032229098.1	NA	XP_022786620.1	NA	Xe_001183	NA
LOC110244368	NA	XP_048578531.1	NA	XP_022792231.1	germline_sperm	Xe_008665	NA
LOC114575553	NA	XP_048587429.1	NA	XP_022795477.1	NA	Xe_007909	NA
LOC110244411	NA	XP_048575309.1	NA	XP_022799136.1	NA	Xe_016422	NA
LOC110244465	NA	XP_001632077.2	NA	XP_022805582.1	neuron_10	Xe_004697	NA
LOC110244544	NA	XP_048583362.1	NA	XP_022788441.1	NA	Xe_002144	NA
LOC110244585	NA	XP_032219776.2	NA	XP_022791460.1	NA	Xe_003235	NA
LOC110244617	NA	XP_048576939.1	NA	XP_022790021.1	NA	Xe_005278	NA
LOC110244596	NA	XP_001627003.2	NA	XP_022794186.1	germline_sperm, neuron_13	Xe_005380	NA
LOC110244687	NA	XP_048578501.1	NA	XP_022780809.1	neuron_10	Xe_008436	14
LOC110244868	NA	XP_048584293.1	NA	XP_022797722.1	NA	Xe_003519	NA
LOC110244877	NA	XP_001632631.1	NA	XP_022806281.1	NA	Xe_003611	NA
LOC110244794	NA	XP_032234594.2	NA	XP_022780971.1	NA	Xe_007470	NA
LOC110244799	NA	XP_032220055.2	NA	XP_022795310.1	NA	Xe_008076	14
LOC110244815	NA	XP_032235565.2	NA	XP_022793359.1	NA	Xe_008191	16
LOC110244723	NA	XP_048579558.1	NA	XP_022789130.1	NA	Xe_028887	NA
LOC110244837	NA	XP_032232599.2	NA	XP_022793386.1	NA	Xe_007455	16
LOC110244840	NA	XP_001635340.3	NA	XP_022782797.1	NA	Xe_007465	10
LOC110244929	NA	XP_032221277.2	NA	XP_022803539.1	NA	Xe_003280	NA
LOC110244753	NA	XP_048586926.1	NA	XP_022779563.1	NA	Xe_022150	NA
LOC110244991	NA	XP_048580013.1	NA	XP_022796056.1	NA	Xe_022230	NA
LOC110245059	NA	XP_048585374.1	NA	XP_022785719.1	NA	Xe_027494	NA
LOC110245053	NA	XP_032237278.2	NA	XP_022792557.1	NA	Xe_014256	NA
LOC110245089	NA	XP_032223093.1	NA	XP_022800955.1	germline_sperm	Xe_014087	14
LOC110245085	NA	XP_032237484.2	NA	XP_022798309.1	NA	Xe_014083	16
LOC110245173	NA	XP_048580364.1	NA	XP_022787464.1	neuron_2	Xe_000916	2
LOC110245197	NA	XP_032242023.1	NA	XP_022803536.1	NA	Xe_003572	NA
LOC110245244	NA	XP_001630287.2	NA	XP_022784546.1	NA	Xe_003639	NA
LOC110245261	NA	XP_048584398.1	NA	XP_022799287.1	NA	Xe_003485	NA
LOC110245286	NA	XP_001638219.1	NA	XP_022796559.1	NA	Xe_003556	NA
LOC110245354	NA	XP_048577047.1	NA	XP_022799802.1	NA	Xe_005487	14
LOC110245411	NA	XP_048578461.1	NA	XP_022786492.1	gland_2	Xe_008225	9
LOC110245835	NA	XP_001630477.1	NA	XP_022792252.1	neuron_12	Xe_008150	1, 4, 7, 14
LOC110245591	NA	XP_001632410.2	NA	XP_022790482.1	NA	Xe_013163	NA
LOC110245618	NA	XP_048580301.1	NA	XP_022804164.1	neuron_7	Xe_009365	NA
LOC110245758	NA	XP_032231350.2	NA	XP_022803288.1	NA	Xe_012158	NA
LOC110245824	NA	XP_001634696.1	NA	XP_022786207.1	NA	Xe_008096	NA
LOC110245840	NA	XP_032220298.1	NA	XP_022794191.1	NA	Xe_005247	NA
LOC110245842	NA	XP_048576521.1	NA	XP_022796571.1	NA	Xe_005249	NA
LOC110245834	NA	XP_048576967.1	NA	XP_022779652.1	neuron_2, neuron_3, gland_7	Xe_005629	NA
LOC110245913	NA	XP_048577448.1	NA	XP_022783385.1	NA	Xe_021259	NA
LOC110245945	9	XP_048578832.1	NA	XP_022799605.1	cnidocyte	Xe_008177	11
LOC110246125	NA	XP_032225234.2	NA	XP_022793004.1	NA	Xe_014650	NA
LOC110246127	NA	XP_048588114.1	NA	XP_022779134.1	NA	Xe_014272	10, 14
LOC110246130	NA	XP_001626154.2	NA	XP_022779142.1	NA	Xe_015373	NA
LOC110246134	NA	XP_048588663.1	NA	XP_022796403.1	NA	Xe_014643	NA
LOC110246054	NA	XP_048588180.1	NA	XP_022798288.1	NA	Xe_014663	NA
LOC110246136	NA	XP_001624315.3	NA	XP_022788665.1	NA	Xe_015616	NA
LOC110246137	NA	XP_048588615.1	NA	XP_022785095.1	NA	Xe_014128	NA
LOC110246135	NA	XP_048588167.1	NA	XP_022796421.1	NA	Xe_014012	8
LOC110246120	NA	XP_048588335.1	NA	XP_022797113.1	NA	Xe_014335	NA
LOC110246047	NA	XP_048588762.1	NA	XP_022797581.1	NA	Xe_028809	NA
LOC110246151	NA	XP_048578296.1	NA	XP_022798931.1	NA	Xe_008454	NA
LOC114575733	NA	XP_032219206.2	NA	XP_022801260.1	NA	Xe_021619	NA
LOC110246209	NA	XP_032242042.1	NA	XP_022779796.1	NA	Xe_000539	11
LOC110246212	NA	XP_032235729.1	NA	XP_022785273.1	NA	Xe_001188	NA
LOC110246233	NA	XP_048583515.1	NA	XP_022807105.1	NA	Xe_002149	NA
LOC114575737	NA	XP_032230241.2	NA	XP_022802203.1	NA	Xe_014681	NA
LOC110246266	NA	XP_001626776.2	NA	XP_022801314.1	NA	Xe_014622	NA
LOC110246175	NA	XP_001630995.3	NA	XP_022809091.1	NA	Xe_010389	NA
LOC110246311	NA	XP_048576065.1	NA	XP_022780285.1	NA	Xe_016511	NA
LOC110246336	NA	XP_032231526.1	endomesoderm.embryonic	XP_022791637.1	NA	Xe_021848	NA
LOC110246409	NA	XP_032240819.2	NA	XP_022808231.1	NA	Xe_008264	NA
LOC110246508	NA	XP_032227756.1	NA	XP_022792939.1	NA	Xe_013973	16
LOC110246513	NA	XP_032229697.2	NA	XP_022786011.1	neuron_13	Xe_013999	NA
LOC110246570	NA	XP_032237877.2	NA	XP_022782438.1	NA	Xe_022364	NA
LOC110246548	NA	XP_032220981.2	NA	XP_022792644.1	NA	Xe_021815	NA
LOC110246571	NA	XP_001632934.1	NA	XP_022792627.1	NA	Xe_021774	10
LOC110246572	NA	XP_048580494.1	NA	XP_022801682.1	NA	Xe_022293	NA
LOC110246539	NA	XP_001642052.1	NA	XP_022790121.1	NA	Xe_022328	NA
LOC110246660	NA	XP_001627587.3	NA	XP_022782333.1	NA	Xe_018562	16
LOC110246663	NA	XP_001627588.3	NA	XP_022782376.1	NA	Xe_018564	NA
LOC110246718	NA	XP_001630441.1	NA	XP_022793183.1	germline_sperm	Xe_028980	NA
LOC110246731	NA	XP_001621979.2	NA	XP_022792555.1	NA	Xe_014704	5, 10
LOC110246741	NA	XP_032241048.1	NA	XP_022798310.1	NA	Xe_014571	10
LOC110246742	NA	XP_032240947.2	NA	XP_022797777.1	NA	Xe_014074	NA
LOC110246751	NA	XP_032226913.2	NA	XP_022791567.1	NA	Xe_015485	NA
LOC110246795	NA	XP_032226916.2	NA	XP_022791569.1	NA	Xe_015827	NA
