Master.Protein.Accessions,ID,Expal4.Quality.Tier.Quality.Tier,Expal4.prot.profile.stdev,Expal4.prot.aggv.dist.mean,Expal4.prot.aggv.dist.max,Expal4.prot.nb.feats,Expal4.prot.mean.SPS.MM,Expal4.PCA.Dim.1,Expal4.PCA.Dim.2,Expal4.PCA.Dim.3,Expal4.tSNE.Dim.1,Expal4.tSNE.Dim.2,Expal4.tSNE.2D.p40.Dim.1,Expal4.tSNE.2D.p40.Dim.2,Expal4.tSNE.3D.p40.Dim.1,Expal4.tSNE.3D.p40.Dim.2,Expal4.tSNE.3D.p40.Dim.3,Expal4.umap.Dim.1,Expal4.umap.Dim.2,Expal4.umap.3D.Dim.1,Expal4.umap.3D.Dim.2,Expal4.umap.3D.Dim.3,Expal4.126,Expal4.127N,Expal4.127C,Expal4.130C,Expal4.131N,Expal4.131C,Expal4.132N,Expal4.132C,Expal4.133N,Expal4.133C,Expal4.134N,Expal4.134C,XP,pepSize,XM,geneID,gene_coords,LOC,HumanGene,signalP,Pfam,KEGG,Panther,refseq_desc,AIP,KXJ_pepSize
Slin_CCMP2456.gene4519.mRNA1,Symbiont,tier2,0.082674953,0.2641984324209642,0.2641984324209642,2,60,1.9263770857078335,0.5359004398442567,-1.751477914,-38.04276472,67.17670709504223,58.01047016588173,92.55616717544888,-74.62396717,61.46074816267242,-82.64249099,-3.101523585,-5.193302121,4.080902309582177,-0.9286366,-3.718040378,0.014563913454589293,0.016400571,0.021390288133874297,0.017714568302202423,0.091398173,0.13854255092069145,0.13020238691635913,0.094658448,0.090851622,0.043824245,0.036663539,0.30378969422772906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene452.mRNA1,Symbiont,tier2,0.060458173,NA,NA,1,50,2.547345408,0.211889329,0.065962597,43.23190287521048,57.06066846426352,-39.87823018,56.59075425403572,-112.2985178,-32.86784844,-0.927419524,1.9883383899908793,-4.541923208,0.017029624,1.3822077936610437,-4.404935233,0.054288993,0.003996985,0.016032911250861627,0.085439669,0.13229536747182552,0.1663206990427999,0.16992549207376903,0.12572720829269554,0.088117144,0.017418895991534733,0.019011616652444868,0.1214250190019185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4521.mRNA1,Symbiont,tier1,0.078760398,NA,NA,1,90,3.3100325544761975,0.38980093282626466,1.526821400471304,54.01864609418467,45.23470902571697,-85.09360289,52.43066308411286,-103.6959067,-48.73976924,15.391665851448101,2.8330339823897592,-4.210278217,-0.606694366,1.796446770851567,-4.493379663,0.00688671,0.003739166,0.013033384683463873,0.11848138035300332,0.1878436859351027,0.16148763283016093,0.23148362688675753,0.11634212595305214,0.078849454,0.014414444,0.026078004,0.041360384497981066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4535.mRNA1,Symbiont,tier2,0.058719628536527915,NA,NA,1,60,2.059613175015888,0.15770843893860653,-0.164176871,-7.148894308,47.050244401060354,6.262617215076562,66.80348041397818,-75.57390568,25.132545151675533,-32.88930303,-0.852933698,-3.973386528,2.124240015786074,0.4626647024313204,-3.362148638,0.019382755,0.013229948198290577,0.034152245,0.080073099,0.11428301175061079,0.14344385524572514,0.1434049804205476,0.10980373816195144,0.083547636,0.028774173381584275,0.035461189,0.19444336985938093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4537.mRNA1,Symbiont,tier1,0.094772114,NA,NA,1,70,2.3572190669970103,-0.901610037,0.22283191167493224,-40.2580815,67.66448852,61.336568680986616,92.96786495946826,-66.07207205,55.988246488772155,-94.57286752,-3.350358068,-5.156978932,4.2231370338417324,-1.223843725,-3.578860784,0.005870685,0.00268676,0.022215083,0.12789100161710812,0.10382752926134012,0.10795524638772487,0.093318263,0.11522576641484693,0.062667614,0.001375753,0.015418800411764756,0.34154749768607084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4545.mRNA1,Symbiont,tier1,0.070795763,0.19329482808037302,0.3698175836558306,9,79.09090909,2.8533673140588904,0.341349357,-0.196774944,-5.017795271,73.61407284898532,7.697130592499878,107.27802417768527,-94.86532988,38.30615026756403,-47.33741135,-0.955164734,-5.034817343,2.495311222974487,0.5942621330422693,-4.313537186,0.007955163,0.006496569,0.011742883016037804,0.071471461,0.13527969884531935,0.14895492068185573,0.16521872560457693,0.12477560917908533,0.086599273,0.019489893443511007,0.018177208,0.203838595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4549.mRNA1,Symbiont,tier1,0.06781475,0.24155813756232458,0.24155813756232458,2,70,2.3650055985182847,1.1119174852875466,-0.416551457,55.867423639799355,60.027365305317815,-93.25449049,80.55806231230001,-124.10069,-26.48192655,19.27964778588474,2.8243584764756413,-5.319491936,0.061755981,2.3916990659702666,-4.893593226,0.011155892885847403,0.012831281510602331,0.016668252236402475,0.057395566263714795,0.11161988114346436,0.16515070703083756,0.2354600960575683,0.10693690676566589,0.1014983452421171,0.055263132256512706,0.030205655411141986,0.095814283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene455.mRNA1,Symbiont,tier1,0.041429132,0.10950885303164397,0.18368821474859667,13,81.66666666666667,-0.003446513,-1.402150255,-1.029348428,5.496576094815735,-1.591089576,7.841971642,2.1943997095168704,-1.400846841,10.711468473553786,8.264712387231297,-0.196018595,-0.442611263,0.048708666786819066,-0.043126806,-0.361647754,0.14160799466180402,0.091535054,0.073619018,0.065916403,0.077834214,0.094522136,0.097834886,0.08376813,0.065872115,0.020380644,0.022223156206481867,0.1648862493590544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene459.mRNA1,Symbiont,tier1,0.06459592,NA,NA,1,80,2.3957537673394045,0.16492321305961766,-0.061035067,-10.47609945,57.01062178552943,11.184964857311755,82.17528300516324,-75.42365638,23.172907589739616,-47.29239675,-1.203730832,-4.512110214,2.4560366907534297,0.11164276479895285,-3.755144881,0.014220679807577338,0.011932014745085144,0.016927258,0.088447921,0.11931707428581002,0.14591983307611586,0.13052990810287982,0.13129432989398168,0.084923436,0.020296069,0.030187885346127798,0.20600359070623311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4592.mRNA1,Symbiont,tier1,0.050661258,0.089044448,0.089044448,2,70,1.8800162813496735,-0.376074762,-0.179710364,10.121862549938589,35.57096043206068,-16.08628516,53.374227006120286,-57.6212664,-12.72582104,-20.41171738,0.1355590528831776,-3.030107173,0.7034341158568047,0.24189969901672548,-2.824116094,0.039220156,0.039254727,0.034542838,0.090402784,0.10353574560203506,0.15293094678188485,0.1291913553603824,0.13576829009705216,0.072571861,0.018040099487109287,0.031980902940587384,0.15256029352202655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4593.mRNA1,Symbiont,tier1,0.071055097,0.12432451012949777,0.1695177089523216,3,80,2.450958566254911,-0.39183598,-1.096856701,-24.59273307,68.32286274489796,37.252921142173975,103.85348390819681,-81.79930159,47.81932654649624,-72.6629965,-2.069287102,-5.34228488,3.182298422247279,-0.631478211,-4.102554964,0.022778725,0.017556869523214776,0.024498030104848176,0.057378923,0.096289385,0.15469803618693734,0.1321426768020121,0.14812669356795297,0.061997836,0.022140188553367215,0.024459210981465015,0.2379334254036818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4613.mRNA1,Symbiont,tier1,0.067439334,NA,NA,1,70,2.7640183962585225,-0.435685275,-0.126794332,15.848315033409989,80.05536233808184,-30.21547849,117.98126788190062,-111.2900858,-14.63947652,-65.87419173,0.19498436065809965,-6.053339099,1.0093450734501621,-0.623197682,-5.000292288,0.013656327825359027,0.010267996751569454,0.027316625449418267,0.095229914,0.11239641835120696,0.1868320611062791,0.10677159212337517,0.19109952954067813,0.058460644,0.020203599,0.024965844,0.15279944782825683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4621.mRNA1,Symbiont,tier1,0.07350478,NA,NA,1,70,3.0607711666610973,-0.018127846,-0.943688723,16.140866171674446,75.14024490040988,-32.30792567,110.79680816246159,-114.4923602,-15.39771083,-56.19025365,0.070967577,-5.8411468,1.332832976177694,-0.316258321,-5.08845318,0.013987443,0.006573098,0.015717747672422584,0.053407676,0.11069823886571066,0.18707196081154098,0.15235349499715675,0.168978496,0.070258603,0.019931865,0.014273095202192023,0.18674828221537734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4624.mRNA1,Symbiont,tier1,0.050471776081224475,NA,NA,1,90,1.9550625946153422,0.7202860840148383,0.43938881228577653,19.821042172329836,26.721890106551072,-31.92995799,41.67955807,-79.53225681,-31.77033594,4.711760323,1.3312430675381446,-2.854899355,-0.119323228,0.9834498520657107,-3.0047782,0.019371047204074947,0.017261999613891382,0.02990259,0.095444868,0.12637362722707715,0.142509635,0.13407849245043885,0.1389059564891394,0.10266624711366115,0.033257118,0.043758539,0.11646988005388703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4629.mRNA1,Symbiont,tier1,0.069175753,NA,NA,1,70,3.0872191085575325,-0.465238796,0.273164099,23.208097998959822,80.12009071754642,-43.92154742,116.00290717108803,-113.7991329,-28.94667166,-57.69689578,0.687632629,-6.079534774,0.4609383544567942,-0.32229391,-5.2121476,0.012726979009399947,0.007546971,0.031382293005843644,0.10083980712238716,0.13519209762128312,0.18061814430352505,0.1251041783637635,0.19671536484113297,0.058208842218626294,0.016274685250548957,0.010543051684413296,0.12484758524604957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene463.mRNA1,Symbiont,tier2,0.086372933,0.11538435689194242,0.11538435689194242,2,55,1.3595805024966177,-0.344044166,-1.322137468,-41.15324029,65.82851907845216,61.725743863630406,89.48120859,-62.61995783,63.47136631965903,-89.92013956,-3.502208482,-4.970236924,4.219279531913385,-1.249281811,-3.337344757,0.048563968,0.02692616,0.021361121,0.058270346,0.07846513,0.098989032,0.10112421144162997,0.082760499,0.07733271,0.020939709,0.042973876,0.34229323672076406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4635.mRNA1,Symbiont,tier2,0.067227937,NA,NA,1,50,1.2166739532660986,1.5920912634305222,-1.397785846,60.102419471950405,61.90888292588605,-103.2463582,83.19659569139314,-128.9265976,-29.32502144,26.274895439825926,2.991315938474915,-5.365207229,-0.030498731,2.576566025782533,-4.961820887,0.027115386838677404,0.036198516,0.039797124,0.009414044,0.086811406,0.15154672370197658,0.2544506616120457,0.077211568,0.1060186326547618,0.10648277582752734,0.048271757,0.056681404246321995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4637.mRNA1,Symbiont,tier1,0.060484427,0.085817464,0.085817464,2,75,2.2737413433032767,0.19509101449651306,0.10270025654897458,-8.144511252,54.74399257969369,9.085238365,79.22208413315721,-70.40092556,19.183109224039647,-47.45543726,-0.985306249,-4.146157864,2.147708472055264,0.029794042116895625,-3.495913181,0.012030443144504386,0.007669668,0.026050756,0.092823363,0.12427236005973669,0.1466290772506919,0.11810163326670595,0.135235955,0.08159891,0.040201762,0.025758992,0.189627081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4665.mRNA1,Symbiont,tier1,0.070459092,NA,NA,1,80,3.146188728610837,0.4414626707496167,-0.308943782,45.101914974775255,53.94461269,-76.29852585,71.12116193847483,-115.9661539,-46.31268863,-4.368714627,2.359711573627764,-4.611337907,-0.344381385,1.1827526061245148,-4.977183861,0.024362557271276324,0.003459229,0.010861945955594062,0.065139555,0.1332163829874856,0.18453158631613917,0.18308667223956857,0.16776021774393354,0.08541459,0.023122894280159637,0.011578590745667975,0.10746577843522893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4676.mRNA1,Symbiont,tier2,0.060729288,NA,NA,1,60,2.1595995081516204,-0.513625069,-0.469282822,-12.75268226,50.62592735401607,16.78899686,75.67508647743401,-67.04549311,29.416785770196004,-45.19649614,-1.342321833,-4.045737995,2.3655075177974823,-0.109651106,-3.303641647,0.025031239228103536,0.021903319,0.032624613853199445,0.080320827,0.1089849978084642,0.14177813762738586,0.13085871142645056,0.13116009157477493,0.056415326,0.037254706,0.024359675808954265,0.20930835485988875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4678.mRNA1,Symbiont,tier1,0.070693139,0.1198390545023229,0.17334459084093942,6,76.66666666666667,2.6259153466776146,-0.572270373,0.009994749,-9.206864147,69.31897701616805,11.17497860401854,100.48081478952051,-92.60287893,31.609264097630927,-54.67163294,-1.453023115,-4.910667328,2.909207694881669,0.27282217324568236,-4.091677427,0.016110432136413513,0.017098456442273535,0.016451187,0.1015596598302817,0.11696334316149687,0.14603832197269956,0.16017898880601456,0.113362778,0.061165750091685345,0.009842877,0.018831381279700885,0.22239682481049816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4680.mRNA1,Symbiont,tier1,0.067835248,0.082097273,0.095451717,3,84,2.9677802438733747,-0.105021564,-0.559816801,25.989584736434953,76.80029796819129,-49.49148712,113.61302309730382,-119.922161,-29.33991573,-51.19633735,0.9593492328054118,-5.815380267,0.42713362787846076,0.049878179,-5.241270925,0.012053690425802385,0.011705346051705668,0.024408856,0.065866934,0.11627009712662909,0.18256059973464955,0.1707365911744147,0.17665415647080474,0.061291351616211444,0.028700310974218563,0.021319286995191075,0.12843277903171485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4682.mRNA1,Symbiont,tier1,0.063218451,0.18293070611615184,0.2201313494448442,4,80,2.690155225342732,0.35571754627872176,-0.408485979,36.203528940290894,61.799195127274984,-65.1115807,86.16372969068223,-112.0307986,-22.04937716,-9.592785764,1.4821077654698724,-5.004082428,0.5728834352857408,1.0969534366690592,-4.826996548,0.017413468063769665,0.007084424,0.022657382594926292,0.061376131,0.12837218174796586,0.17305723765038353,0.1606497219498637,0.13996287964551887,0.080625717,0.032330183814459776,0.026110602599718653,0.1503600695866036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene470.mRNA1,Symbiont,tier1,0.066530642,0.19995390393110263,0.38353276974190276,11,82,2.754811435152077,0.3856356033090306,0.068796612,42.619522760773634,62.07937121358128,-74.17471793,85.46186862993483,-113.2298722,-21.00350895,1.7040925758320276,2.019778560783468,-5.128904907,0.41999560552354964,1.7185066825756596,-4.734594852,0.014138309763183818,0.005603731,0.015874845,0.085470243,0.12373606608445294,0.16579446150799784,0.19633333942221712,0.12349938610023149,0.087560216,0.018911688497616982,0.025344791657234064,0.13773292221276548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4702.mRNA1,Symbiont,tier1,0.069479784,NA,NA,1,90,2.8045902780762546,-0.295733064,0.4475460857941521,-3.434747363,59.79392978997647,1.0807343715717441,87.27134211772476,-79.75366687,9.121419036083966,-56.63533931,-0.96021932,-4.610821818,2.235302597829074,-0.068220575,-3.955576536,0.006077,0.007029553,0.013070814985846295,0.1117436554142946,0.13743957907227358,0.14512030398308035,0.1309830497077617,0.13836983838536043,0.065722397,0.019013788808602557,0.019578748073519694,0.2058512715038744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4709.mRNA1,Symbiont,tier2,0.10417583336710533,0.15984605068538338,0.15984605068538338,2,60,2.861976443814793,-0.551504894,-1.678221826,-40.46623791,71.26625132397515,62.07038955743976,97.54706818179973,-71.04888148,63.80682235851357,-94.27097953,-3.633172723,-5.296167363,4.4218425156419325,-1.372096063,-3.616354308,0.007020821,0.002839238,0.006288674,0.043653769,0.086485337,0.13910837688509875,0.14718907543292442,0.11751876631506741,0.057716410255305925,0.005881687,0.019332211051585953,0.36696563452175907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4711.mRNA1,Symbiont,tier1,0.03707753,NA,NA,1,80,0.8651255423333373,-0.797816118,0.053815100200307504,7.142349479,7.114588145446386,-1.170312688,19.511617713129198,-17.33880365,-5.377875138,-1.00066324,0.17313894026886611,-0.993674967,0.1127995823781065,0.2951187027109352,-0.958277795,0.06040062,0.099095228,0.055811604,0.092074855,0.11321672102507765,0.11918939159835248,0.098585863,0.10589298914087787,0.075353019,0.016052920003672737,0.027388215443048466,0.1369385739097466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4715.mRNA1,Symbiont,tier2,0.071346971,NA,NA,1,60,2.915330180061451,-0.472788047,1.1588361878541646,1.6980474580040041,56.79169061,-7.221434875,83.66918531640191,-79.6437988,-4.000975487,-50.93356161,-0.100528375,-4.35513191,1.3018049111765917,0.15615324735008684,-3.9297705,0.004432892,0.002720839,0.017004671,0.14711091847883778,0.135403003,0.12990404207879563,0.14469915473790743,0.15703155663283752,0.068768817,0.001416503,0.013609826572250839,0.17789777664835613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4729.mRNA1,Symbiont,tier2,0.079597587,NA,NA,1,60,3.420932411976009,-0.536156636,-0.578887076,22.554930314823185,83.44504641766788,-44.52782864,120.39131094702715,-118.620572,-29.65702253,-60.45410326,0.4149195664553016,-6.405726861,0.8391243454370052,-0.72956995,-5.427992423,0.004127803,0.002040747,0.022273705762531126,0.080662741,0.10402330961232649,0.20607183888439826,0.1443800417768329,0.2276422924934239,0.047432953,0.02066629,0.009192438,0.1314858384793284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4748.mRNA1,Symbiont,tier2,0.052551504,NA,NA,1,60,1.9827236159646229,0.383269189,0.028623290084411706,14.988704236674007,41.729420543001474,-27.04836672,62.076049286813216,-75.07631302,-10.09976734,-17.28217398,0.5040764034992158,-3.345660317,0.6261838726212723,0.5985740212923982,-3.173430684,0.021161915,0.020619797237834706,0.029353336,0.087903852,0.11413292294384023,0.14004260109673378,0.1325649975997952,0.13949853657788835,0.092373025,0.031438097013498076,0.037001641991357255,0.15390927759290085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4752.mRNA1,Symbiont,tier1,0.049896558,0.19294006525481544,0.3169696003281418,6,81.42857142857143,2.0258277140518524,0.4346953832130105,-0.178028023,18.927379060858495,28.79996643484149,-36.50165066,40.695966138977894,-63.85074709,-21.68573205,4.095408683115844,1.022602095448116,-2.787667637,0.058393545,0.6491629696003507,-2.890937122,0.057679223,0.017445355672422044,0.025148476,0.07016716,0.132064077,0.1433036932047422,0.13478796790422437,0.14034199670423927,0.093813392,0.034465222436434455,0.028833219,0.12195021839945502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4760.mRNA1,Symbiont,tier1,0.050336283579013756,NA,NA,1,80,1.9757220061624547,0.2260885495733995,0.27685225402396046,22.52728591393265,24.065483394884122,-42.7537366,33.808686736717405,-52.79365178,-25.97582078,-4.248343628,1.0207248343028423,-2.758602532,-0.076693511,0.353475498,-2.954646482,0.015646795628354613,0.019288473575748328,0.044903810014910346,0.092442186,0.12611570442318681,0.14975833414266934,0.10840379444335269,0.16100916837329446,0.08022462,0.044530355529978846,0.039040608,0.11863614985587702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene478.mRNA1,Symbiont,tier1,0.044050647855584754,NA,NA,1,90,1.6871108337065184,-0.683613826,-0.040475316,13.906047174510498,15.522692122869273,-30.37895086,24.66730229280087,-38.95294799,-17.64741648,-6.011048806,0.6957272432197099,-2.121276189,-0.046754879,0.37216808082364494,-2.311816978,0.063817247,0.039837963183934996,0.05344172,0.091052624,0.11470506027983163,0.14934612150666107,0.12394422387267706,0.1456486674745336,0.061190329,0.029217181369030166,0.024715939,0.1030829227671505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4790.mRNA1,Symbiont,tier1,0.067585885,NA,NA,1,80,3.0238330653282426,0.244943701,0.4499885585695055,34.54552021980874,54.25524510812643,-60.22333788,75.45167704779769,-100.7946392,-32.11134036,-9.323251007,1.7461534268066528,-4.442634445,0.008654828,1.0175426302130077,-4.616643341,0.013585575335901925,0.005107399,0.013085286,0.096959673,0.14415610752502642,0.15911396053398016,0.172545564,0.14606020903150468,0.085949547,0.008596689,0.017654132549479916,0.1371858557712131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4794.mRNA1,Symbiont,tier1,0.065738505,NA,NA,1,70,2.1264797455448754,-0.445317643,0.2572098185595017,-17.50738109,56.29638866382674,24.82672402482432,83.98632485522022,-69.65522772,31.329922513302776,-63.78686658,-1.86248544,-4.387829047,2.9019961851103506,-0.298951581,-3.448789367,0.022444004523086033,0.024509400082171603,0.033772801,0.10682834106190067,0.12062987543182128,0.11930523144008238,0.10504258594173471,0.13224947197181555,0.077178486,0.006165266,0.020606928,0.23126760816745737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4814.mRNA1,Symbiont,tier2,0.083754215,NA,NA,1,60,-3.260979673,-0.95797053,-2.153553165,14.173753846889689,-93.922871,76.88205489,-120.8159118,121.94924157252767,50.23556069545571,-9.505947116,-1.210798955,7.382095800446781,-1.555307255,-2.715581718,5.544128698631672,0.3273818875000219,0.07034676,0.10016819288112785,0.036008810762049724,0.035979740871430216,0.030720999879278097,0.033605632,0.056039766,0.064736996,0.1406748414282584,0.075689174,0.028647198967773947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slin_CCMP2456.gene4823.mRNA1,Symbiont,tier1,0.065942904,0.075590851,0.075590851,2,85,2.3784851629069648,-0.099850855,-0.298661377,-17.00403351,63.74641946911064,20.563457986928405,92.10578060049701,-80.0541243,36.905075226465065,-58.30091521,-1.733391917,-4.695401924,3.0402693991393885,-0.006976762,-3.775418451,0.022531431890416245,0.016375062671015024,0.018713431672791568,0.080696208,0.11827177521573963,0.1380716246444625,0.1387328035918745,0.12435160909073487,0.076250167,0.019399405812098314,0.025403587002514025,0.2212028941752287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
