Orthogroup	aip_longest_isoforms	nvec_longest_isoform	spis_longest_isoform_marker	xenia_longest_isoforms
OG0025242				Xe_013334-T1
OG0025243				Xe_013337-T1
OG0025244				Xe_013344-T1
OG0025245				Xe_013353-T1
OG0025246				Xe_013372-T1
OG0025247				Xe_013385-T1
OG0025248				Xe_013392-T1
OG0025249				Xe_013393-T1
OG0025250				Xe_013398-T1
OG0025251				Xe_013404-T1
OG0025252				Xe_013415-T1
OG0025253				Xe_013420-T1
OG0025254				Xe_013428-T1
OG0025255				Xe_013440-T1
OG0025256				Xe_013446-T1
OG0025257				Xe_013460-T1
OG0025258				Xe_013470-T1
OG0025259				Xe_013471-T1
OG0025260				Xe_013472-T1
OG0025261				Xe_013478-T1
OG0025262				Xe_013479-T1
OG0025263				Xe_013490-T1
OG0025264				Xe_013499-T1
OG0025265				Xe_013502-T1
OG0025266				Xe_013506-T1
OG0025267				Xe_013508-T1
OG0025268				Xe_013527-T1
OG0025269				Xe_013534-T1
OG0025270				Xe_013535-T1
OG0025271				Xe_013539-T1
OG0025272				Xe_013544-T1
OG0025273				Xe_013545-T1
OG0025274				Xe_013548-T1
OG0025275				Xe_013550-T1
OG0025276				Xe_013553-T1
OG0025277				Xe_013561-T1
OG0025278				Xe_013564-T1
OG0025279				Xe_013565-T1
OG0025280				Xe_013566-T1
OG0025281				Xe_013567-T1
OG0025282				Xe_013568-T1
OG0025283				Xe_013570-T1
OG0025284				Xe_013584-T1
OG0025285				Xe_013589-T1
OG0025286				Xe_013597-T1
OG0025287				Xe_013605-T1
OG0025288				Xe_013611-T1
OG0025289				Xe_013615-T1
OG0025290				Xe_013616-T1
OG0025291				Xe_013622-T1
OG0025292				Xe_013624-T1
OG0025293				Xe_013636-T1
OG0025294				Xe_013639-T1
OG0025295				Xe_013640-T1
OG0025296				Xe_013656-T1
OG0025297				Xe_013698-T1
OG0025298				Xe_013747-T1
OG0025299				Xe_013750-T1
OG0025300				Xe_013757-T1
OG0025301				Xe_013758-T1
OG0025302				Xe_013759-T1
OG0025303				Xe_013761-T1
OG0025304				Xe_013762-T1
OG0025305				Xe_013763-T1
OG0025306				Xe_013766-T1
OG0025307				Xe_013767-T1
OG0025308				Xe_013780-T1
OG0025309				Xe_013783-T1
OG0025310				Xe_013790-T1
OG0025311				Xe_013791-T1
OG0025312				Xe_013792-T1
OG0025313				Xe_013795-T1
OG0025314				Xe_013796-T1
OG0025315				Xe_013822-T1
OG0025316				Xe_013832-T1
OG0025317				Xe_013835-T1
OG0025318				Xe_013837-T1
OG0025319				Xe_013841-T1
OG0025320				Xe_013848-T1
OG0025321				Xe_013849-T1
OG0025322				Xe_013852-T1
OG0025323				Xe_013875-T1
OG0025324				Xe_013877-T1
OG0025325				Xe_013886-T1
OG0025326				Xe_013891-T1
OG0025327				Xe_013898-T1
OG0025328				Xe_013911-T1
OG0025329				Xe_013912-T1
OG0025330				Xe_013915-T1
OG0025331				Xe_013918-T1
OG0025332				Xe_013921-T1
OG0025333				Xe_013924-T1
OG0025334				Xe_013926-T1
OG0025335				Xe_013934-T1
OG0025336				Xe_013936-T1
OG0025337				Xe_013940-T1
OG0025338				Xe_013956-T1
OG0025339				Xe_013958-T1
OG0025340				Xe_013966-T1
OG0025341				Xe_013970-T1
OG0025342				Xe_013984-T1
OG0025343				Xe_014000-T1
OG0025344				Xe_014003-T1
OG0025345				Xe_014009-T1
OG0025346				Xe_014029-T1
OG0025347				Xe_014039-T1
OG0025348				Xe_014043-T1
OG0025349				Xe_014044-T1
OG0025350				Xe_014049-T1
OG0025351				Xe_014051-T1
OG0025352				Xe_014062-T1
OG0025353				Xe_014067-T1
OG0025354				Xe_014068-T1
OG0025355				Xe_014070-T1
OG0025356				Xe_014072-T1
OG0025357				Xe_014073-T1
OG0025358				Xe_014079-T1
OG0025359				Xe_014080-T1
OG0025360				Xe_014085-T1
OG0025361				Xe_014086-T1
OG0025362				Xe_014090-T1
OG0025363				Xe_014111-T1
OG0025364				Xe_014118-T1
OG0025365				Xe_014123-T1
OG0025366				Xe_014138-T1
OG0025367				Xe_014148-T1
OG0025368				Xe_014149-T1
OG0025369				Xe_014158-T1
OG0025370				Xe_014173-T1
OG0025371				Xe_014175-T1
OG0025372				Xe_014182-T1
OG0025373				Xe_014189-T1
OG0025374				Xe_014194-T1
OG0025375				Xe_014196-T1
OG0025376				Xe_014198-T1
OG0025377				Xe_014205-T1
OG0025378				Xe_014211-T1
OG0025379				Xe_014226-T1
OG0025380				Xe_014238-T1
OG0025381				Xe_014249-T1
OG0025382				Xe_014251-T1
OG0025383				Xe_014257-T1
OG0025384				Xe_014258-T1
OG0025385				Xe_014262-T1
OG0025386				Xe_014263-T1
OG0025387				Xe_014286-T1
OG0025388				Xe_014291-T1
OG0025389				Xe_014298-T1
OG0025390				Xe_014305-T1
OG0025391				Xe_014315-T1
OG0025392				Xe_014316-T1
OG0025393				Xe_014320-T1
OG0025394				Xe_014322-T1
OG0025395				Xe_014331-T1
OG0025396				Xe_014334-T1
OG0025397				Xe_014338-T1
OG0025398				Xe_014343-T1
OG0025399				Xe_014355-T1
OG0025400				Xe_014361-T1
OG0025401				Xe_014365-T1
OG0025402				Xe_014368-T1
OG0025403				Xe_014369-T1
OG0025404				Xe_014372-T1
OG0025405				Xe_014392-T1
OG0025406				Xe_014394-T1
OG0025407				Xe_014396-T1
OG0025408				Xe_014406-T1
OG0025409				Xe_014411-T1
OG0025410				Xe_014412-T1
OG0025411				Xe_014420-T1
OG0025412				Xe_014430-T1
OG0025413				Xe_014439-T1
OG0025414				Xe_014440-T1
OG0025415				Xe_014447-T1
OG0025416				Xe_014459-T1
OG0025417				Xe_014530-T3
OG0025418				Xe_014547-T1
OG0025419				Xe_014573-T1
OG0025420				Xe_014575-T1
OG0025421				Xe_014584-T1
OG0025422				Xe_014586-T1
OG0025423				Xe_014588-T1
OG0025424				Xe_014600-T1
OG0025425				Xe_014602-T1
OG0025426				Xe_014603-T1
OG0025427				Xe_014608-T1
OG0025428				Xe_014614-T1
OG0025429				Xe_014618-T1
OG0025430				Xe_014627-T1
OG0025431				Xe_014631-T1
OG0025432				Xe_014645-T1
OG0025433				Xe_014646-T1
OG0025434				Xe_014652-T1
OG0025435				Xe_014657-T1
OG0025436				Xe_014659-T1
OG0025437				Xe_014670-T1
OG0025438				Xe_014683-T1
OG0025439				Xe_014688-T1
OG0025440				Xe_014696-T1
OG0025441				Xe_014706-T1
OG0025442				Xe_014736-T1
OG0025443				Xe_014751-T1
OG0025444				Xe_014755-T1
OG0025445				Xe_014763-T1
OG0025446				Xe_014765-T1
OG0025447				Xe_014770-T1
OG0025448				Xe_014771-T1
OG0025449				Xe_014772-T1
OG0025450				Xe_014786-T1
OG0025451				Xe_014805-T1
OG0025452				Xe_014817-T1
OG0025453				Xe_014835-T1
OG0025454				Xe_014839-T1
OG0025455				Xe_014848-T1
OG0025456				Xe_014855-T1
OG0025457				Xe_014857-T1
OG0025458				Xe_014863-T1
OG0025459				Xe_014866-T1
OG0025460				Xe_014893-T1
OG0025461				Xe_014896-T1
OG0025462				Xe_014897-T1
OG0025463				Xe_014900-T1
OG0025464				Xe_014903-T1
OG0025465				Xe_014905-T1
OG0025466				Xe_014912-T1
OG0025467				Xe_014921-T1
OG0025468				Xe_014929-T1
OG0025469				Xe_014936-T1
OG0025470				Xe_014939-T1
OG0025471				Xe_014951-T1
OG0025472				Xe_014955-T1
OG0025473				Xe_014962-T1
OG0025474				Xe_014969-T1
OG0025475				Xe_014972-T1
OG0025476				Xe_014973-T1
OG0025477				Xe_014985-T1
OG0025478				Xe_014987-T1
OG0025479				Xe_014994-T1
OG0025480				Xe_014998-T1
OG0025481				Xe_015000-T1
OG0025482				Xe_015009-T1
OG0025483				Xe_015010-T1
OG0025484				Xe_015012-T1
OG0025485				Xe_015016-T1
OG0025486				Xe_015017-T1
OG0025487				Xe_015020-T1
OG0025488				Xe_015024-T1
OG0025489				Xe_015026-T1
OG0025490				Xe_015027-T1
OG0025491				Xe_015033-T1
OG0025492				Xe_015049-T1
OG0025493				Xe_015050-T1
OG0025494				Xe_015051-T1
OG0025495				Xe_015052-T1
OG0025496				Xe_015053-T1
OG0025497				Xe_015076-T1
OG0025498				Xe_015095-T1
OG0025499				Xe_015097-T1
OG0025500				Xe_015104-T1
OG0025501				Xe_015115-T1
OG0025502				Xe_015116-T1
OG0025503				Xe_015118-T1
OG0025504				Xe_015150-T1
OG0025505				Xe_015153-T1
OG0025506				Xe_015154-T1
OG0025507				Xe_015155-T1
OG0025508				Xe_015157-T1
OG0025509				Xe_015159-T1
OG0025510				Xe_015176-T1
OG0025511				Xe_015181-T1
OG0025512				Xe_015183-T1
OG0025513				Xe_015197-T1
OG0025514				Xe_015200-T1
OG0025515				Xe_015205-T1
OG0025516				Xe_015208-T1
OG0025517				Xe_015234-T1
OG0025518				Xe_015235-T1
OG0025519				Xe_015238-T1
OG0025520				Xe_015239-T1
OG0025521				Xe_015249-T1
OG0025522				Xe_015251-T1
OG0025523				Xe_015260-T1
OG0025524				Xe_015267-T1
OG0025525				Xe_015304-T1
OG0025526				Xe_015307-T1
OG0025527				Xe_015317-T1
OG0025528				Xe_015339-T1
OG0025529				Xe_015342-T1
OG0025530				Xe_015350-T1
OG0025531				Xe_015352-T1
OG0025532				Xe_015354-T1
OG0025533				Xe_015356-T1
OG0025534				Xe_015384-T1
OG0025535				Xe_015391-T1
OG0025536				Xe_015392-T1
OG0025537				Xe_015395-T1
OG0025538				Xe_015399-T1
OG0025539				Xe_015404-T1
OG0025540				Xe_015419-T1
OG0025541				Xe_015431-T1
OG0025542				Xe_015432-T1
OG0025543				Xe_015434-T1
OG0025544				Xe_015445-T1
OG0025545				Xe_015458-T1
OG0025546				Xe_015464-T1
OG0025547				Xe_015473-T1
OG0025548				Xe_015475-T1
OG0025549				Xe_015481-T1
OG0025550				Xe_015483-T1
OG0025551				Xe_015484-T1
OG0025552				Xe_015497-T1
OG0025553				Xe_015503-T1
OG0025554				Xe_015514-T1
OG0025555				Xe_015521-T1
OG0025556				Xe_015524-T1
OG0025557				Xe_015526-T1
OG0025558				Xe_015528-T1
OG0025559				Xe_015546-T1
OG0025560				Xe_015558-T1
OG0025561				Xe_015559-T1
OG0025562				Xe_015566-T1
OG0025563				Xe_015568-T1
OG0025564				Xe_015582-T1
OG0025565				Xe_015588-T1
OG0025566				Xe_015589-T1
OG0025567				Xe_015592-T1
OG0025568				Xe_015596-T2
OG0025569				Xe_015602-T1
OG0025570				Xe_015607-T1
OG0025571				Xe_015614-T1
OG0025572				Xe_015615-T1
OG0025573				Xe_015626-T1
OG0025574				Xe_015627-T1
OG0025575				Xe_015635-T1
OG0025576				Xe_015636-T1
OG0025577				Xe_015648-T1
OG0025578				Xe_015664-T1
OG0025579				Xe_015667-T1
OG0025580				Xe_015674-T1
OG0025581				Xe_015681-T1
OG0025582				Xe_015683-T1
OG0025583				Xe_015687-T1
OG0025584				Xe_015693-T1
OG0025585				Xe_015711-T1
OG0025586				Xe_015717-T1
OG0025587				Xe_015724-T1
OG0025588				Xe_015725-T1
OG0025589				Xe_015726-T2
OG0025590				Xe_015728-T1
OG0025591				Xe_015733-T1
OG0025592				Xe_015740-T1
OG0025593				Xe_015741-T1
OG0025594				Xe_015742-T1
OG0025595				Xe_015748-T1
OG0025596				Xe_015753-T1
OG0025597				Xe_015768-T1
OG0025598				Xe_015779-T1
OG0025599				Xe_015791-T1
OG0025600				Xe_015792-T1
OG0025601				Xe_015793-T1
OG0025602				Xe_015796-T1
OG0025603				Xe_015804-T1
OG0025604				Xe_015807-T1
OG0025605				Xe_015811-T1
OG0025606				Xe_015816-T1
OG0025607				Xe_015828-T1
OG0025608				Xe_015831-T1
OG0025609				Xe_015858-T1
OG0025610				Xe_015859-T1
OG0025611				Xe_015861-T1
OG0025612				Xe_015868-T1
OG0025613				Xe_015881-T1
OG0025614				Xe_015895-T1
OG0025615				Xe_015922-T1
OG0025616				Xe_015931-T1
OG0025617				Xe_015955-T1
OG0025618				Xe_015956-T1
OG0025619				Xe_015958-T1
OG0025620				Xe_015963-T1
OG0025621				Xe_015966-T1
OG0025622				Xe_015973-T1
OG0025623				Xe_015978-T1
OG0025624				Xe_015979-T1
OG0025625				Xe_015986-T1
OG0025626				Xe_015990-T1
OG0025627				Xe_015995-T1
OG0025628				Xe_016005-T1
OG0025629				Xe_016007-T1
OG0025630				Xe_016008-T1
OG0025631				Xe_016013-T1
OG0025632				Xe_016018-T1
OG0025633				Xe_016019-T1
OG0025634				Xe_016024-T1
OG0025635				Xe_016029-T1
OG0025636				Xe_016033-T1
OG0025637				Xe_016039-T1
OG0025638				Xe_016046-T1
OG0025639				Xe_016048-T1
OG0025640				Xe_016049-T1
OG0025641				Xe_016050-T1
OG0025642				Xe_016051-T1
OG0025643				Xe_016054-T1
OG0025644				Xe_016055-T1
OG0025645				Xe_016066-T1
OG0025646				Xe_016067-T1
OG0025647				Xe_016077-T1
OG0025648				Xe_016078-T1
OG0025649				Xe_016082-T1
OG0025650				Xe_016083-T1
OG0025651				Xe_016084-T1
OG0025652				Xe_016092-T1
OG0025653				Xe_016093-T1
OG0025654				Xe_016094-T1
OG0025655				Xe_016095-T1
OG0025656				Xe_016096-T1
OG0025657				Xe_016097-T1
OG0025658				Xe_016098-T1
OG0025659				Xe_016103-T1
OG0025660				Xe_016105-T1
OG0025661				Xe_016106-T2
OG0025662				Xe_016112-T1
OG0025663				Xe_016141-T1
OG0025664				Xe_016144-T1
OG0025665				Xe_016149-T1
OG0025666				Xe_016152-T1
OG0025667				Xe_016153-T1
OG0025668				Xe_016160-T1
OG0025669				Xe_016161-T1
OG0025670				Xe_016162-T1
OG0025671				Xe_016163-T1
OG0025672				Xe_016167-T1
OG0025673				Xe_016188-T1
OG0025674				Xe_016191-T1
OG0025675				Xe_016200-T1
OG0025676				Xe_016203-T1
OG0025677				Xe_016205-T1
OG0025678				Xe_016210-T1
OG0025679				Xe_016214-T1
OG0025680				Xe_016220-T1
OG0025681				Xe_016227-T1
OG0025682				Xe_016292-T1
OG0025683				Xe_016307-T1
OG0025684				Xe_016308-T1
OG0025685				Xe_016309-T1
OG0025686				Xe_016310-T1
OG0025687				Xe_016317-T1
OG0025688				Xe_016318-T1
OG0025689				Xe_016329-T1
OG0025690				Xe_016330-T1
OG0025691				Xe_016336-T1
OG0025692				Xe_016344-T1
OG0025693				Xe_016345-T1
OG0025694				Xe_016348-T1
OG0025695				Xe_016349-T1
OG0025696				Xe_016351-T1
OG0025697				Xe_016353-T1
OG0025698				Xe_016355-T1
OG0025699				Xe_016357-T1
OG0025700				Xe_016358-T1
OG0025701				Xe_016359-T1
OG0025702				Xe_016371-T1
OG0025703				Xe_016392-T1
OG0025704				Xe_016419-T1
OG0025705				Xe_016420-T1
OG0025706				Xe_016425-T1
OG0025707				Xe_016465-T1
OG0025708				Xe_016481-T1
OG0025709				Xe_016482-T1
OG0025710				Xe_016486-T1
OG0025711				Xe_016487-T1
OG0025712				Xe_016496-T1
OG0025713				Xe_016520-T1
OG0025714				Xe_016523-T1
OG0025715				Xe_016525-T1
OG0025716				Xe_016538-T1
OG0025717				Xe_016550-T1
OG0025718				Xe_016551-T1
OG0025719				Xe_016555-T1
OG0025720				Xe_016556-T1
OG0025721				Xe_016561-T1
OG0025722				Xe_016565-T1
OG0025723				Xe_016569-T1
OG0025724				Xe_016571-T1
OG0025725				Xe_016580-T1
OG0025726				Xe_016582-T1
OG0025727				Xe_016583-T1
OG0025728				Xe_016590-T1
OG0025729				Xe_016591-T1
OG0025730				Xe_016592-T1
OG0025731				Xe_016593-T1
OG0025732				Xe_016594-T1
OG0025733				Xe_016611-T1
OG0025734				Xe_016612-T1
OG0025735				Xe_016613-T1
OG0025736				Xe_016614-T1
OG0025737				Xe_016617-T1
OG0025738				Xe_016630-T1
OG0025739				Xe_016631-T1
OG0025740				Xe_016648-T1
OG0025741				Xe_016654-T1
OG0025742				Xe_016731-T1
OG0025743				Xe_016743-T1
OG0025744				Xe_016744-T1
OG0025745				Xe_016802-T1
OG0025746				Xe_016839-T1
OG0025747				Xe_016922-T1
OG0025748				Xe_016937-T1
OG0025749				Xe_016995-T1
OG0025750				Xe_017020-T1
OG0025751				Xe_017028-T1
OG0025752				Xe_017099-T1
OG0025753				Xe_017141-T1
OG0025754				Xe_017192-T1
OG0025755				Xe_017196-T1
OG0025756				Xe_017197-T1
OG0025757				Xe_017199-T1
OG0025758				Xe_017200-T1
OG0025759				Xe_017201-T1
OG0025760				Xe_017215-T1
OG0025761				Xe_017254-T1
OG0025762				Xe_017282-T1
OG0025763				Xe_017285-T1
OG0025764				Xe_017295-T1
OG0025765				Xe_017318-T1
OG0025766				Xe_017322-T1
OG0025767				Xe_017349-T1
OG0025768				Xe_017351-T1
OG0025769				Xe_017352-T1
OG0025770				Xe_017355-T1
OG0025771				Xe_017358-T1
OG0025772				Xe_017360-T1
OG0025773				Xe_017376-T1
OG0025774				Xe_017390-T1
OG0025775				Xe_017410-T1
OG0025776				Xe_017412-T1
OG0025777				Xe_017421-T1
OG0025778				Xe_017423-T1
OG0025779				Xe_017427-T1
OG0025780				Xe_017428-T1
OG0025781				Xe_017429-T1
OG0025782				Xe_017430-T1
OG0025783				Xe_017434-T1
OG0025784				Xe_017435-T1
OG0025785				Xe_017448-T1
OG0025786				Xe_017449-T1
OG0025787				Xe_017450-T1
OG0025788				Xe_017451-T1
OG0025789				Xe_017452-T1
OG0025790				Xe_017453-T1
OG0025791				Xe_017455-T1
OG0025792				Xe_017456-T1
OG0025793				Xe_017457-T1
OG0025794				Xe_017458-T1
OG0025795				Xe_017459-T1
OG0025796				Xe_017460-T1
OG0025797				Xe_017513-T1
OG0025798				Xe_017542-T1
OG0025799				Xe_017543-T1
OG0025800				Xe_017562-T1
OG0025801				Xe_017569-T1
OG0025802				Xe_017591-T1
OG0025803				Xe_017614-T1
OG0025804				Xe_017626-T1
OG0025805				Xe_017665-T1
OG0025806				Xe_017667-T1
OG0025807				Xe_017705-T1
OG0025808				Xe_017708-T1
OG0025809				Xe_017709-T1
OG0025810				Xe_017711-T1
OG0025811				Xe_017740-T1
OG0025812				Xe_017760-T1
OG0025813				Xe_017776-T1
OG0025814				Xe_017777-T1
OG0025815				Xe_017782-T1
OG0025816				Xe_017783-T1
OG0025817				Xe_017786-T1
OG0025818				Xe_017790-T1
OG0025819				Xe_017791-T1
OG0025820				Xe_017805-T1
OG0025821				Xe_017807-T1
OG0025822				Xe_017809-T1
OG0025823				Xe_017819-T1
OG0025824				Xe_017835-T1
OG0025825				Xe_017853-T1
OG0025826				Xe_017864-T1
OG0025827				Xe_017874-T1
OG0025828				Xe_017877-T1
OG0025829				Xe_017878-T1
OG0025830				Xe_017884-T1
OG0025831				Xe_017886-T1
OG0025832				Xe_017904-T1
OG0025833				Xe_017906-T1
OG0025834				Xe_017924-T1
OG0025835				Xe_017949-T1
OG0025836				Xe_017960-T1
OG0025837				Xe_017961-T1
OG0025838				Xe_017968-T1
OG0025839				Xe_017989-T1
OG0025840				Xe_017990-T1
OG0025841				Xe_017992-T1
OG0025842				Xe_017994-T1
OG0025843				Xe_017998-T1
OG0025844				Xe_018003-T1
OG0025845				Xe_018005-T1
OG0025846				Xe_018012-T1
OG0025847				Xe_018013-T1
OG0025848				Xe_018017-T1
OG0025849				Xe_018018-T1
OG0025850				Xe_018041-T1
OG0025851				Xe_018047-T1
OG0025852				Xe_018096-T1
OG0025853				Xe_018122-T1
OG0025854				Xe_018129-T1
OG0025855				Xe_018130-T1
OG0025856				Xe_018146-T1
OG0025857				Xe_018160-T1
OG0025858				Xe_018198-T1
OG0025859				Xe_018220-T1
OG0025860				Xe_018234-T1
OG0025861				Xe_018236-T1
OG0025862				Xe_018238-T1
OG0025863				Xe_018239-T1
OG0025864				Xe_018240-T1
OG0025865				Xe_018241-T1
OG0025866				Xe_018244-T1
OG0025867				Xe_018258-T1
OG0025868				Xe_018267-T1
OG0025869				Xe_018281-T1
OG0025870				Xe_018286-T1
OG0025871				Xe_018290-T1
OG0025872				Xe_018300-T1
OG0025873				Xe_018326-T1
OG0025874				Xe_018329-T1
OG0025875				Xe_018330-T1
OG0025876				Xe_018346-T1
OG0025877				Xe_018349-T1
OG0025878				Xe_018367-T1
OG0025879				Xe_018381-T1
OG0025880				Xe_018392-T1
OG0025881				Xe_018399-T1
OG0025882				Xe_018400-T1
OG0025883				Xe_018403-T1
OG0025884				Xe_018410-T1
OG0025885				Xe_018411-T1
OG0025886				Xe_018414-T1
OG0025887				Xe_018415-T1
OG0025888				Xe_018426-T1
OG0025889				Xe_018437-T1
OG0025890				Xe_018439-T1
OG0025891				Xe_018441-T1
OG0025892				Xe_018442-T1
OG0025893				Xe_018445-T1
OG0025894				Xe_018446-T1
OG0025895				Xe_018447-T1
OG0025896				Xe_018451-T1
OG0025897				Xe_018460-T1
OG0025898				Xe_018463-T1
OG0025899				Xe_018467-T1
OG0025900				Xe_018468-T1
OG0025901				Xe_018488-T1
OG0025902				Xe_018490-T1
OG0025903				Xe_018495-T1
OG0025904				Xe_018497-T1
OG0025905				Xe_018514-T1
OG0025906				Xe_018559-T1
OG0025907				Xe_018560-T1
OG0025908				Xe_018563-T1
OG0025909				Xe_018566-T1
OG0025910				Xe_018568-T1
OG0025911				Xe_018601-T1
OG0025912				Xe_018609-T1
OG0025913				Xe_018620-T1
OG0025914				Xe_018621-T1
OG0025915				Xe_018635-T1
OG0025916				Xe_018636-T1
OG0025917				Xe_018637-T1
OG0025918				Xe_018638-T1
OG0025919				Xe_018639-T1
OG0025920				Xe_018654-T1
OG0025921				Xe_018655-T1
OG0025922				Xe_018659-T1
OG0025923				Xe_018660-T1
OG0025924				Xe_018665-T1
OG0025925				Xe_018670-T1
OG0025926				Xe_018674-T1
OG0025927				Xe_018675-T1
OG0025928				Xe_018677-T1
OG0025929				Xe_018684-T1
OG0025930				Xe_018688-T1
OG0025931				Xe_018697-T1
OG0025932				Xe_018698-T1
OG0025933				Xe_018709-T1
OG0025934				Xe_018721-T1
OG0025935				Xe_018723-T1
OG0025936				Xe_018724-T1
OG0025937				Xe_018727-T1
OG0025938				Xe_018734-T1
OG0025939				Xe_018736-T1
OG0025940				Xe_018738-T1
OG0025941				Xe_018739-T1
OG0025942				Xe_018741-T1
OG0025943				Xe_018743-T1
OG0025944				Xe_018744-T1
OG0025945				Xe_018745-T1
OG0025946				Xe_018782-T1
OG0025947				Xe_018784-T1
OG0025948				Xe_018785-T1
OG0025949				Xe_018787-T1
OG0025950				Xe_018790-T1
OG0025951				Xe_018793-T1
OG0025952				Xe_018814-T1
OG0025953				Xe_018834-T1
OG0025954				Xe_018864-T1
OG0025955				Xe_018884-T1
OG0025956				Xe_018894-T1
OG0025957				Xe_018958-T1
OG0025958				Xe_018963-T1
OG0025959				Xe_019009-T1
OG0025960				Xe_019036-T1
OG0025961				Xe_019063-T1
OG0025962				Xe_019148-T1
OG0025963				Xe_019155-T1
OG0025964				Xe_019156-T1
OG0025965				Xe_019180-T1
OG0025966				Xe_019193-T1
OG0025967				Xe_019233-T1
OG0025968				Xe_019237-T1
OG0025969				Xe_019238-T1
OG0025970				Xe_019267-T1
OG0025971				Xe_019268-T1
OG0025972				Xe_019270-T1
OG0025973				Xe_019274-T1
OG0025974				Xe_019275-T1
OG0025975				Xe_019309-T1
OG0025976				Xe_019319-T1
OG0025977				Xe_019336-T1
OG0025978				Xe_019338-T2
OG0025979				Xe_019340-T1
OG0025980				Xe_019353-T1
OG0025981				Xe_019357-T1
OG0025982				Xe_019361-T1
OG0025983				Xe_019369-T1
OG0025984				Xe_019384-T1
OG0025985				Xe_019407-T1
OG0025986				Xe_019411-T1
OG0025987				Xe_019420-T1
OG0025988				Xe_019421-T1
OG0025989				Xe_019422-T1
OG0025990				Xe_019423-T1
OG0025991				Xe_019459-T1
OG0025992				Xe_019491-T1
OG0025993				Xe_019508-T1
OG0025994				Xe_019524-T1
OG0025995				Xe_019534-T1
OG0025996				Xe_019547-T1
OG0025997				Xe_019551-T1
OG0025998				Xe_019567-T1
OG0025999				Xe_019568-T1
OG0026000				Xe_019587-T1
OG0026001				Xe_019588-T1
OG0026002				Xe_019608-T1
OG0026003				Xe_019627-T1
OG0026004				Xe_019636-T1
OG0026005				Xe_019655-T1
OG0026006				Xe_019656-T1
OG0026007				Xe_019658-T1
OG0026008				Xe_019664-T1
OG0026009				Xe_019675-T1
OG0026010				Xe_019765-T1
OG0026011				Xe_019801-T1
OG0026012				Xe_019812-T1
OG0026013				Xe_019816-T1
OG0026014				Xe_019837-T1
OG0026015				Xe_019840-T1
OG0026016				Xe_019848-T1
OG0026017				Xe_019858-T1
OG0026018				Xe_019872-T1
OG0026019				Xe_019876-T1
OG0026020				Xe_019893-T1
OG0026021				Xe_019904-T1
OG0026022				Xe_019906-T1
OG0026023				Xe_020026-T1
OG0026024				Xe_020029-T1
OG0026025				Xe_020033-T1
OG0026026				Xe_020036-T1
OG0026027				Xe_020037-T1
OG0026028				Xe_020038-T1
OG0026029				Xe_020039-T1
OG0026030				Xe_020041-T1
OG0026031				Xe_020043-T1
OG0026032				Xe_020045-T1
OG0026033				Xe_020046-T1
OG0026034				Xe_020061-T1
OG0026035				Xe_020062-T1
OG0026036				Xe_020069-T1
OG0026037				Xe_020078-T1
