Orthogroup	Species	nvec_longest_isoform	Orthologs
OG0013782	xenia_longest_isoforms	XP_001641511.1	Xe_022254-T1
OG0013782	spis_longest_isoform_marker	XP_001641511.1	XP_022785301.1
OG0013783	spis_longest_isoform_marker	XP_001641874.3	XP_022801315.1
OG0013783	xenia_longest_isoforms	XP_001641874.3	Xe_014661-T1
OG0013785	spis_longest_isoform_marker	XP_032218070.1	XP_022796903.1
OG0013785	xenia_longest_isoforms	XP_032218070.1	Xe_020690-T1
OG0013786	spis_longest_isoform_marker	XP_032218428.1	XP_022779505.1
OG0013786	xenia_longest_isoforms	XP_032218428.1	Xe_005405-T1
OG0013791	spis_longest_isoform_marker	XP_032219400.2	XP_022781125.1
OG0013791	xenia_longest_isoforms	XP_032219400.2	Xe_011305-T1
OG0013792	spis_longest_isoform_marker	XP_032219565.2	XP_022798584.1
OG0013792	xenia_longest_isoforms	XP_032219565.2	Xe_011898-T1
OG0013793	spis_longest_isoform_marker	XP_032219828.1	XP_022787035.1
OG0013793	xenia_longest_isoforms	XP_032219828.1	Xe_000528-T1
OG0013794	spis_longest_isoform_marker	XP_032219875.2	XP_022788876.1
OG0013794	xenia_longest_isoforms	XP_032219875.2	Xe_028991-T1
OG0013796	xenia_longest_isoforms	XP_032220374.1	Xe_004476-T1
OG0013796	spis_longest_isoform_marker	XP_032220374.1	XP_022780548.1
OG0013797	xenia_longest_isoforms	XP_032220403.2	Xe_004863-T1
OG0013797	spis_longest_isoform_marker	XP_032220403.2	XP_022781457.1
OG0013798	xenia_longest_isoforms	XP_032221006.2	Xe_004943-T1
OG0013798	spis_longest_isoform_marker	XP_032221006.2	XP_022778960.1
OG0013800	spis_longest_isoform_marker	XP_032221773.2	XP_022791034.1
OG0013800	xenia_longest_isoforms	XP_032221773.2	Xe_028949-T1
OG0013803	xenia_longest_isoforms	XP_032222009.1	Xe_013959-T1
OG0013803	spis_longest_isoform_marker	XP_032222009.1	XP_022784678.1
OG0013804	spis_longest_isoform_marker	XP_032222642.1, XP_048582278.1	XP_022791937.1
OG0013806	xenia_longest_isoforms	XP_032222727.2	Xe_020407-T1
OG0013806	spis_longest_isoform_marker	XP_032222727.2	XP_022799626.1
OG0013809	xenia_longest_isoforms	XP_032222960.1	Xe_003470-T1
OG0013809	spis_longest_isoform_marker	XP_032222960.1	XP_022805132.1
OG0013810	xenia_longest_isoforms	XP_032222990.1	Xe_017145-T1, Xe_019595-T1
OG0013811	spis_longest_isoform_marker	XP_032223347.2	XP_022779420.1, XP_022779482.1
OG0013817	xenia_longest_isoforms	XP_032225017.1	Xe_012323-T1
OG0013817	spis_longest_isoform_marker	XP_032225017.1	XP_022800449.1
OG0013819	spis_longest_isoform_marker	XP_032225954.2, XP_048577073.1	XP_022791132.1
OG0013821	xenia_longest_isoforms	XP_032226529.2, XP_048583519.1	Xe_024688-T1
OG0013823	spis_longest_isoform_marker	XP_032227491.1	XP_022782524.1
OG0013823	xenia_longest_isoforms	XP_032227491.1	Xe_011290-T1
OG0013825	spis_longest_isoform_marker	XP_032227505.1	XP_022791033.1
OG0013825	xenia_longest_isoforms	XP_032227505.1	Xe_012267-T1
OG0013826	spis_longest_isoform_marker	XP_032227717.2	XP_022795190.1, XP_022796339.1
OG0013828	spis_longest_isoform_marker	XP_032228230.2	XP_022788823.1
OG0013828	xenia_longest_isoforms	XP_032228230.2	Xe_002646-T1
OG0013829	spis_longest_isoform_marker	XP_032228670.2	XP_022805754.1, XP_022805744.1
OG0013831	spis_longest_isoform_marker	XP_032228919.1	XP_022802158.1
OG0013831	xenia_longest_isoforms	XP_032228919.1	Xe_015055-T1
OG0013832	spis_longest_isoform_marker	XP_032229293.2	XP_022805377.1, XP_022777854.1
OG0013834	spis_longest_isoform_marker	XP_032232397.2, XP_032229469.1	XP_022793847.1
OG0013837	xenia_longest_isoforms	XP_032229992.2	Xe_025204-T1
OG0013837	spis_longest_isoform_marker	XP_032229992.2	XP_022800072.1
OG0013838	xenia_longest_isoforms	XP_032230335.1	Xe_020484-T1
OG0013838	spis_longest_isoform_marker	XP_032230335.1	XP_022795784.1
OG0013843	spis_longest_isoform_marker	XP_032232415.1	XP_022785047.1, XP_022785102.1
OG0013844	spis_longest_isoform_marker	XP_032232760.2	XP_022793635.1, XP_022777426.1
OG0013845	spis_longest_isoform_marker	XP_032232858.2, XP_032236165.2	XP_022780825.1
OG0013846	xenia_longest_isoforms	XP_048590009.1, XP_032233327.1	Xe_012400-T1
OG0013847	spis_longest_isoform_marker	XP_032233462.2	XP_022801031.1
OG0013847	xenia_longest_isoforms	XP_032233462.2	Xe_009658-T1
OG0013848	spis_longest_isoform_marker	XP_032233785.1	XP_022796071.1
OG0013848	xenia_longest_isoforms	XP_032233785.1	Xe_022228-T1
OG0013851	xenia_longest_isoforms	XP_032234033.1	Xe_013592-T1
OG0013851	spis_longest_isoform_marker	XP_032234033.1	XP_022783744.1
OG0013853	spis_longest_isoform_marker	XP_032234211.1	XP_022795486.1, XP_022795508.1
OG0013854	spis_longest_isoform_marker	XP_032234593.2	XP_022780322.1
OG0013854	xenia_longest_isoforms	XP_032234593.2	Xe_008073-T1
OG0013855	spis_longest_isoform_marker	XP_032234895.2	XP_022802138.1
OG0013855	xenia_longest_isoforms	XP_032234895.2	Xe_015488-T1
OG0013857	spis_longest_isoform_marker	XP_032235381.1, XP_032235387.1	XP_022803215.1
OG0013858	spis_longest_isoform_marker	XP_032235386.2	XP_022782051.1
OG0013858	xenia_longest_isoforms	XP_032235386.2	Xe_011617-T1
OG0013859	spis_longest_isoform_marker	XP_032240239.2, XP_032235402.2	XP_022784731.1
OG0013861	xenia_longest_isoforms	XP_032235832.1	Xe_012275-T1
OG0013861	spis_longest_isoform_marker	XP_032235832.1	XP_022797864.1
OG0013865	spis_longest_isoform_marker	XP_032237022.1, XP_048575401.1	XP_022782391.1
OG0013867	xenia_longest_isoforms	XP_032238214.2	Xe_010882-T2
OG0013867	spis_longest_isoform_marker	XP_032238214.2	XP_022782656.1
OG0013868	xenia_longest_isoforms	XP_032238301.2	Xe_004459-T1
OG0013868	spis_longest_isoform_marker	XP_032238301.2	XP_022790638.1
OG0013869	xenia_longest_isoforms	XP_032238317.1	Xe_004498-T1
OG0013869	spis_longest_isoform_marker	XP_032238317.1	XP_022780856.1
OG0013870	spis_longest_isoform_marker	XP_032238341.2	XP_022790662.1
OG0013870	xenia_longest_isoforms	XP_032238341.2	Xe_019264-T1
OG0013871	xenia_longest_isoforms	XP_032238411.2	Xe_011976-T1
OG0013871	spis_longest_isoform_marker	XP_032238411.2	XP_022804974.1
OG0013872	xenia_longest_isoforms	XP_032238460.2	Xe_004413-T1
OG0013872	spis_longest_isoform_marker	XP_032238460.2	XP_022807305.1
OG0013873	spis_longest_isoform_marker	XP_032238651.1	XP_022796153.1
OG0013873	xenia_longest_isoforms	XP_032238651.1	Xe_020461-T1
OG0013874	spis_longest_isoform_marker	XP_032238800.2	XP_022789982.1, XP_022790025.1
OG0013875	spis_longest_isoform_marker	XP_032238868.2	XP_022805892.1
OG0013875	xenia_longest_isoforms	XP_032238868.2	Xe_008175-T1
OG0013876	spis_longest_isoform_marker	XP_032238967.1	XP_022804855.1, XP_022786854.1
OG0013878	spis_longest_isoform_marker	XP_032239824.2	XP_022795816.1
OG0013878	xenia_longest_isoforms	XP_032239824.2	Xe_021343-T1
OG0013880	spis_longest_isoform_marker	XP_032240654.1	XP_022785142.1, XP_022791988.1
OG0013881	spis_longest_isoform_marker	XP_032240742.2	XP_022788459.1, XP_022788465.1
OG0013882	xenia_longest_isoforms	XP_032240874.2	Xe_007881-T1
OG0013882	spis_longest_isoform_marker	XP_032240874.2	XP_022794495.1
OG0013884	xenia_longest_isoforms	XP_032241145.2	Xe_009285-T1
OG0013884	spis_longest_isoform_marker	XP_032241145.2	XP_022789296.1
OG0013885	xenia_longest_isoforms	XP_032241338.2	Xe_000701-T1
OG0013885	spis_longest_isoform_marker	XP_032241338.2	XP_022788536.1
OG0013887	spis_longest_isoform_marker	XP_032241831.1	XP_022787713.1
OG0013887	xenia_longest_isoforms	XP_032241831.1	Xe_004914-T1
OG0013889	spis_longest_isoform_marker	XP_032242466.2	XP_022782232.1
OG0013889	xenia_longest_isoforms	XP_032242466.2	Xe_010918-T1
OG0013890	xenia_longest_isoforms	XP_032242619.1	Xe_022002-T1
OG0013890	spis_longest_isoform_marker	XP_032242619.1	XP_022793124.1
OG0013891	spis_longest_isoform_marker	XP_032243203.2	XP_022801449.1
OG0013891	xenia_longest_isoforms	XP_032243203.2	Xe_009873-T1
OG0013892	spis_longest_isoform_marker	XP_032243311.2	XP_022782191.1, XP_022782081.1
OG0013893	spis_longest_isoform_marker	XP_048575325.1	XP_022780302.1
OG0013893	xenia_longest_isoforms	XP_048575325.1	Xe_016414-T1
OG0013895	xenia_longest_isoforms	XP_048576468.1	Xe_014383-T1
OG0013895	spis_longest_isoform_marker	XP_048576468.1	XP_022795392.1
OG0013896	spis_longest_isoform_marker	XP_048576536.1, XP_048576534.1	XP_022791704.1
OG0013899	xenia_longest_isoforms	XP_048576890.1	Xe_010148-T1
OG0013899	spis_longest_isoform_marker	XP_048576890.1	XP_022792768.1
OG0013900	spis_longest_isoform_marker	XP_048576987.1	XP_022790796.1, XP_022806077.1
OG0013903	spis_longest_isoform_marker	XP_048577293.1, XP_048578012.1	XP_022808034.1
OG0013905	spis_longest_isoform_marker	XP_048577969.1	XP_022796030.1
OG0013905	xenia_longest_isoforms	XP_048577969.1	Xe_015369-T1
OG0013908	spis_longest_isoform_marker	XP_048578883.1	XP_022808384.1, XP_022802632.1
OG0013909	xenia_longest_isoforms	XP_048578958.1	Xe_020728-T1
OG0013909	spis_longest_isoform_marker	XP_048578958.1	XP_022805201.1
OG0013910	spis_longest_isoform_marker	XP_048579008.1, XP_048590491.1	XP_022809511.1
OG0013913	spis_longest_isoform_marker	XP_048579725.1	XP_022784584.1, XP_022787415.1
OG0013914	spis_longest_isoform_marker	XP_048579728.1	XP_022790798.1, XP_022790756.1
OG0013915	xenia_longest_isoforms	XP_048579748.1	Xe_021836-T1
OG0013915	spis_longest_isoform_marker	XP_048579748.1	XP_022785193.1
OG0013916	spis_longest_isoform_marker	XP_048580119.1, XP_048580117.1	XP_022789287.1
OG0013917	xenia_longest_isoforms	XP_048580205.1, XP_048580206.1	Xe_004366-T1
OG0013918	spis_longest_isoform_marker	XP_048580228.1	XP_022785332.1
OG0013918	xenia_longest_isoforms	XP_048580228.1	Xe_021823-T1
OG0013919	xenia_longest_isoforms	XP_048580334.1	Xe_022050-T1
OG0013919	spis_longest_isoform_marker	XP_048580334.1	XP_022791597.1
OG0013921	spis_longest_isoform_marker	XP_048581167.1	XP_022790327.1
OG0013921	xenia_longest_isoforms	XP_048581167.1	Xe_021650-T1
OG0013923	spis_longest_isoform_marker	XP_048581406.1, XP_048581223.1	XP_022792496.1
OG0013926	spis_longest_isoform_marker	XP_048581849.1	XP_022807332.1
OG0013926	xenia_longest_isoforms	XP_048581849.1	Xe_022140-T1
OG0013927	xenia_longest_isoforms	XP_048581975.1	Xe_004446-T1
OG0013927	spis_longest_isoform_marker	XP_048581975.1	XP_022782080.1
OG0013929	xenia_longest_isoforms	XP_048582157.1	Xe_005115-T1
OG0013929	spis_longest_isoform_marker	XP_048582157.1	XP_022800559.1
OG0013932	xenia_longest_isoforms	XP_048582598.1	Xe_000390-T1
OG0013932	spis_longest_isoform_marker	XP_048582598.1	XP_022783314.1
OG0013933	spis_longest_isoform_marker	XP_048582603.1	XP_022793123.1, XP_022779456.1
OG0013935	xenia_longest_isoforms	XP_048583316.1	Xe_002357-T1
OG0013935	spis_longest_isoform_marker	XP_048583316.1	XP_022808369.1
OG0013937	spis_longest_isoform_marker	XP_048583522.1	XP_022778796.1, XP_022790966.1
OG0013939	spis_longest_isoform_marker	XP_048584197.1	XP_022797320.1
OG0013939	xenia_longest_isoforms	XP_048584197.1	Xe_013235-T1
OG0013940	spis_longest_isoform_marker	XP_048584486.1	XP_022795714.1
OG0013940	xenia_longest_isoforms	XP_048584486.1	Xe_013932-T1
OG0013941	spis_longest_isoform_marker	XP_048585452.1	XP_022809244.1, XP_022781135.1
OG0013942	xenia_longest_isoforms	XP_048585570.1	Xe_013807-T1
OG0013942	spis_longest_isoform_marker	XP_048585570.1	XP_022800107.1
OG0013943	spis_longest_isoform_marker	XP_048586210.1, XP_048585577.1	XP_022809714.1
OG0013944	spis_longest_isoform_marker	XP_048586179.1	XP_022799206.1, XP_022799214.1
OG0013945	spis_longest_isoform_marker	XP_048586194.1	XP_022801355.1
OG0013945	xenia_longest_isoforms	XP_048586194.1	Xe_012337-T1
OG0013948	spis_longest_isoform_marker	XP_048586515.1	XP_022790968.1
OG0013948	xenia_longest_isoforms	XP_048586515.1	Xe_011788-T1
OG0013949	xenia_longest_isoforms	XP_048586910.1	Xe_008197-T1
OG0013949	spis_longest_isoform_marker	XP_048586910.1	XP_022805008.1
OG0013951	spis_longest_isoform_marker	XP_048587523.1	XP_022795444.1, XP_022781768.1
OG0013953	xenia_longest_isoforms	XP_048587918.1	Xe_015462-T1
OG0013953	spis_longest_isoform_marker	XP_048587918.1	XP_022790718.1
OG0013954	xenia_longest_isoforms	XP_048587919.1	Xe_014091-T1
OG0013954	spis_longest_isoform_marker	XP_048587919.1	XP_022791491.1
OG0013955	xenia_longest_isoforms	XP_048588257.1	Xe_014210-T1
OG0013955	spis_longest_isoform_marker	XP_048588257.1	XP_022804934.1
OG0013958	xenia_longest_isoforms	XP_048588402.1	Xe_028963-T1, Xe_028961-T1
OG0013960	spis_longest_isoform_marker	XP_048588557.1	XP_022806545.1
OG0013960	xenia_longest_isoforms	XP_048588557.1	Xe_014497-T1
OG0013961	xenia_longest_isoforms	XP_048588647.1	Xe_014441-T1
OG0013961	spis_longest_isoform_marker	XP_048588647.1	XP_022793191.1
OG0013962	xenia_longest_isoforms	XP_048588714.1	Xe_014615-T1
OG0013962	spis_longest_isoform_marker	XP_048588714.1	XP_022788591.1
OG0013964	spis_longest_isoform_marker	XP_048588900.1, XP_048588940.1	XP_022793256.1
OG0013965	xenia_longest_isoforms	XP_048589226.1	Xe_015988-T1
OG0013965	spis_longest_isoform_marker	XP_048589226.1	XP_022787994.1
OG0013966	xenia_longest_isoforms	XP_048589430.1	Xe_014718-T1
OG0013966	spis_longest_isoform_marker	XP_048589430.1	XP_022806442.1
OG0013967	spis_longest_isoform_marker	XP_048589462.1	XP_022793726.1, XP_022797523.1
OG0013968	spis_longest_isoform_marker	XP_048589499.1	XP_022787324.1
OG0013968	xenia_longest_isoforms	XP_048589499.1	Xe_015985-T1
OG0013970	xenia_longest_isoforms	XP_048589596.1	Xe_014313-T1
OG0013970	spis_longest_isoform_marker	XP_048589596.1	XP_022783390.1
OG0013971	xenia_longest_isoforms	XP_048589795.1	Xe_011054-T1
OG0013971	spis_longest_isoform_marker	XP_048589795.1	XP_022789941.1
OG0013972	spis_longest_isoform_marker	XP_048589942.1	XP_022778946.1, XP_022802405.1
OG0013973	spis_longest_isoform_marker	XP_048590021.1	XP_022807664.1
OG0013973	xenia_longest_isoforms	XP_048590021.1	Xe_002809-T1
OG0013974	xenia_longest_isoforms	XP_048590398.1	Xe_002529-T1
OG0013974	spis_longest_isoform_marker	XP_048590398.1	XP_022804290.1
OG0013975	xenia_longest_isoforms	XP_048590679.1	Xe_004032-T1
OG0013975	spis_longest_isoform_marker	XP_048590679.1	XP_022788882.1
OG0014419	aip_longest_isoforms	XP_032229935.1	XP_020891821.1
OG0014421	aip_longest_isoforms	XP_032223336.2	XP_020891862.1
OG0014423	aip_longest_isoforms	XP_032221206.1	XP_020891907.1
OG0014424	aip_longest_isoforms	XP_001638858.1	XP_020891915.1
OG0014425	aip_longest_isoforms	XP_048585929.1	XP_020891933.1
OG0014426	aip_longest_isoforms	XP_032221737.2	XP_020891971.1
OG0014428	aip_longest_isoforms	XP_048578657.1	XP_020892002.1
OG0014429	aip_longest_isoforms	XP_001624340.3	XP_020892003.1
OG0014433	aip_longest_isoforms	XP_048580065.1	XP_020892033.1
OG0014436	aip_longest_isoforms	XP_048579772.1	XP_020892156.1
OG0014437	aip_longest_isoforms	XP_001640942.2	XP_020892159.1
OG0014439	aip_longest_isoforms	XP_001623812.2	XP_020892225.1
OG0014441	aip_longest_isoforms	XP_032241075.1	XP_020892260.1
OG0014442	aip_longest_isoforms	XP_032240383.2	XP_020892262.1
OG0014445	aip_longest_isoforms	XP_032235879.1	XP_020892326.1
OG0014447	aip_longest_isoforms	XP_001638829.1	XP_020892358.1
OG0014448	aip_longest_isoforms	XP_001638887.1	XP_020892359.1
OG0014449	aip_longest_isoforms	XP_032231349.1	XP_020892360.1
OG0014453	aip_longest_isoforms	XP_032242918.1	XP_020892480.2
OG0014455	aip_longest_isoforms	XP_032218859.1	XP_020892561.1
OG0014456	aip_longest_isoforms	XP_032221842.1	XP_020892582.1
OG0014457	aip_longest_isoforms	XP_048586263.1	XP_020892612.1
OG0014458	aip_longest_isoforms	XP_001626715.1	XP_020892636.1
OG0014459	aip_longest_isoforms	XP_001640221.3	XP_020892649.1
OG0014460	aip_longest_isoforms	XP_001625399.2	XP_020892660.1
OG0014462	aip_longest_isoforms	XP_032225771.2	XP_020892702.1
OG0014463	aip_longest_isoforms	XP_032226980.2	XP_020892738.1
OG0014465	aip_longest_isoforms	XP_001632999.3	XP_020892758.1
OG0014467	aip_longest_isoforms	XP_032235903.2	XP_020892811.1
OG0014470	aip_longest_isoforms	XP_048576791.1	XP_020892962.1
OG0014472	aip_longest_isoforms	XP_001624997.2	XP_020893094.1
OG0014474	aip_longest_isoforms	XP_032225045.1	XP_020893154.1
OG0014475	aip_longest_isoforms	XP_001637854.1	XP_020893176.1
OG0014477	aip_longest_isoforms	XP_001635696.1	XP_020893236.2
OG0014479	aip_longest_isoforms	XP_032242226.1	XP_020893293.1
OG0014483	aip_longest_isoforms	XP_032240628.2	XP_020893389.1
OG0014487	aip_longest_isoforms	XP_032236626.1	XP_020893428.1
OG0014488	aip_longest_isoforms	XP_048585086.1	XP_020893463.1
OG0014489	aip_longest_isoforms	XP_048584317.1	XP_020893467.1
OG0014492	aip_longest_isoforms	XP_001629724.3	XP_020893520.1
OG0014495	aip_longest_isoforms	XP_032223131.1	XP_020893566.1
OG0014496	aip_longest_isoforms	XP_048582597.1	XP_020893602.2
OG0014497	aip_longest_isoforms	XP_032229045.2	XP_020893622.1
OG0014498	aip_longest_isoforms	XP_048585369.1	XP_020893667.1
OG0014500	aip_longest_isoforms	XP_032225540.1	XP_020893736.2
OG0014501	aip_longest_isoforms	XP_048582457.1	XP_020893770.1
OG0014505	aip_longest_isoforms	XP_001631492.2	XP_020893796.1
OG0014506	aip_longest_isoforms	XP_048582725.1	XP_020893803.1
OG0014507	aip_longest_isoforms	XP_032239177.1	XP_020893842.1
OG0014508	aip_longest_isoforms	XP_048579089.1	XP_020893870.1
OG0014509	aip_longest_isoforms	XP_032237870.2	XP_020893893.1
OG0014513	aip_longest_isoforms	XP_048587894.1	XP_020894071.1
OG0014514	aip_longest_isoforms	XP_001629137.1	XP_020894136.1
OG0014515	aip_longest_isoforms	XP_032242874.2	XP_020894141.1
OG0014516	aip_longest_isoforms	XP_032239772.1	XP_020894201.1
OG0014520	aip_longest_isoforms	XP_048576925.1	XP_020894249.1
OG0014521	aip_longest_isoforms	XP_001630202.2	XP_020894301.1
OG0014523	aip_longest_isoforms	XP_032228466.2	XP_020894332.1
OG0014524	aip_longest_isoforms	XP_032237244.2	XP_020894346.1
OG0014526	aip_longest_isoforms	XP_001632923.2	XP_020894444.2
OG0014527	aip_longest_isoforms	XP_032218543.1	XP_020894492.1
OG0014528	aip_longest_isoforms	XP_001638698.2	XP_020894513.1
OG0014531	aip_longest_isoforms	XP_032238521.1	XP_020894656.1
OG0014532	aip_longest_isoforms	XP_032236794.1	XP_020894663.1
OG0014533	aip_longest_isoforms	XP_032238517.2	XP_020894668.2
OG0014534	aip_longest_isoforms	XP_032242323.1	XP_020894684.1
OG0014537	aip_longest_isoforms	XP_001623401.2	XP_020894783.1
OG0014542	aip_longest_isoforms	XP_001624477.2	XP_020894890.1
OG0014543	aip_longest_isoforms	XP_032232630.2	XP_020894892.1
OG0014545	aip_longest_isoforms	XP_048586712.1	XP_020894901.1
OG0014546	aip_longest_isoforms	XP_032235811.2	XP_020894911.1
OG0014547	aip_longest_isoforms	XP_001628624.1	XP_020894914.1
OG0014550	aip_longest_isoforms	XP_032224634.2	XP_020894939.1
OG0014551	aip_longest_isoforms	XP_001640664.1	XP_020894951.1
OG0014552	aip_longest_isoforms	XP_032227502.2	XP_020894957.1
OG0014553	aip_longest_isoforms	XP_048585874.1	XP_020894959.1
OG0014556	aip_longest_isoforms	XP_048589468.1	XP_020894991.1
OG0014560	aip_longest_isoforms	XP_032238975.2	XP_020895030.1
OG0014564	aip_longest_isoforms	XP_032240721.2	XP_020895269.1
OG0014565	aip_longest_isoforms	XP_048577854.1	XP_020895293.1
OG0014566	aip_longest_isoforms	XP_032238599.1	XP_020895322.1
OG0014567	aip_longest_isoforms	XP_048589870.1	XP_020895354.1
OG0014569	aip_longest_isoforms	XP_032234945.1	XP_020895367.2
OG0014570	aip_longest_isoforms	XP_032236623.1	XP_020895387.1
OG0014571	aip_longest_isoforms	XP_001622594.1	XP_020895403.1
OG0014575	aip_longest_isoforms	XP_032221862.1	XP_020895510.1
OG0014576	aip_longest_isoforms	XP_032218850.1	XP_020895511.1
OG0014577	aip_longest_isoforms	XP_001638340.1	XP_020895515.1
OG0014578	aip_longest_isoforms	XP_048584532.1	XP_020895548.1
OG0014579	aip_longest_isoforms	XP_001641336.2	XP_020895558.1
OG0014581	aip_longest_isoforms	XP_032219403.2	XP_020895620.1
OG0014582	aip_longest_isoforms	XP_001636136.1	XP_020895637.1
OG0014584	aip_longest_isoforms	XP_032235935.2	XP_020895674.1
OG0014586	aip_longest_isoforms	XP_032236056.2	XP_020895751.1
OG0014588	aip_longest_isoforms	XP_032222126.1	XP_020895796.1
OG0014589	aip_longest_isoforms	XP_001635692.2	XP_020895814.1
OG0014590	aip_longest_isoforms	XP_048580159.1	XP_020895815.1
