Orthogroup	Species	xenia_longest_isoforms	Orthologs
OG0010006	aip_longest_isoforms	Xe_002520-T1	XP_028514381.1
OG0010007	nvec_longest_isoform	Xe_012913-T1	XP_032236432.1
OG0010007	aip_longest_isoforms	Xe_012913-T1	XP_028514383.1
OG0010007	spis_longest_isoform_marker	Xe_012913-T1	XP_022789856.1
OG0010008	aip_longest_isoforms	Xe_005866-T1, Xe_004058-T1, Xe_023913-T1	XP_028514384.1
OG0010009	spis_longest_isoform_marker	Xe_011636-T1	XP_022781496.1
OG0010009	aip_longest_isoforms	Xe_011636-T1	XP_028514390.1
OG0010009	nvec_longest_isoform	Xe_011636-T1	XP_048578066.1
OG0010010	spis_longest_isoform_marker	Xe_011033-T2	XP_022804821.1
OG0010010	nvec_longest_isoform	Xe_011033-T2	XP_048577785.1
OG0010010	aip_longest_isoforms	Xe_011033-T2	XP_028514393.1
OG0010011	spis_longest_isoform_marker	Xe_011035-T1	XP_022804817.1
OG0010011	aip_longest_isoforms	Xe_011035-T1	XP_028514394.1
OG0010011	nvec_longest_isoform	Xe_011035-T1	XP_048577778.1
OG0010012	spis_longest_isoform_marker	Xe_011523-T1	XP_022794944.1
OG0010012	aip_longest_isoforms	Xe_011523-T1	XP_028514397.1
OG0010012	nvec_longest_isoform	Xe_011523-T1	XP_048577831.1
OG0010014	spis_longest_isoform_marker	Xe_000818-T1	XP_022795564.1
OG0010014	aip_longest_isoforms	Xe_000818-T1	XP_028514403.1
OG0010014	nvec_longest_isoform	Xe_000818-T1	XP_032234672.2
OG0010015	spis_longest_isoform_marker	Xe_000535-T1	XP_022783313.1
OG0010015	nvec_longest_isoform	Xe_000535-T1	XP_001637442.3
OG0010015	aip_longest_isoforms	Xe_000535-T1	XP_028514408.1
OG0010016	spis_longest_isoform_marker	Xe_001120-T1	XP_022788535.1
OG0010016	aip_longest_isoforms	Xe_001120-T1	XP_028514415.1
OG0010016	nvec_longest_isoform	Xe_001120-T1	XP_001641121.3
OG0010017	nvec_longest_isoform	Xe_021698-T2	XP_048581159.1
OG0010017	aip_longest_isoforms	Xe_021698-T2	XP_028514433.1
OG0010017	spis_longest_isoform_marker	Xe_021698-T2	XP_022782936.1
OG0010018	aip_longest_isoforms	Xe_028953-T1	XP_028514435.1
OG0010018	nvec_longest_isoform	Xe_028953-T1	XP_032239955.2
OG0010018	spis_longest_isoform_marker	Xe_028953-T1	XP_022798801.1
OG0010019	nvec_longest_isoform	Xe_021476-T1	XP_001641163.3
OG0010019	aip_longest_isoforms	Xe_021476-T1	XP_028514448.1
OG0010019	spis_longest_isoform_marker	Xe_021476-T1	XP_022807588.1
OG0010021	aip_longest_isoforms	Xe_022256-T1	XP_028514454.1
OG0010021	nvec_longest_isoform	Xe_022256-T1	XP_048578087.1
OG0010021	spis_longest_isoform_marker	Xe_022256-T1	XP_022785346.1
OG0010022	spis_longest_isoform_marker	Xe_003268-T1	XP_022783914.1
OG0010022	nvec_longest_isoform	Xe_003268-T1	XP_001631101.2
OG0010022	aip_longest_isoforms	Xe_003268-T1	XP_028514465.1
OG0010023	spis_longest_isoform_marker	Xe_002699-T1	XP_022806331.1
OG0010023	aip_longest_isoforms	Xe_002699-T1	XP_028514469.1
OG0010023	nvec_longest_isoform	Xe_002699-T1	XP_048590688.1
OG0010024	spis_longest_isoform_marker	Xe_020905-T1	XP_022802809.1
OG0010024	nvec_longest_isoform	Xe_020905-T1	XP_048581654.1
OG0010024	aip_longest_isoforms	Xe_020905-T1	XP_028514473.1
OG0010025	nvec_longest_isoform	Xe_016586-T1	XP_001640073.2
OG0010025	aip_longest_isoforms	Xe_016586-T1	XP_028514478.1
OG0010025	spis_longest_isoform_marker	Xe_016586-T1	XP_022790208.1
OG0010026	spis_longest_isoform_marker	Xe_020658-T1	XP_022784074.1
OG0010026	nvec_longest_isoform	Xe_020658-T1	XP_048580635.1
OG0010026	aip_longest_isoforms	Xe_020658-T1	XP_028514481.1
OG0010028	nvec_longest_isoform	Xe_018452-T1	XP_048575901.1
OG0010028	aip_longest_isoforms	Xe_018452-T1	XP_028514489.1
OG0010028	spis_longest_isoform_marker	Xe_018452-T1	XP_022806697.1
OG0010030	spis_longest_isoform_marker	Xe_007430-T1	XP_022789644.1
OG0010030	aip_longest_isoforms	Xe_007430-T1	XP_028514499.1
OG0010030	nvec_longest_isoform	Xe_007430-T1	XP_032230152.2
OG0010031	aip_longest_isoforms	Xe_004669-T1	XP_028514501.1
OG0010031	nvec_longest_isoform	Xe_004669-T1	XP_048579830.1
OG0010031	spis_longest_isoform_marker	Xe_004669-T1	XP_022806057.1
OG0010032	spis_longest_isoform_marker	Xe_008326-T1	XP_022789115.1
OG0010032	nvec_longest_isoform	Xe_008326-T1	XP_048587173.1
OG0010032	aip_longest_isoforms	Xe_008326-T1	XP_028514502.1
OG0010033	nvec_longest_isoform	Xe_003414-T1	XP_032232175.2
OG0010033	spis_longest_isoform_marker	Xe_003414-T1	XP_022801174.1
OG0010033	aip_longest_isoforms	Xe_003414-T1	XP_028514504.1
OG0010034	nvec_longest_isoform	Xe_008137-T1	XP_048578674.1
OG0010034	aip_longest_isoforms	Xe_008137-T1	XP_028514511.1
OG0010034	spis_longest_isoform_marker	Xe_008137-T1	XP_022791958.1
OG0010035	aip_longest_isoforms	Xe_020495-T1	XP_028514547.1
OG0010035	spis_longest_isoform_marker	Xe_020495-T1	XP_022795793.1
OG0010035	nvec_longest_isoform	Xe_020495-T1	XP_001638601.3
OG0010036	spis_longest_isoform_marker	Xe_020448-T1	XP_022796872.1
OG0010036	nvec_longest_isoform	Xe_020448-T1	XP_032223507.1
OG0010036	aip_longest_isoforms	Xe_020448-T1	XP_028514550.1
OG0010037	spis_longest_isoform_marker	Xe_012621-T1	XP_022792535.1
OG0010037	nvec_longest_isoform	Xe_012621-T1	XP_001632000.2
OG0010037	aip_longest_isoforms	Xe_012621-T1	XP_028514551.1
OG0010038	nvec_longest_isoform	Xe_014325-T1	XP_048588996.1
OG0010038	aip_longest_isoforms	Xe_014325-T1	XP_028514556.1
OG0010038	spis_longest_isoform_marker	Xe_014325-T1	XP_022802302.1
OG0010039	spis_longest_isoform_marker	Xe_014077-T1	XP_022785057.1
OG0010039	aip_longest_isoforms	Xe_014077-T1	XP_028514558.1
OG0010039	nvec_longest_isoform	Xe_014077-T1	XP_048587937.1
OG0010040	nvec_longest_isoform	Xe_014125-T1	XP_048587942.1
OG0010040	aip_longest_isoforms	Xe_014125-T1	XP_028514559.1
OG0010040	spis_longest_isoform_marker	Xe_014125-T1	XP_022785060.1
OG0010041	spis_longest_isoform_marker	Xe_001368-T1	XP_022792558.1
OG0010041	aip_longest_isoforms	Xe_001368-T1	XP_028514563.1
OG0010041	nvec_longest_isoform	Xe_001368-T1	XP_032236885.2
OG0010042	spis_longest_isoform_marker	Xe_021988-T1	XP_022794419.1
OG0010042	aip_longest_isoforms	Xe_021988-T1	XP_028514582.1
OG0010042	nvec_longest_isoform	Xe_021988-T1	XP_048579166.1
OG0010043	spis_longest_isoform_marker	Xe_022257-T1	XP_022801953.1
OG0010043	nvec_longest_isoform	Xe_022257-T1	XP_001640984.1
OG0010043	aip_longest_isoforms	Xe_022257-T1	XP_028514584.1
OG0010044	spis_longest_isoform_marker	Xe_021972-T1	XP_022791625.1
OG0010044	aip_longest_isoforms	Xe_021972-T1	XP_028514587.1
OG0010044	nvec_longest_isoform	Xe_021972-T1	XP_048580372.1
OG0010045	spis_longest_isoform_marker	Xe_018749-T1	XP_022799163.1
OG0010045	nvec_longest_isoform	Xe_018749-T1	XP_001629045.1
OG0010045	aip_longest_isoforms	Xe_018749-T1	XP_028514590.1
OG0010046	spis_longest_isoform_marker	Xe_018440-T1	XP_022799149.1
OG0010046	aip_longest_isoforms	Xe_018440-T1	XP_028514596.1
OG0010046	nvec_longest_isoform	Xe_018440-T1	XP_032233111.1
OG0010048	spis_longest_isoform_marker	Xe_002462-T1	XP_022799681.1
OG0010048	nvec_longest_isoform	Xe_002462-T1	XP_001628335.2
OG0010048	aip_longest_isoforms	Xe_002462-T1	XP_028514600.1
OG0010049	spis_longest_isoform_marker	Xe_023073-T1	XP_022790832.1
OG0010049	nvec_longest_isoform	Xe_023073-T1	XP_032220741.1
OG0010049	aip_longest_isoforms	Xe_023073-T1	XP_028514624.1
OG0010050	spis_longest_isoform_marker	Xe_024785-T1	XP_022793784.1
OG0010050	nvec_longest_isoform	Xe_024785-T1	XP_048584499.1
OG0010050	aip_longest_isoforms	Xe_024785-T1	XP_028514626.1
OG0010051	spis_longest_isoform_marker	Xe_023249-T1	XP_022780056.1
OG0010051	aip_longest_isoforms	Xe_023249-T1	XP_028514635.1
OG0010051	nvec_longest_isoform	Xe_023249-T1	XP_001624596.3
OG0010052	spis_longest_isoform_marker	Xe_023288-T1	XP_022793747.1
OG0010052	aip_longest_isoforms	Xe_023288-T1	XP_028514640.1
OG0010052	nvec_longest_isoform	Xe_023288-T1	XP_001641183.3
OG0010053	spis_longest_isoform_marker	Xe_007461-T1	XP_022781996.1
OG0010053	aip_longest_isoforms	Xe_007461-T1	XP_028514642.1
OG0010053	nvec_longest_isoform	Xe_007461-T1	XP_048585515.1
OG0010054	spis_longest_isoform_marker	Xe_026421-T1	XP_022781809.1
OG0010054	aip_longest_isoforms	Xe_026421-T1	XP_028514645.1
OG0010054	nvec_longest_isoform	Xe_026421-T1	XP_048584477.1
OG0010055	spis_longest_isoform_marker	Xe_001951-T1	XP_022780041.1
OG0010055	nvec_longest_isoform	Xe_001951-T1	XP_048585519.1
OG0010055	aip_longest_isoforms	Xe_001951-T1	XP_028514648.1
OG0010056	spis_longest_isoform_marker	Xe_011740-T1	XP_022792868.1
OG0010056	nvec_longest_isoform	Xe_011740-T1	XP_032234553.1
OG0010056	aip_longest_isoforms	Xe_011740-T1	XP_028514650.1
OG0010057	spis_longest_isoform_marker	Xe_026125-T1	XP_022791636.1
OG0010057	aip_longest_isoforms	Xe_026125-T1	XP_028514658.1
OG0010057	nvec_longest_isoform	Xe_026125-T1	XP_048577474.1
OG0010058	nvec_longest_isoform	Xe_000984-T1	XP_048585066.1
OG0010058	aip_longest_isoforms	Xe_000984-T1	XP_028514673.1
OG0010058	spis_longest_isoform_marker	Xe_000984-T1	XP_022802324.1
OG0010059	spis_longest_isoform_marker	Xe_012295-T1	XP_022782098.1
OG0010059	nvec_longest_isoform	Xe_012295-T1	XP_001628237.2
OG0010059	aip_longest_isoforms	Xe_012295-T1	XP_028514674.1
OG0010060	spis_longest_isoform_marker	Xe_001141-T1	XP_022783176.1
OG0010060	aip_longest_isoforms	Xe_001141-T1	XP_028514677.1
OG0010060	nvec_longest_isoform	Xe_001141-T1	XP_001626599.1
OG0010061	aip_longest_isoforms	Xe_015551-T1	XP_028514684.1
OG0010061	nvec_longest_isoform	Xe_015551-T1	XP_048589262.1
OG0010061	spis_longest_isoform_marker	Xe_015551-T1	XP_022796434.1
OG0010062	spis_longest_isoform_marker	Xe_002322-T1	XP_022780366.1
OG0010062	aip_longest_isoforms	Xe_002322-T1	XP_028514695.1
OG0010062	nvec_longest_isoform	Xe_002322-T1	XP_048583420.1
OG0010063	spis_longest_isoform_marker	Xe_013902-T1	XP_022786012.1
OG0010063	nvec_longest_isoform	Xe_013902-T1	XP_001626359.2
OG0010063	aip_longest_isoforms	Xe_013902-T1	XP_028514712.1
OG0010064	spis_longest_isoform_marker	Xe_025884-T1	XP_022780594.1
OG0010064	nvec_longest_isoform	Xe_025884-T1	XP_048585596.1
OG0010064	aip_longest_isoforms	Xe_025884-T1	XP_028514720.1
OG0010065	spis_longest_isoform_marker	Xe_013040-T1	XP_022782909.1
OG0010065	aip_longest_isoforms	Xe_013040-T1	XP_028514745.1
OG0010065	nvec_longest_isoform	Xe_013040-T1	XP_048584758.1
OG0010066	aip_longest_isoforms	Xe_006978-T1	XP_028514770.1
OG0010066	nvec_longest_isoform	Xe_006978-T1	XP_048576487.1
OG0010066	spis_longest_isoform_marker	Xe_006978-T1	XP_022781077.1
OG0010067	spis_longest_isoform_marker	Xe_025936-T1	XP_022784972.1
OG0010067	nvec_longest_isoform	Xe_025936-T1	XP_048575917.1
OG0010067	aip_longest_isoforms	Xe_025936-T1	XP_028514780.1
OG0010068	spis_longest_isoform_marker	Xe_021745-T1	XP_022804371.1
OG0010068	nvec_longest_isoform	Xe_021745-T1	XP_032228239.1
OG0010068	aip_longest_isoforms	Xe_021745-T1	XP_028514782.1
OG0010069	nvec_longest_isoform	Xe_021096-T1	XP_032233742.1
OG0010069	spis_longest_isoform_marker	Xe_021096-T1	XP_022782440.1
OG0010069	aip_longest_isoforms	Xe_021096-T1	XP_028514785.1
OG0010070	spis_longest_isoform_marker	Xe_021750-T1	XP_022804691.1
OG0010070	nvec_longest_isoform	Xe_021750-T1	XP_001634432.2
OG0010070	aip_longest_isoforms	Xe_021750-T1	XP_028514792.1
OG0010071	spis_longest_isoform_marker	Xe_013027-T1	XP_022791929.1
OG0010071	nvec_longest_isoform	Xe_013027-T1	XP_032240100.2
OG0010071	aip_longest_isoforms	Xe_013027-T1	XP_028514810.1
OG0010072	spis_longest_isoform_marker	Xe_013659-T1	XP_022785968.1
OG0010072	nvec_longest_isoform	Xe_013659-T1	XP_048585223.1
OG0010072	aip_longest_isoforms	Xe_013659-T1	XP_028514815.1
OG0010073	spis_longest_isoform_marker	Xe_011604-T1	XP_022782424.1
OG0010073	nvec_longest_isoform	Xe_011604-T1	XP_048577806.1
OG0010073	aip_longest_isoforms	Xe_011604-T1	XP_028514817.1
OG0010074	nvec_longest_isoform	Xe_015545-T1	XP_048589322.1
OG0010074	aip_longest_isoforms	Xe_015545-T1	XP_028514832.1
OG0010074	spis_longest_isoform_marker	Xe_015545-T1	XP_022794040.1
OG0010075	spis_longest_isoform_marker	Xe_012640-T1	XP_022799568.1
OG0010075	nvec_longest_isoform	Xe_012640-T1	XP_032234334.1
OG0010075	aip_longest_isoforms	Xe_012640-T1	XP_028514837.1
OG0010076	spis_longest_isoform_marker	Xe_014219-T1	XP_022781097.1
OG0010076	nvec_longest_isoform	Xe_014219-T1	XP_048589798.1
OG0010076	aip_longest_isoforms	Xe_014219-T1	XP_028514839.1
OG0010077	spis_longest_isoform_marker	Xe_018747-T1	XP_022795801.1
OG0010077	aip_longest_isoforms	Xe_018747-T1	XP_028514845.1
OG0010077	nvec_longest_isoform	Xe_018747-T1	XP_032223641.1
OG0010078	spis_longest_isoform_marker	Xe_016608-T1	XP_022810373.1
OG0010078	nvec_longest_isoform	Xe_016608-T1	XP_048575865.1
OG0010078	aip_longest_isoforms	Xe_016608-T1	XP_028514846.1
OG0010079	spis_longest_isoform_marker	Xe_012569-T1	XP_022800658.1
OG0010079	nvec_longest_isoform	Xe_012569-T1	XP_048581537.1
OG0010079	aip_longest_isoforms	Xe_012569-T1	XP_028514851.1
OG0010081	nvec_longest_isoform	Xe_012681-T1	XP_048580652.1
OG0010081	aip_longest_isoforms	Xe_012681-T1	XP_028514855.1
OG0010081	spis_longest_isoform_marker	Xe_012681-T1	XP_022783492.1
OG0010082	aip_longest_isoforms	Xe_012933-T1	XP_028514856.1
OG0010082	spis_longest_isoform_marker	Xe_012933-T1	XP_022783475.1
OG0010082	nvec_longest_isoform	Xe_012933-T1	XP_001633922.2
OG0010083	spis_longest_isoform_marker	Xe_004747-T1	XP_022796754.1
OG0010083	aip_longest_isoforms	Xe_004747-T1	XP_028514859.1
OG0010083	nvec_longest_isoform	Xe_004747-T1	XP_001638394.3
OG0010084	spis_longest_isoform_marker	Xe_002544-T1	XP_022794981.1
OG0010084	aip_longest_isoforms	Xe_002544-T1	XP_028514861.1
OG0010084	nvec_longest_isoform	Xe_002544-T1	XP_048590625.1
OG0010085	spis_longest_isoform_marker	Xe_016575-T1	XP_022799890.1
OG0010085	aip_longest_isoforms	Xe_016575-T1	XP_028514889.1
OG0010085	nvec_longest_isoform	Xe_016575-T1	XP_048575729.1
OG0010086	aip_longest_isoforms	Xe_008213-T1	XP_028514898.1
OG0010086	nvec_longest_isoform	Xe_008213-T1	XP_032238874.2
OG0010086	spis_longest_isoform_marker	Xe_008213-T1	XP_022779930.1
OG0010087	spis_longest_isoform_marker	Xe_020967-T1	XP_022799176.1
OG0010087	aip_longest_isoforms	Xe_020967-T1	XP_028514923.1
OG0010087	nvec_longest_isoform	Xe_020967-T1	XP_001631657.1
OG0010088	spis_longest_isoform_marker	Xe_002640-T1	XP_022788122.1
OG0010088	aip_longest_isoforms	Xe_002640-T1	XP_028514927.1
OG0010088	nvec_longest_isoform	Xe_002640-T1	XP_032232316.1
OG0010089	aip_longest_isoforms	Xe_015944-T1	XP_028514943.1
OG0010089	spis_longest_isoform_marker	Xe_015944-T1	XP_022799662.1
OG0010089	nvec_longest_isoform	Xe_015944-T1	XP_048577327.1
OG0010090	nvec_longest_isoform	Xe_011405-T1	XP_048577857.1
OG0010090	aip_longest_isoforms	Xe_011405-T1	XP_028514946.1
OG0010090	spis_longest_isoform_marker	Xe_011405-T1	XP_022799670.1
OG0010091	nvec_longest_isoform	Xe_011261-T1	XP_001624266.3
OG0010091	aip_longest_isoforms	Xe_011261-T1	XP_028514947.1
OG0010091	spis_longest_isoform_marker	Xe_011261-T1	XP_022781697.1
OG0010092	aip_longest_isoforms	Xe_011607-T1	XP_028514948.1
OG0010092	nvec_longest_isoform	Xe_011607-T1	XP_048577805.1
OG0010092	spis_longest_isoform_marker	Xe_011607-T1	XP_022795972.1
OG0010093	aip_longest_isoforms	Xe_008495-T1	XP_028514957.1
OG0010093	spis_longest_isoform_marker	Xe_008495-T1	XP_022802610.1
OG0010093	nvec_longest_isoform	Xe_008495-T1	XP_032234990.2
OG0010094	aip_longest_isoforms	Xe_003918-T1	XP_028514983.1
OG0010094	nvec_longest_isoform	Xe_003918-T1	XP_032217771.2
OG0010094	spis_longest_isoform_marker	Xe_003918-T1	XP_022797357.1
OG0010095	spis_longest_isoform_marker	Xe_003410-T1	XP_022793581.1
OG0010095	nvec_longest_isoform	Xe_003410-T1	XP_032232311.2
OG0010095	aip_longest_isoforms	Xe_003410-T1	XP_028514984.1
OG0010096	spis_longest_isoform_marker	Xe_012909-T1	XP_022802555.1
OG0010096	nvec_longest_isoform	Xe_012909-T1	XP_048580762.1
OG0010096	aip_longest_isoforms	Xe_012909-T1	XP_028514998.1
OG0010097	spis_longest_isoform_marker	Xe_012616-T1	XP_022786996.1
OG0010097	aip_longest_isoforms	Xe_012616-T1	XP_028514999.1
OG0010097	nvec_longest_isoform	Xe_012616-T1	XP_032228558.1
OG0010098	aip_longest_isoforms	Xe_003329-T1	XP_028515004.1
OG0010098	nvec_longest_isoform	Xe_003329-T1	XP_032238026.2
OG0010098	spis_longest_isoform_marker	Xe_003329-T1	XP_022789794.1
OG0010099	nvec_longest_isoform	Xe_003755-T1	XP_032228067.2
OG0010099	aip_longest_isoforms	Xe_003755-T1	XP_028515030.1
OG0010099	spis_longest_isoform_marker	Xe_003755-T1	XP_022806920.1
OG0010100	spis_longest_isoform_marker	Xe_000266-T1	XP_022785850.1
OG0010100	nvec_longest_isoform	Xe_000266-T1	XP_032223594.1
OG0010100	aip_longest_isoforms	Xe_000266-T1	XP_028515041.1
OG0010101	spis_longest_isoform_marker	Xe_017359-T1	XP_022784230.1
OG0010101	nvec_longest_isoform	Xe_017359-T1	XP_048576347.1
OG0010101	aip_longest_isoforms	Xe_017359-T1	XP_028515050.1
OG0010102	aip_longest_isoforms	Xe_008314-T1	XP_028515057.1
OG0010102	nvec_longest_isoform	Xe_008314-T1	XP_001622894.3
OG0010102	spis_longest_isoform_marker	Xe_008314-T1	XP_022783779.1
OG0010103	aip_longest_isoforms	Xe_010731-T1	XP_028515064.1
OG0010103	spis_longest_isoform_marker	Xe_010731-T1	XP_022781815.1
OG0010103	nvec_longest_isoform	Xe_010731-T1	XP_048577851.1
OG0010104	nvec_longest_isoform	Xe_018737-T1	XP_048575768.1
OG0010104	spis_longest_isoform_marker	Xe_018737-T1	XP_022781741.1
OG0010104	aip_longest_isoforms	Xe_018737-T1	XP_028515095.1
OG0010105	aip_longest_isoforms	Xe_028962-T1	XP_028515096.1
OG0010105	nvec_longest_isoform	Xe_028962-T1	XP_048579137.1, XP_048586165.1
OG0010106	spis_longest_isoform_marker	Xe_013930-T1	XP_022792689.1
OG0010106	aip_longest_isoforms	Xe_013930-T1	XP_028515101.1
OG0010106	nvec_longest_isoform	Xe_013930-T1	XP_032222090.1
OG0010107	spis_longest_isoform_marker	Xe_016485-T1	XP_022801976.1
OG0010107	nvec_longest_isoform	Xe_016485-T1	XP_032227074.1
OG0010107	aip_longest_isoforms	Xe_016485-T1	XP_028515146.1
OG0010108	spis_longest_isoform_marker	Xe_020554-T1	XP_022783528.1
OG0010108	aip_longest_isoforms	Xe_020554-T1	XP_028515149.1
OG0010108	nvec_longest_isoform	Xe_020554-T1	XP_001637118.3
OG0010110	spis_longest_isoform_marker	Xe_016515-T1	XP_022780336.1
OG0010110	aip_longest_isoforms	Xe_016515-T1	XP_028515187.1
OG0010110	nvec_longest_isoform	Xe_016515-T1	XP_032234413.2
OG0010111	aip_longest_isoforms	Xe_018590-T1	XP_028515188.1
OG0010111	nvec_longest_isoform	Xe_018590-T1	XP_032221173.2
OG0010111	spis_longest_isoform_marker	Xe_018590-T1	XP_022800292.1
OG0010112	nvec_longest_isoform	Xe_005548-T1	XP_048577080.1
OG0010112	aip_longest_isoforms	Xe_005548-T1	XP_028515195.1
OG0010112	spis_longest_isoform_marker	Xe_005548-T1	XP_022796819.1
OG0010114	nvec_longest_isoform	Xe_003323-T1	XP_032241551.2
OG0010114	aip_longest_isoforms	Xe_003323-T1	XP_028515217.1
OG0010114	spis_longest_isoform_marker	Xe_003323-T1	XP_022788182.1
OG0010115	spis_longest_isoform_marker	Xe_004035-T1	XP_022802751.1
OG0010115	aip_longest_isoforms	Xe_004035-T1	XP_028515223.1
OG0010115	nvec_longest_isoform	Xe_004035-T1	XP_048585615.1
OG0010116	aip_longest_isoforms	Xe_003257-T1	XP_028515224.1
OG0010116	nvec_longest_isoform	Xe_003257-T1	XP_048586776.1
OG0010116	spis_longest_isoform_marker	Xe_003257-T1	XP_022803561.1
OG0010117	spis_longest_isoform_marker	Xe_002664-T1	XP_022809670.1
OG0010117	aip_longest_isoforms	Xe_002664-T1	XP_028515229.1
OG0010117	nvec_longest_isoform	Xe_002664-T1	XP_032217879.2
OG0010118	spis_longest_isoform_marker	Xe_000966-T1	XP_022777610.1
OG0010118	aip_longest_isoforms	Xe_000966-T1	XP_028515254.1
OG0010118	nvec_longest_isoform	Xe_000966-T1	XP_048585643.1
OG0010119	spis_longest_isoform_marker	Xe_012431-T1	XP_022786241.1
OG0010119	nvec_longest_isoform	Xe_012431-T1	XP_032240440.2
OG0010119	aip_longest_isoforms	Xe_012431-T1	XP_028515258.1
OG0010120	aip_longest_isoforms	Xe_002553-T1	XP_028515260.1
OG0010120	nvec_longest_isoform	Xe_002553-T1	XP_032234934.2
OG0010120	spis_longest_isoform_marker	Xe_002553-T1	XP_022809727.1
OG0010122	spis_longest_isoform_marker	Xe_002517-T1	XP_022795248.1
OG0010122	nvec_longest_isoform	Xe_002517-T1	XP_048590140.1
OG0010122	aip_longest_isoforms	Xe_002517-T1	XP_028515271.1
OG0010123	spis_longest_isoform_marker	Xe_011769-T1	XP_022803510.1
OG0010123	aip_longest_isoforms	Xe_011769-T1	XP_028515278.1
OG0010123	nvec_longest_isoform	Xe_011769-T1	XP_048586395.1
OG0010124	spis_longest_isoform_marker	Xe_012334-T1	XP_022792818.1
OG0010124	aip_longest_isoforms	Xe_012334-T1	XP_028515281.1
OG0010124	nvec_longest_isoform	Xe_012334-T1	XP_032227232.1
OG0010125	spis_longest_isoform_marker	Xe_011902-T1	XP_022810576.1
OG0010125	nvec_longest_isoform	Xe_011902-T1	XP_032240408.1
OG0010125	aip_longest_isoforms	Xe_011902-T1	XP_028515287.1
OG0010126	aip_longest_isoforms	Xe_015929-T1	XP_028515301.1
OG0010126	nvec_longest_isoform	Xe_015929-T1	XP_032239001.2
OG0010126	spis_longest_isoform_marker	Xe_015929-T1	XP_022787967.1
OG0010127	spis_longest_isoform_marker	Xe_015738-T1	XP_022786187.1
OG0010127	aip_longest_isoforms	Xe_015738-T1	XP_028515304.1
OG0010127	nvec_longest_isoform	Xe_015738-T1	XP_048589749.1
OG0010128	spis_longest_isoform_marker	Xe_014642-T1	XP_022794006.1
OG0010128	nvec_longest_isoform	Xe_014642-T1	XP_032234354.2
OG0010128	aip_longest_isoforms	Xe_014642-T1	XP_028515309.1
OG0010129	nvec_longest_isoform	Xe_002642-T1	XP_048590318.1
OG0010129	aip_longest_isoforms	Xe_002642-T1	XP_028515313.1
OG0010129	spis_longest_isoform_marker	Xe_002642-T1	XP_022794375.1
OG0010130	spis_longest_isoform_marker	Xe_016002-T1	XP_022809267.1
