Orthogroup	Species	aip_longest_isoforms	Orthologs
OG0011401	nvec_longest_isoform	XP_020896309.2	XP_032221359.1
OG0011402	nvec_longest_isoform	XP_020896335.1	XP_048587775.1
OG0011402	spis_longest_isoform_marker	XP_020896335.1	XP_022787885.1
OG0011403	spis_longest_isoform_marker	XP_020896344.1	XP_022808247.1
OG0011403	xenia_longest_isoforms	XP_020896344.1	Xe_008035-T1
OG0011404	nvec_longest_isoform	XP_020896363.1	XP_032226276.2
OG0011404	spis_longest_isoform_marker	XP_020896363.1	XP_022806517.1
OG0011405	nvec_longest_isoform	XP_020896388.1, XP_020896417.1	XP_032228382.2
OG0011406	nvec_longest_isoform	XP_020896389.1	XP_001640176.1
OG0011406	spis_longest_isoform_marker	XP_020896389.1	XP_022802502.1
OG0011408	spis_longest_isoform_marker	XP_020896404.1	XP_022789668.1
OG0011408	nvec_longest_isoform	XP_020896404.1	XP_032226287.1
OG0011409	nvec_longest_isoform	XP_020896437.1	XP_001639676.2
OG0011409	spis_longest_isoform_marker	XP_020896437.1	XP_022790415.1
OG0011410	nvec_longest_isoform	XP_020896449.1	XP_032226178.1, XP_032226172.1
OG0011411	spis_longest_isoform_marker	XP_020896465.1, XP_020915135.2	XP_022804875.1
OG0011412	spis_longest_isoform_marker	XP_020896468.1	XP_022789717.1
OG0011412	nvec_longest_isoform	XP_020896468.1	XP_048580243.1
OG0011413	nvec_longest_isoform	XP_020896481.1	XP_048588734.1
OG0011413	xenia_longest_isoforms	XP_020896481.1	Xe_014329-T1
OG0011414	spis_longest_isoform_marker	XP_020896484.1	XP_022791115.1
OG0011414	nvec_longest_isoform	XP_020896484.1	XP_032243286.2
OG0011415	nvec_longest_isoform	XP_020896493.1	XP_048588956.1
OG0011415	spis_longest_isoform_marker	XP_020896493.1	XP_022788949.1
OG0011416	spis_longest_isoform_marker	XP_020896499.1	XP_022785181.1
OG0011416	nvec_longest_isoform	XP_020896499.1	XP_001629836.3
OG0011417	spis_longest_isoform_marker	XP_020896500.1	XP_022792014.1
OG0011417	nvec_longest_isoform	XP_020896500.1	XP_032230939.1
OG0011418	nvec_longest_isoform	XP_020896502.1	XP_032235477.2
OG0011418	spis_longest_isoform_marker	XP_020896502.1	XP_022787496.1
OG0011419	nvec_longest_isoform	XP_020896513.2	XP_032226885.2
OG0011419	spis_longest_isoform_marker	XP_020896513.2	XP_022788936.1
OG0011420	nvec_longest_isoform	XP_020896514.1	XP_048587254.1
OG0011420	spis_longest_isoform_marker	XP_020896514.1	XP_022787068.1
OG0011421	nvec_longest_isoform	XP_020896535.1	XP_048588620.1
OG0011421	spis_longest_isoform_marker	XP_020896535.1	XP_022788930.1
OG0011422	spis_longest_isoform_marker	XP_020896538.2	XP_022783192.1
OG0011422	nvec_longest_isoform	XP_020896538.2	XP_048582327.1
OG0011423	spis_longest_isoform_marker	XP_020896541.1	XP_022788316.1
OG0011423	nvec_longest_isoform	XP_020896541.1	XP_032242607.2
OG0011424	nvec_longest_isoform	XP_020896544.1	XP_048588399.1
OG0011424	xenia_longest_isoforms	XP_020896544.1	Xe_014710-T1
OG0011425	spis_longest_isoform_marker	XP_020896545.1	XP_022791998.1
OG0011425	nvec_longest_isoform	XP_020896545.1	XP_032230907.1
OG0011427	nvec_longest_isoform	XP_020896567.1	XP_001623866.1
OG0011427	xenia_longest_isoforms	XP_020896567.1	Xe_002402-T1
OG0011428	spis_longest_isoform_marker	XP_020896573.1	XP_022799694.1
OG0011428	xenia_longest_isoforms	XP_020896573.1	Xe_002670-T1
OG0011429	nvec_longest_isoform	XP_020896595.1	XP_032226163.2
OG0011429	spis_longest_isoform_marker	XP_020896595.1	XP_022785001.1
OG0011430	spis_longest_isoform_marker	XP_020896597.1	XP_022802223.1, XP_022810107.1
OG0011431	spis_longest_isoform_marker	XP_020896606.1	XP_022784711.1
OG0011431	nvec_longest_isoform	XP_020896606.1	XP_048584450.1
OG0011432	spis_longest_isoform_marker	XP_020896608.1	XP_022779827.1
OG0011432	nvec_longest_isoform	XP_020896608.1	XP_048584829.1
OG0011433	spis_longest_isoform_marker	XP_020896622.1	XP_022782018.1
OG0011433	nvec_longest_isoform	XP_020896622.1	XP_001639654.3
OG0011434	nvec_longest_isoform	XP_020896649.1	XP_001635039.3
OG0011434	spis_longest_isoform_marker	XP_020896649.1	XP_022798825.1
OG0011435	spis_longest_isoform_marker	XP_020896651.2	XP_022800071.1
OG0011435	nvec_longest_isoform	XP_020896651.2	XP_032220250.2
OG0011436	nvec_longest_isoform	XP_020896661.1	XP_001625130.3
OG0011436	spis_longest_isoform_marker	XP_020896661.1	XP_022799399.1
OG0011437	spis_longest_isoform_marker	XP_020896684.1	XP_022797049.1
OG0011437	nvec_longest_isoform	XP_020896684.1	XP_032228954.1
OG0011438	spis_longest_isoform_marker	XP_020896687.1	XP_022781436.1
OG0011438	nvec_longest_isoform	XP_020896687.1	XP_032227250.2
OG0011439	spis_longest_isoform_marker	XP_020896761.1	XP_022784303.1
OG0011439	nvec_longest_isoform	XP_020896761.1	XP_032237104.1
OG0011440	nvec_longest_isoform	XP_020896763.1	XP_048586476.1
OG0011440	spis_longest_isoform_marker	XP_020896763.1	XP_022800809.1
OG0011441	spis_longest_isoform_marker	XP_020896771.1	XP_022788000.1
OG0011441	nvec_longest_isoform	XP_020896771.1	XP_001640604.1
OG0011442	spis_longest_isoform_marker	XP_020896780.1	XP_022779055.1
OG0011442	nvec_longest_isoform	XP_020896780.1	XP_048586122.1
OG0011443	spis_longest_isoform_marker	XP_020906586.1, XP_020896800.1	XP_022792402.1
OG0011444	nvec_longest_isoform	XP_020896815.1	XP_001631166.2
OG0011444	spis_longest_isoform_marker	XP_020896815.1	XP_022801609.1
OG0011445	spis_longest_isoform_marker	XP_020896819.1	XP_022803299.1
OG0011445	nvec_longest_isoform	XP_020896819.1	XP_048586240.1
OG0011446	nvec_longest_isoform	XP_020896824.1	XP_032234539.2
OG0011446	spis_longest_isoform_marker	XP_020896824.1	XP_022791013.1
OG0011447	spis_longest_isoform_marker	XP_020896835.1	XP_022777920.1
OG0011447	nvec_longest_isoform	XP_020896835.1	XP_001638879.3
OG0011448	nvec_longest_isoform	XP_020896837.1	XP_032238402.1
OG0011448	spis_longest_isoform_marker	XP_020896837.1	XP_022794368.1
OG0011449	nvec_longest_isoform	XP_020896840.1	XP_001638231.2
OG0011449	spis_longest_isoform_marker	XP_020896840.1	XP_022785175.1
OG0011450	nvec_longest_isoform	XP_020896845.1	XP_001627045.3
OG0011450	spis_longest_isoform_marker	XP_020896845.1	XP_022796517.1
OG0011451	spis_longest_isoform_marker	XP_020896846.1	XP_022799078.1
OG0011451	nvec_longest_isoform	XP_020896846.1	XP_032237127.1
OG0011452	spis_longest_isoform_marker	XP_020896863.2	XP_022803604.1
OG0011452	nvec_longest_isoform	XP_020896863.2	XP_048586224.1
OG0011453	spis_longest_isoform_marker	XP_020896871.1	XP_022782197.1
OG0011453	nvec_longest_isoform	XP_020896871.1	XP_001630198.3
OG0011454	nvec_longest_isoform	XP_020896880.1	XP_001632212.2
OG0011454	spis_longest_isoform_marker	XP_020896880.1	XP_022788043.1
OG0011455	nvec_longest_isoform	XP_020896883.1	XP_048586208.1
OG0011455	spis_longest_isoform_marker	XP_020896883.1	XP_022801101.1
OG0011456	spis_longest_isoform_marker	XP_020896891.2	XP_022800444.1
OG0011456	nvec_longest_isoform	XP_020896891.2	XP_032227509.2
OG0011457	spis_longest_isoform_marker	XP_020896906.1	XP_022789906.1
OG0011457	nvec_longest_isoform	XP_020896906.1	XP_032238223.1
OG0011460	nvec_longest_isoform	XP_020896956.1	XP_032232901.2
OG0011460	spis_longest_isoform_marker	XP_020896956.1	XP_022787151.1
OG0011461	nvec_longest_isoform	XP_020896993.1	XP_001640640.3
OG0011461	spis_longest_isoform_marker	XP_020896993.1	XP_022800446.1
OG0011462	spis_longest_isoform_marker	XP_020912147.1, XP_020897025.1	XP_022797624.1
OG0011463	spis_longest_isoform_marker	XP_020897031.1	XP_022795718.1
OG0011463	nvec_longest_isoform	XP_020897031.1	XP_001639794.2
OG0011464	nvec_longest_isoform	XP_020897035.1	XP_032240160.2
OG0011464	spis_longest_isoform_marker	XP_020897035.1	XP_022784235.1
OG0011465	nvec_longest_isoform	XP_020897053.1	XP_048584767.1
OG0011465	spis_longest_isoform_marker	XP_020897053.1	XP_022792693.1
OG0011466	spis_longest_isoform_marker	XP_020897054.1	XP_022791879.1
OG0011466	nvec_longest_isoform	XP_020897054.1	XP_048585527.1
OG0011467	spis_longest_isoform_marker	XP_020897077.1	XP_022793614.1
OG0011467	nvec_longest_isoform	XP_020897077.1	XP_032220573.2
OG0011468	nvec_longest_isoform	XP_020897085.1	XP_032226118.1
OG0011468	spis_longest_isoform_marker	XP_020897085.1	XP_022791962.1
OG0011469	spis_longest_isoform_marker	XP_020897101.1	XP_022783727.1
OG0011469	nvec_longest_isoform	XP_020897101.1	XP_001634795.2
OG0011470	spis_longest_isoform_marker	XP_020897105.1	XP_022797019.1
OG0011470	nvec_longest_isoform	XP_020897105.1	XP_032220683.2
OG0011471	spis_longest_isoform_marker	XP_020897148.1	XP_022787048.1
OG0011471	nvec_longest_isoform	XP_020897148.1	XP_001624642.3
OG0011472	nvec_longest_isoform	XP_020897157.1	XP_032223526.1
OG0011472	spis_longest_isoform_marker	XP_020897157.1	XP_022780123.1
OG0011473	spis_longest_isoform_marker	XP_020897160.1	XP_022800974.1
OG0011473	nvec_longest_isoform	XP_020897160.1	XP_032229613.2
OG0011474	spis_longest_isoform_marker	XP_020897162.1	XP_022793995.1
OG0011474	nvec_longest_isoform	XP_020897162.1	XP_048581352.1
OG0011475	spis_longest_isoform_marker	XP_020897167.1	XP_022780129.1
OG0011475	nvec_longest_isoform	XP_020897167.1	XP_048581147.1
OG0011476	spis_longest_isoform_marker	XP_020897168.1	XP_022780141.1
OG0011476	nvec_longest_isoform	XP_020897168.1	XP_032223472.2
OG0011477	spis_longest_isoform_marker	XP_020897171.1	XP_022789548.1
OG0011477	nvec_longest_isoform	XP_020897171.1	XP_048580887.1
OG0011478	nvec_longest_isoform	XP_020897177.1, XP_020897175.2	XP_032227145.2
OG0011479	spis_longest_isoform_marker	XP_020897187.1	XP_022806227.1
OG0011479	nvec_longest_isoform	XP_020897187.1	XP_032242876.2
OG0011480	spis_longest_isoform_marker	XP_020897191.1	XP_022788778.1
OG0011480	nvec_longest_isoform	XP_020897191.1	XP_032224912.1
OG0011481	spis_longest_isoform_marker	XP_020897193.1	XP_022789813.1
OG0011481	nvec_longest_isoform	XP_020897193.1	XP_032230854.2
OG0011482	nvec_longest_isoform	XP_020897198.1	XP_032219349.2
OG0011482	spis_longest_isoform_marker	XP_020897198.1	XP_022793944.1
OG0011483	xenia_longest_isoforms	XP_020897208.1	Xe_014200-T1
OG0011483	nvec_longest_isoform	XP_020897208.1	XP_048580937.1
OG0011484	spis_longest_isoform_marker	XP_020898264.1, XP_020897209.1	XP_022798488.1
OG0011485	nvec_longest_isoform	XP_020897224.1	XP_032236945.1
OG0011485	spis_longest_isoform_marker	XP_020897224.1	XP_022798282.1
OG0011487	spis_longest_isoform_marker	XP_020897231.1	XP_022802145.1
OG0011487	nvec_longest_isoform	XP_020897231.1	XP_032232573.2
OG0011488	spis_longest_isoform_marker	XP_020897233.1	XP_022797469.1
OG0011488	nvec_longest_isoform	XP_020897233.1	XP_032230911.1
OG0011489	nvec_longest_isoform	XP_020897237.2, XP_028513483.1	XP_048584868.1
OG0011490	nvec_longest_isoform	XP_020897253.1, XP_020915037.1	XP_048589506.1
OG0011491	nvec_longest_isoform	XP_020897264.1	XP_032230508.2
OG0011491	xenia_longest_isoforms	XP_020897264.1	Xe_004237-T1
OG0011492	nvec_longest_isoform	XP_020897274.1	XP_032230518.2
OG0011492	spis_longest_isoform_marker	XP_020897274.1	XP_022796962.1
OG0011493	nvec_longest_isoform	XP_020897286.1	XP_001628359.3
OG0011493	spis_longest_isoform_marker	XP_020897286.1	XP_022795269.1
OG0011494	spis_longest_isoform_marker	XP_020897294.1	XP_022787785.1
OG0011494	nvec_longest_isoform	XP_020897294.1	XP_001628719.2
OG0011495	spis_longest_isoform_marker	XP_020897302.1	XP_022802950.1
OG0011495	nvec_longest_isoform	XP_020897302.1	XP_048590399.1
OG0011496	spis_longest_isoform_marker	XP_020897307.1	XP_022786284.1
OG0011496	nvec_longest_isoform	XP_020897307.1	XP_001628736.1
OG0011497	nvec_longest_isoform	XP_020897314.2	XP_032232802.1
OG0011497	spis_longest_isoform_marker	XP_020897314.2	XP_022787719.1
OG0011498	xenia_longest_isoforms	XP_020897317.1	Xe_016509-T1
OG0011498	nvec_longest_isoform	XP_020897317.1	XP_001625803.2
OG0011501	spis_longest_isoform_marker	XP_020897349.1	XP_022802914.1
OG0011501	nvec_longest_isoform	XP_020897349.1	XP_048584617.1
OG0011502	spis_longest_isoform_marker	XP_020897354.1	XP_022797773.1
OG0011502	xenia_longest_isoforms	XP_020897354.1	Xe_013260-T1
OG0011503	spis_longest_isoform_marker	XP_020897387.1	XP_022783700.1
OG0011503	nvec_longest_isoform	XP_020897387.1	XP_048584973.1
OG0011504	spis_longest_isoform_marker	XP_020897398.1	XP_022781183.1
OG0011504	nvec_longest_isoform	XP_020897398.1	XP_032228806.2
OG0011505	spis_longest_isoform_marker	XP_020897404.1	XP_022780170.1
OG0011505	nvec_longest_isoform	XP_020897404.1	XP_001638184.2
OG0011506	nvec_longest_isoform	XP_020897411.1	XP_032218547.2
OG0011506	spis_longest_isoform_marker	XP_020897411.1	XP_022785415.1
OG0011507	nvec_longest_isoform	XP_020897436.1	XP_001637797.3
OG0011507	spis_longest_isoform_marker	XP_020897436.1	XP_022779102.1
OG0011508	spis_longest_isoform_marker	XP_020897441.1	XP_022780341.1
OG0011508	nvec_longest_isoform	XP_020897441.1	XP_048584255.1
OG0011509	spis_longest_isoform_marker	XP_020897464.1	XP_022787147.1, XP_022810578.1
OG0011510	spis_longest_isoform_marker	XP_020897479.1	XP_022791053.1
OG0011510	nvec_longest_isoform	XP_020897479.1	XP_001637218.2
OG0011511	nvec_longest_isoform	XP_020897483.1	XP_032225693.2
OG0011511	spis_longest_isoform_marker	XP_020897483.1	XP_022797051.1
OG0011512	spis_longest_isoform_marker	XP_020897501.1	XP_022792373.1
OG0011512	nvec_longest_isoform	XP_020897501.1	XP_048585961.1
OG0011514	nvec_longest_isoform	XP_020897532.1, XP_028514070.1	XP_048584346.1
OG0011516	spis_longest_isoform_marker	XP_020897549.1	XP_022806713.1
OG0011516	nvec_longest_isoform	XP_020897549.1	XP_032231610.2
OG0011517	nvec_longest_isoform	XP_020897568.1	XP_048583320.1
OG0011517	spis_longest_isoform_marker	XP_020897568.1	XP_022799874.1
OG0011518	nvec_longest_isoform	XP_020897572.1	XP_001629597.2
OG0011518	spis_longest_isoform_marker	XP_020897572.1	XP_022807746.1
OG0011519	spis_longest_isoform_marker	XP_020897578.1	XP_022801713.1
OG0011519	nvec_longest_isoform	XP_020897578.1	XP_032236265.1
OG0011520	spis_longest_isoform_marker	XP_020897579.1	XP_022790347.1
OG0011520	nvec_longest_isoform	XP_020897579.1	XP_001638691.3
OG0011521	nvec_longest_isoform	XP_020897581.2	XP_001633558.2
OG0011521	spis_longest_isoform_marker	XP_020897581.2	XP_022804093.1
OG0011522	spis_longest_isoform_marker	XP_020897610.1	XP_022785852.1
OG0011522	nvec_longest_isoform	XP_020897610.1	XP_032242310.2
OG0011524	spis_longest_isoform_marker	XP_020897617.1	XP_022796223.1
OG0011524	nvec_longest_isoform	XP_020897617.1	XP_032220430.1
OG0011525	spis_longest_isoform_marker	XP_020897620.1	XP_022796229.1
OG0011525	nvec_longest_isoform	XP_020897620.1	XP_048581910.1
OG0011526	spis_longest_isoform_marker	XP_020916240.1, XP_020897626.1	XP_022795561.1
OG0011527	nvec_longest_isoform	XP_020897636.1	XP_001633416.2
OG0011527	spis_longest_isoform_marker	XP_020897636.1	XP_022807941.1
OG0011528	spis_longest_isoform_marker	XP_020897640.1	XP_022794279.1
OG0011528	nvec_longest_isoform	XP_020897640.1	XP_001633379.2
OG0011529	nvec_longest_isoform	XP_020897660.1	XP_032220498.2
OG0011529	spis_longest_isoform_marker	XP_020897660.1	XP_022798400.1
OG0011530	nvec_longest_isoform	XP_020897667.1	XP_032238226.2
OG0011530	spis_longest_isoform_marker	XP_020897667.1	XP_022790733.1
OG0011531	xenia_longest_isoforms	XP_020897691.1	Xe_005400-T1
OG0011531	nvec_longest_isoform	XP_020897691.1	XP_001628761.2
OG0011532	nvec_longest_isoform	XP_020897726.1	XP_032238847.1
OG0011532	spis_longest_isoform_marker	XP_020897726.1	XP_022809092.1
OG0011533	nvec_longest_isoform	XP_020897730.1	XP_001641278.2
OG0011533	spis_longest_isoform_marker	XP_020897730.1	XP_022788480.1
OG0011534	nvec_longest_isoform	XP_020897735.1	XP_048577176.1
OG0011534	spis_longest_isoform_marker	XP_020897735.1	XP_022796569.1
OG0011535	spis_longest_isoform_marker	XP_020897738.1	XP_022790047.1
OG0011535	nvec_longest_isoform	XP_020897738.1	XP_001639313.1
OG0011536	nvec_longest_isoform	XP_020897756.1	XP_048576770.1
OG0011536	spis_longest_isoform_marker	XP_020897756.1	XP_022785472.1
OG0011537	spis_longest_isoform_marker	XP_020897764.1	XP_022800076.1
OG0011537	nvec_longest_isoform	XP_020897764.1	XP_001633693.1
OG0011538	nvec_longest_isoform	XP_020897772.1	XP_001638531.1
OG0011538	spis_longest_isoform_marker	XP_020897772.1	XP_022791096.1
OG0011539	spis_longest_isoform_marker	XP_020897783.1	XP_022790046.1
OG0011539	nvec_longest_isoform	XP_020897783.1	XP_048576555.1
OG0011540	nvec_longest_isoform	XP_020897784.1	XP_032222637.2
OG0011540	spis_longest_isoform_marker	XP_020897784.1	XP_022805793.1
OG0011542	nvec_longest_isoform	XP_020897816.1	XP_001638545.2
OG0011542	spis_longest_isoform_marker	XP_020897816.1	XP_022777899.1
OG0011543	nvec_longest_isoform	XP_020897818.1, XP_020897966.1	XP_001636066.2
OG0011544	xenia_longest_isoforms	XP_020897829.1, XP_020913134.1	Xe_023475-T1
OG0011545	spis_longest_isoform_marker	XP_020897835.2	XP_022798961.1
OG0011545	nvec_longest_isoform	XP_020897835.2	XP_048576956.1
OG0011546	spis_longest_isoform_marker	XP_020897859.1	XP_022794786.1
OG0011546	nvec_longest_isoform	XP_020897859.1	XP_032218391.2
OG0011547	nvec_longest_isoform	XP_020897875.1	XP_048576658.1
OG0011547	spis_longest_isoform_marker	XP_020897875.1	XP_022790057.1
OG0011548	spis_longest_isoform_marker	XP_020897883.1	XP_022796944.1
OG0011548	nvec_longest_isoform	XP_020897883.1	XP_032243029.2
OG0011549	nvec_longest_isoform	XP_020897884.1	XP_001625739.2
OG0011549	spis_longest_isoform_marker	XP_020897884.1	XP_022802343.1
OG0011550	nvec_longest_isoform	XP_020897894.1	XP_001622427.1
OG0011550	spis_longest_isoform_marker	XP_020897894.1	XP_022783291.1
OG0011552	spis_longest_isoform_marker	XP_020897914.2	XP_022796932.1
OG0011552	nvec_longest_isoform	XP_020897914.2	XP_032243014.2
OG0011553	nvec_longest_isoform	XP_020897927.2	XP_032239472.2
OG0011553	spis_longest_isoform_marker	XP_020897927.2	XP_022802435.1
OG0011554	spis_longest_isoform_marker	XP_020897933.1	XP_022805107.1
OG0011554	nvec_longest_isoform	XP_020897933.1	XP_032221452.2
OG0011555	xenia_longest_isoforms	XP_020897946.1	Xe_020960-T1
OG0011555	nvec_longest_isoform	XP_020897946.1	XP_032221522.2
OG0011556	xenia_longest_isoforms	XP_020897948.1	Xe_003407-T1
OG0011556	nvec_longest_isoform	XP_020897948.1	XP_032230601.1
OG0011557	nvec_longest_isoform	XP_020897952.1	XP_032243334.2
OG0011557	spis_longest_isoform_marker	XP_020897952.1	XP_022799251.1
OG0011558	spis_longest_isoform_marker	XP_020897975.1	XP_022804109.1
OG0011558	nvec_longest_isoform	XP_020897975.1	XP_032219780.1
OG0011559	spis_longest_isoform_marker	XP_020897981.1	XP_022795685.1
OG0011559	nvec_longest_isoform	XP_020897981.1	XP_048575295.1
OG0011560	nvec_longest_isoform	XP_020897982.1	XP_032235704.1
OG0011560	spis_longest_isoform_marker	XP_020897982.1	XP_022805232.1
OG0011561	spis_longest_isoform_marker	XP_020897986.1	XP_022804107.1
OG0011561	nvec_longest_isoform	XP_020897986.1	XP_001638984.1
OG0011562	nvec_longest_isoform	XP_020897993.1	XP_032234650.1
OG0011562	spis_longest_isoform_marker	XP_020897993.1	XP_022808635.1
OG0011563	nvec_longest_isoform	XP_020898004.1, XP_020908767.1	XP_032228063.1
OG0011564	spis_longest_isoform_marker	XP_020898006.1	XP_022809308.1
OG0011564	nvec_longest_isoform	XP_020898006.1	XP_032218841.2
OG0011565	spis_longest_isoform_marker	XP_020898008.1	XP_022807393.1
OG0011565	nvec_longest_isoform	XP_020898008.1	XP_048590370.1
OG0011566	xenia_longest_isoforms	XP_020898021.1	Xe_007403-T1
OG0011566	spis_longest_isoform_marker	XP_020898021.1	XP_022790162.1
OG0011568	spis_longest_isoform_marker	XP_020898039.2, XP_028518132.1	XP_022808731.1
OG0011569	spis_longest_isoform_marker	XP_020898059.1	XP_022801237.1
OG0011569	nvec_longest_isoform	XP_020898059.1	XP_001633853.2
OG0011570	nvec_longest_isoform	XP_020898061.1	XP_001636542.3
OG0011570	spis_longest_isoform_marker	XP_020898061.1	XP_022800359.1
OG0011571	spis_longest_isoform_marker	XP_020898062.1	XP_022801519.1
OG0011571	nvec_longest_isoform	XP_020898062.1	XP_032242212.1
OG0011572	nvec_longest_isoform	XP_020898065.1	XP_001634867.1
