Orthogroup	Species	spis_longest_isoform_marker	Orthologs
OG0011009	aip_longest_isoforms	XP_022800423.1	XP_020892338.1
OG0011010	xenia_longest_isoforms	XP_022799076.1	Xe_012165-T1
OG0011010	aip_longest_isoforms	XP_022799076.1	XP_020892340.1
OG0011012	nvec_longest_isoform	XP_022782296.1	XP_001638889.1
OG0011012	aip_longest_isoforms	XP_022782296.1	XP_020892351.1
OG0011014	aip_longest_isoforms	XP_022789412.1	XP_020892376.1
OG0011014	xenia_longest_isoforms	XP_022789412.1	Xe_012355-T1
OG0011015	aip_longest_isoforms	XP_022790536.1	XP_020892428.1
OG0011015	nvec_longest_isoform	XP_022790536.1	XP_001630248.3
OG0011016	aip_longest_isoforms	XP_022789854.1, XP_022789819.1	XP_020892434.1
OG0011018	nvec_longest_isoform	XP_022799613.1	XP_001627842.2
OG0011018	aip_longest_isoforms	XP_022799613.1	XP_020892444.1
OG0011019	aip_longest_isoforms	XP_022806902.1	XP_020892473.1
OG0011019	nvec_longest_isoform	XP_022806902.1	XP_001627844.1
OG0011020	aip_longest_isoforms	XP_022796289.1	XP_020892533.1
OG0011020	nvec_longest_isoform	XP_022796289.1	XP_032235315.1
OG0011021	nvec_longest_isoform	XP_022803245.1	XP_048577666.1
OG0011021	aip_longest_isoforms	XP_022803245.1	XP_020892534.1
OG0011022	nvec_longest_isoform	XP_022803247.1	XP_048577530.1
OG0011022	aip_longest_isoforms	XP_022803247.1	XP_020892555.1
OG0011023	nvec_longest_isoform	XP_022782842.1	XP_001633152.1
OG0011023	aip_longest_isoforms	XP_022782842.1	XP_020892560.1
OG0011024	nvec_longest_isoform	XP_022782855.1	XP_032238135.1
OG0011024	aip_longest_isoforms	XP_022782855.1	XP_020892562.1
OG0011025	aip_longest_isoforms	XP_022782710.1	XP_020892563.1
OG0011025	nvec_longest_isoform	XP_022782710.1	XP_001633169.3
OG0011026	aip_longest_isoforms	XP_022796948.1	XP_020892564.1
OG0011026	nvec_longest_isoform	XP_022796948.1	XP_032238137.1
OG0011027	aip_longest_isoforms	XP_022796735.1	XP_020892568.1
OG0011027	nvec_longest_isoform	XP_022796735.1	XP_032238138.2
OG0011028	aip_longest_isoforms	XP_022787934.1	XP_020892579.2, XP_020904620.2
OG0011030	aip_longest_isoforms	XP_022803090.1	XP_020892590.1
OG0011030	nvec_longest_isoform	XP_022803090.1	XP_001632215.2
OG0011031	aip_longest_isoforms	XP_022800973.1	XP_020892593.1
OG0011031	nvec_longest_isoform	XP_022800973.1	XP_048586278.1
OG0011032	nvec_longest_isoform	XP_022803291.1	XP_001633324.3
OG0011032	aip_longest_isoforms	XP_022803291.1	XP_020892595.1
OG0011033	nvec_longest_isoform	XP_022801353.1	XP_048586288.1
OG0011033	aip_longest_isoforms	XP_022801353.1	XP_020892609.1
OG0011034	aip_longest_isoforms	XP_022793350.1	XP_020892680.1
OG0011034	nvec_longest_isoform	XP_022793350.1	XP_048587793.1
OG0011035	nvec_longest_isoform	XP_022793369.1	XP_048587045.1
OG0011035	aip_longest_isoforms	XP_022793369.1	XP_020892681.1
OG0011037	nvec_longest_isoform	XP_022803138.1	XP_048586849.1
OG0011037	aip_longest_isoforms	XP_022803138.1	XP_020892686.1
OG0011039	aip_longest_isoforms	XP_022790188.1	XP_020892704.2
OG0011039	nvec_longest_isoform	XP_022790188.1	XP_048587446.1
OG0011040	nvec_longest_isoform	XP_022797738.1	XP_048583812.1
OG0011040	aip_longest_isoforms	XP_022797738.1	XP_020892706.1
OG0011041	nvec_longest_isoform	XP_022790170.1	XP_032224808.2
OG0011041	aip_longest_isoforms	XP_022790170.1	XP_020892717.1
OG0011042	aip_longest_isoforms	XP_022788985.1, XP_022780206.1	XP_020892720.1
OG0011043	nvec_longest_isoform	XP_022790036.1	XP_048576554.1
OG0011043	aip_longest_isoforms	XP_022790036.1	XP_020892734.1
OG0011045	nvec_longest_isoform	XP_022806042.1	XP_032237743.1
OG0011045	aip_longest_isoforms	XP_022806042.1	XP_020892757.1
OG0011047	aip_longest_isoforms	XP_022789507.1	XP_020892766.2
OG0011047	nvec_longest_isoform	XP_022789507.1	XP_001632770.2
OG0011048	nvec_longest_isoform	XP_022789518.1	XP_032237772.2
OG0011048	aip_longest_isoforms	XP_022789518.1	XP_020892775.2
OG0011049	nvec_longest_isoform	XP_022789479.1	XP_032237770.2
OG0011049	aip_longest_isoforms	XP_022789479.1	XP_020892776.1
OG0011050	aip_longest_isoforms	XP_022808437.1	XP_020892777.1
OG0011050	nvec_longest_isoform	XP_022808437.1	XP_032230662.1
OG0011051	nvec_longest_isoform	XP_022789499.1	XP_048578521.1
OG0011051	aip_longest_isoforms	XP_022789499.1	XP_020892806.1
OG0011052	nvec_longest_isoform	XP_022800418.1	XP_048586499.1
OG0011052	aip_longest_isoforms	XP_022800418.1	XP_020892819.1
OG0011053	nvec_longest_isoform	XP_022807058.1	XP_032218707.2
OG0011053	aip_longest_isoforms	XP_022807058.1	XP_020892853.1
OG0011054	aip_longest_isoforms	XP_022787566.1	XP_020892862.1
OG0011054	nvec_longest_isoform	XP_022787566.1	XP_001635034.2
OG0011055	aip_longest_isoforms	XP_022805103.1	XP_020892866.1
OG0011055	nvec_longest_isoform	XP_022805103.1	XP_032243135.2
OG0011056	nvec_longest_isoform	XP_022789286.1	XP_001629323.1
OG0011056	aip_longest_isoforms	XP_022789286.1	XP_020892892.1
OG0011057	aip_longest_isoforms	XP_022792498.1	XP_020892893.1
OG0011057	nvec_longest_isoform	XP_022792498.1	XP_032218682.2
OG0011060	aip_longest_isoforms	XP_022794074.1	XP_020892917.1
OG0011060	xenia_longest_isoforms	XP_022794074.1	Xe_005586-T1
OG0011061	aip_longest_isoforms	XP_022794092.1	XP_020892924.1
OG0011061	xenia_longest_isoforms	XP_022794092.1	Xe_005603-T1
OG0011062	nvec_longest_isoform	XP_022802483.1	XP_001622303.3
OG0011062	aip_longest_isoforms	XP_022802483.1	XP_020892927.1
OG0011063	nvec_longest_isoform	XP_022806150.1	XP_032232685.1
OG0011063	aip_longest_isoforms	XP_022806150.1	XP_020892931.1
OG0011064	aip_longest_isoforms	XP_022786691.1	XP_020892933.1
OG0011064	nvec_longest_isoform	XP_022786691.1	XP_048576738.1
OG0011065	nvec_longest_isoform	XP_022803113.1	XP_048577167.1
OG0011065	aip_longest_isoforms	XP_022803113.1	XP_020892960.1
OG0011066	aip_longest_isoforms	XP_022794289.1	XP_020892965.2
OG0011066	nvec_longest_isoform	XP_022794289.1	XP_048577219.1
OG0011067	nvec_longest_isoform	XP_022802479.1	XP_001624639.2
OG0011067	aip_longest_isoforms	XP_022802479.1	XP_020892968.1
OG0011068	nvec_longest_isoform	XP_022805141.1	XP_001631288.3
OG0011068	aip_longest_isoforms	XP_022805141.1	XP_020892992.1
OG0011069	nvec_longest_isoform	XP_022797467.1	XP_048587784.1
OG0011069	aip_longest_isoforms	XP_022797467.1	XP_020892994.1
OG0011070	nvec_longest_isoform	XP_022791711.1	XP_048576794.1
OG0011070	aip_longest_isoforms	XP_022791711.1	XP_020892997.1
OG0011071	nvec_longest_isoform	XP_022791701.1	XP_048576433.1
OG0011071	aip_longest_isoforms	XP_022791701.1	XP_020893011.1
OG0011072	nvec_longest_isoform	XP_022801653.1	XP_001622301.1
OG0011072	aip_longest_isoforms	XP_022801653.1	XP_020893029.1
OG0011073	aip_longest_isoforms	XP_022806157.1	XP_020893031.1
OG0011073	nvec_longest_isoform	XP_022806157.1	XP_032225198.1
OG0011074	aip_longest_isoforms	XP_022806149.1	XP_020893032.1
OG0011074	nvec_longest_isoform	XP_022806149.1	XP_001629136.2
OG0011075	nvec_longest_isoform	XP_022793108.1	XP_001634545.2
OG0011075	aip_longest_isoforms	XP_022793108.1	XP_020893054.1
OG0011076	nvec_longest_isoform	XP_022807319.1	XP_001640956.1
OG0011076	aip_longest_isoforms	XP_022807319.1	XP_020893056.1
OG0011077	nvec_longest_isoform	XP_022795926.1	XP_032222963.2
OG0011077	aip_longest_isoforms	XP_022795926.1	XP_020893074.1
OG0011078	aip_longest_isoforms	XP_022793135.1	XP_020893091.1
OG0011078	nvec_longest_isoform	XP_022793135.1	XP_048579249.1
OG0011080	aip_longest_isoforms	XP_022791668.1	XP_020893110.1
OG0011080	xenia_longest_isoforms	XP_022791668.1	Xe_022059-T1
OG0011081	nvec_longest_isoform	XP_022779357.1	XP_048579153.1
OG0011081	aip_longest_isoforms	XP_022779357.1	XP_020893120.1
OG0011082	aip_longest_isoforms	XP_022803637.1	XP_020893123.1
OG0011082	nvec_longest_isoform	XP_022803637.1	XP_032222235.1
OG0011083	nvec_longest_isoform	XP_022803634.1	XP_032222423.1
OG0011083	aip_longest_isoforms	XP_022803634.1	XP_020893124.1
OG0011084	nvec_longest_isoform	XP_022803623.1	XP_032222353.2
OG0011084	aip_longest_isoforms	XP_022803623.1	XP_020893127.1
OG0011085	nvec_longest_isoform	XP_022791811.1	XP_048576537.1
OG0011085	aip_longest_isoforms	XP_022791811.1	XP_020893151.2
OG0011086	nvec_longest_isoform	XP_022795925.1	XP_001641414.2
OG0011086	aip_longest_isoforms	XP_022795925.1	XP_020893157.1
OG0011087	aip_longest_isoforms	XP_022798356.1	XP_020893158.1
OG0011087	nvec_longest_isoform	XP_022798356.1	XP_001641125.2
OG0011088	aip_longest_isoforms	XP_022789951.1	XP_020893165.1
OG0011088	nvec_longest_isoform	XP_022789951.1	XP_001641586.1
OG0011089	aip_longest_isoforms	XP_022803981.1	XP_020893171.1
OG0011089	nvec_longest_isoform	XP_022803981.1	XP_032239586.2
OG0011090	nvec_longest_isoform	XP_022798375.1	XP_048576494.1
OG0011090	aip_longest_isoforms	XP_022798375.1	XP_020893183.1
OG0011091	aip_longest_isoforms	XP_022794855.1	XP_020893186.1
OG0011091	nvec_longest_isoform	XP_022794855.1	XP_032222908.1
OG0011092	aip_longest_isoforms	XP_022793643.1	XP_020893191.1
OG0011092	nvec_longest_isoform	XP_022793643.1	XP_001637922.3
OG0011093	nvec_longest_isoform	XP_022793145.1	XP_032240275.1
OG0011093	aip_longest_isoforms	XP_022793145.1	XP_020893192.1
OG0011095	nvec_longest_isoform	XP_022782521.1	XP_001633467.1
OG0011095	aip_longest_isoforms	XP_022782521.1	XP_020893221.1
OG0011096	nvec_longest_isoform	XP_022786521.1	XP_032236614.2
OG0011096	aip_longest_isoforms	XP_022786521.1	XP_020893227.1
OG0011098	nvec_longest_isoform	XP_022788941.1	XP_001637307.2
OG0011098	aip_longest_isoforms	XP_022788941.1	XP_020893233.1
OG0011099	aip_longest_isoforms	XP_022791652.1	XP_020893235.1
OG0011099	nvec_longest_isoform	XP_022791652.1	XP_048579572.1
OG0011100	nvec_longest_isoform	XP_022803538.1	XP_048579851.1
OG0011100	aip_longest_isoforms	XP_022803538.1	XP_020893240.1
OG0011101	aip_longest_isoforms	XP_022788667.1	XP_020893265.1
OG0011101	nvec_longest_isoform	XP_022788667.1	XP_001624640.1
OG0011102	nvec_longest_isoform	XP_022783340.1	XP_032219916.2
OG0011102	aip_longest_isoforms	XP_022783340.1	XP_020893270.1
OG0011103	nvec_longest_isoform	XP_022783371.1	XP_032223297.1
OG0011103	aip_longest_isoforms	XP_022783371.1	XP_020893282.1
OG0011104	aip_longest_isoforms	XP_022796839.1	XP_020893286.1
OG0011104	nvec_longest_isoform	XP_022796839.1	XP_001627959.3
OG0011105	nvec_longest_isoform	XP_022779616.1	XP_032230110.2
OG0011105	aip_longest_isoforms	XP_022779616.1	XP_020893287.1
OG0011106	aip_longest_isoforms	XP_022796850.1	XP_020893289.1
OG0011106	nvec_longest_isoform	XP_022796850.1	XP_048576642.1
OG0011107	nvec_longest_isoform	XP_022779564.1	XP_001633644.3
OG0011107	aip_longest_isoforms	XP_022779564.1	XP_020893291.1
OG0011108	aip_longest_isoforms	XP_022790020.1	XP_020893299.2
OG0011108	nvec_longest_isoform	XP_022790020.1	XP_048582485.1
OG0011109	aip_longest_isoforms	XP_022779566.1	XP_020893314.1
OG0011109	nvec_longest_isoform	XP_022779566.1	XP_048576393.1
OG0011110	nvec_longest_isoform	XP_022794198.1	XP_032231783.2
OG0011110	aip_longest_isoforms	XP_022794198.1	XP_020893318.1
OG0011111	nvec_longest_isoform	XP_022798089.1	XP_032238814.1
OG0011111	aip_longest_isoforms	XP_022798089.1	XP_020893325.1
OG0011112	aip_longest_isoforms	XP_022798067.1	XP_020893326.1
OG0011112	nvec_longest_isoform	XP_022798067.1	XP_001633629.1
OG0011113	aip_longest_isoforms	XP_022798076.1	XP_020893327.2
OG0011113	nvec_longest_isoform	XP_022798076.1	XP_048577081.1
OG0011114	aip_longest_isoforms	XP_022784589.1	XP_020893328.1
OG0011114	nvec_longest_isoform	XP_022784589.1	XP_001622429.2
OG0011115	nvec_longest_isoform	XP_022779546.1	XP_001626639.2
OG0011115	aip_longest_isoforms	XP_022779546.1	XP_020893335.1
OG0011116	nvec_longest_isoform	XP_022779642.1	XP_032218856.1
OG0011116	aip_longest_isoforms	XP_022779642.1	XP_020893342.1
OG0011117	nvec_longest_isoform	XP_022798080.1	XP_032229437.1
OG0011117	aip_longest_isoforms	XP_022798080.1	XP_020893346.1
OG0011118	aip_longest_isoforms	XP_022793613.1	XP_020893362.1
OG0011118	nvec_longest_isoform	XP_022793613.1	XP_001641363.2
OG0011119	nvec_longest_isoform	XP_022795724.1	XP_032222018.2
OG0011119	aip_longest_isoforms	XP_022795724.1	XP_020893381.1
OG0011120	nvec_longest_isoform	XP_022787638.1	XP_032220508.1
OG0011120	aip_longest_isoforms	XP_022787638.1	XP_020893385.1
OG0011121	aip_longest_isoforms	XP_022795740.1	XP_020893397.1
OG0011121	nvec_longest_isoform	XP_022795740.1	XP_032221957.2
OG0011122	nvec_longest_isoform	XP_022779070.1	XP_032220530.2
OG0011122	aip_longest_isoforms	XP_022779070.1	XP_020893400.1
OG0011124	aip_longest_isoforms	XP_022810033.1	XP_020911188.1, XP_020893418.1
OG0011125	nvec_longest_isoform	XP_022789881.1	XP_048590032.1
OG0011125	aip_longest_isoforms	XP_022789881.1	XP_020893422.1
OG0011126	nvec_longest_isoform	XP_022789880.1	XP_048575835.1
OG0011126	aip_longest_isoforms	XP_022789880.1	XP_020893429.1
OG0011127	nvec_longest_isoform	XP_022789870.1	XP_032219034.2
OG0011127	aip_longest_isoforms	XP_022789870.1	XP_020893432.1
OG0011129	nvec_longest_isoform	XP_022803145.1	XP_032235706.2
OG0011129	aip_longest_isoforms	XP_022803145.1	XP_020893445.1
OG0011131	nvec_longest_isoform	XP_022786544.1	XP_032238336.1
OG0011131	aip_longest_isoforms	XP_022786544.1	XP_020893452.1
OG0011132	nvec_longest_isoform	XP_022810027.1	XP_001631088.3
OG0011132	aip_longest_isoforms	XP_022810027.1	XP_020893457.1
OG0011133	aip_longest_isoforms	XP_022793053.1	XP_020893498.1
OG0011133	nvec_longest_isoform	XP_022793053.1	XP_032234098.1
OG0011134	aip_longest_isoforms	XP_022793679.1	XP_028516425.1, XP_020893499.1
OG0011135	nvec_longest_isoform	XP_022780544.1	XP_048582376.1
OG0011135	aip_longest_isoforms	XP_022780544.1	XP_020893500.1
OG0011136	aip_longest_isoforms	XP_022781514.1	XP_020898831.1, XP_020893512.1
OG0011137	nvec_longest_isoform	XP_022796279.1	XP_001625649.3
OG0011137	aip_longest_isoforms	XP_022796279.1	XP_020893518.1
OG0011138	nvec_longest_isoform	XP_022798422.1	XP_001628837.2
OG0011138	aip_longest_isoforms	XP_022798422.1	XP_020893532.1
OG0011139	aip_longest_isoforms	XP_022798460.1	XP_020893536.1
OG0011139	nvec_longest_isoform	XP_022798460.1	XP_001628836.1
OG0011141	nvec_longest_isoform	XP_022801015.1	XP_001636203.3
OG0011141	aip_longest_isoforms	XP_022801015.1	XP_020893571.1
OG0011143	nvec_longest_isoform	XP_022801407.1	XP_001627919.3
OG0011143	aip_longest_isoforms	XP_022801407.1	XP_020893584.1
OG0011144	aip_longest_isoforms	XP_022780945.1	XP_020893597.2
OG0011144	nvec_longest_isoform	XP_022780945.1	XP_032229044.2
OG0011145	aip_longest_isoforms	XP_022790692.1	XP_020893607.1
OG0011145	xenia_longest_isoforms	XP_022790692.1	Xe_000244-T1
OG0011146	aip_longest_isoforms	XP_022803058.1	XP_020893611.1
OG0011146	nvec_longest_isoform	XP_022803058.1	XP_048581839.1
OG0011147	aip_longest_isoforms	XP_022780867.1	XP_020893615.1
OG0011147	nvec_longest_isoform	XP_022780867.1	XP_048583179.1
OG0011148	nvec_longest_isoform	XP_022779989.1	XP_048584838.1
OG0011148	aip_longest_isoforms	XP_022779989.1	XP_020893639.1
OG0011149	aip_longest_isoforms	XP_022781808.1	XP_020893658.1
OG0011149	nvec_longest_isoform	XP_022781808.1	XP_001639708.2
OG0011150	aip_longest_isoforms	XP_022781747.1	XP_020893664.1
OG0011150	nvec_longest_isoform	XP_022781747.1	XP_032220649.2
OG0011151	aip_longest_isoforms	XP_022779804.1	XP_020893686.1
OG0011151	nvec_longest_isoform	XP_022779804.1	XP_032235716.1
OG0011152	nvec_longest_isoform	XP_022779771.1	XP_032237446.2
OG0011152	aip_longest_isoforms	XP_022779771.1	XP_020893690.1
OG0011153	aip_longest_isoforms	XP_022795178.1	XP_020893698.1
OG0011153	nvec_longest_isoform	XP_022795178.1	XP_048584352.1
OG0011154	nvec_longest_isoform	XP_022803189.1	XP_001623411.3
OG0011154	aip_longest_isoforms	XP_022803189.1	XP_020893700.1
OG0011155	aip_longest_isoforms	XP_022792445.1	XP_020893705.1
OG0011155	nvec_longest_isoform	XP_022792445.1	XP_001628139.2
OG0011156	nvec_longest_isoform	XP_022792456.1	XP_032232044.1
OG0011156	aip_longest_isoforms	XP_022792456.1	XP_020893709.1
OG0011157	aip_longest_isoforms	XP_022797058.1	XP_020893712.1
OG0011157	nvec_longest_isoform	XP_022797058.1	XP_032232097.2
OG0011158	nvec_longest_isoform	XP_022779750.1	XP_048582080.1
OG0011158	aip_longest_isoforms	XP_022779750.1	XP_020893726.1
OG0011159	aip_longest_isoforms	XP_022802408.1	XP_020893764.1
OG0011159	nvec_longest_isoform	XP_022802408.1	XP_001629760.2
OG0011160	nvec_longest_isoform	XP_022798396.1	XP_032236212.1
OG0011160	aip_longest_isoforms	XP_022798396.1	XP_020893793.1
OG0011161	aip_longest_isoforms	XP_022789718.1	XP_020893808.1
OG0011161	nvec_longest_isoform	XP_022789718.1	XP_032228088.1
OG0011162	aip_longest_isoforms	XP_022802402.1	XP_020893817.1
OG0011162	nvec_longest_isoform	XP_022802402.1	XP_001629759.2
OG0011163	nvec_longest_isoform	XP_022786816.1	XP_048581810.1
OG0011163	aip_longest_isoforms	XP_022786816.1	XP_020893826.1
OG0011164	nvec_longest_isoform	XP_022785823.1	XP_032236788.1
OG0011164	aip_longest_isoforms	XP_022785823.1	XP_020893836.1
OG0011165	aip_longest_isoforms	XP_022802401.1	XP_020893843.1
OG0011165	nvec_longest_isoform	XP_022802401.1	XP_001634153.3
OG0011166	nvec_longest_isoform	XP_022798445.1	XP_032228094.1
OG0011166	aip_longest_isoforms	XP_022798445.1	XP_020893854.1
OG0011167	nvec_longest_isoform	XP_022786512.1	XP_048578310.1
OG0011167	aip_longest_isoforms	XP_022786512.1	XP_020893880.1
OG0011168	aip_longest_isoforms	XP_022786564.1	XP_020893890.1
OG0011168	nvec_longest_isoform	XP_022786564.1	XP_001631239.1
OG0011171	nvec_longest_isoform	XP_022799751.1	XP_032238313.2
OG0011171	aip_longest_isoforms	XP_022799751.1	XP_020893905.1
OG0011174	nvec_longest_isoform	XP_022789637.1	XP_001629554.3
OG0011174	aip_longest_isoforms	XP_022789637.1	XP_020893932.1
OG0011175	aip_longest_isoforms	XP_022802424.1	XP_020893934.1
OG0011175	nvec_longest_isoform	XP_022802424.1	XP_001631731.3
OG0011176	nvec_longest_isoform	XP_022789645.1	XP_001629584.1
OG0011176	aip_longest_isoforms	XP_022789645.1	XP_020893942.1
OG0011179	aip_longest_isoforms	XP_022790296.1	XP_020893963.1
OG0011179	nvec_longest_isoform	XP_022790296.1	XP_032239062.1
OG0011180	nvec_longest_isoform	XP_022786498.1	XP_001628884.2
OG0011180	aip_longest_isoforms	XP_022786498.1	XP_020893968.2
OG0011181	nvec_longest_isoform	XP_022788839.1	XP_048590556.1
OG0011181	aip_longest_isoforms	XP_022788839.1	XP_020893992.1
OG0011182	aip_longest_isoforms	XP_022782421.1	XP_020894013.1, XP_020894009.1
OG0011183	nvec_longest_isoform	XP_022802934.1	XP_001622329.3
OG0011183	aip_longest_isoforms	XP_022802934.1	XP_020894020.1
OG0011184	nvec_longest_isoform	XP_022802958.1	XP_048590148.1
OG0011184	aip_longest_isoforms	XP_022802958.1	XP_020894021.1
OG0011185	nvec_longest_isoform	XP_022802953.1	XP_001629489.2
OG0011185	aip_longest_isoforms	XP_022802953.1	XP_020894022.1
OG0011186	nvec_longest_isoform	XP_022802959.1	XP_001626527.2
OG0011186	aip_longest_isoforms	XP_022802959.1	XP_020894033.1
OG0011187	aip_longest_isoforms	XP_022780165.1	XP_020894055.1
OG0011187	nvec_longest_isoform	XP_022780165.1	XP_032220943.1
OG0011188	nvec_longest_isoform	XP_022794370.1	XP_032239654.2
OG0011188	aip_longest_isoforms	XP_022794370.1	XP_020894060.1
OG0011191	aip_longest_isoforms	XP_022788462.1	XP_020894087.1
OG0011191	nvec_longest_isoform	XP_022788462.1	XP_001626925.3
OG0011193	xenia_longest_isoforms	XP_022806658.1	Xe_005608-T1
OG0011193	aip_longest_isoforms	XP_022806658.1	XP_020894126.1
OG0011194	nvec_longest_isoform	XP_022796345.1	XP_001633625.1
OG0011194	aip_longest_isoforms	XP_022796345.1	XP_020894132.1
OG0011195	aip_longest_isoforms	XP_022806657.1	XP_020894138.1
OG0011195	nvec_longest_isoform	XP_022806657.1	XP_001632620.1
OG0011196	aip_longest_isoforms	XP_022791702.1	XP_020894142.1
OG0011196	nvec_longest_isoform	XP_022791702.1	XP_048576922.1
OG0011197	nvec_longest_isoform	XP_022796332.1	XP_048576805.1
OG0011197	aip_longest_isoforms	XP_022796332.1	XP_020894144.1
OG0011198	nvec_longest_isoform	XP_022789674.1	XP_032228977.1
OG0011198	aip_longest_isoforms	XP_022789674.1	XP_020894152.1
OG0011199	aip_longest_isoforms	XP_022786733.1	XP_020894163.1
OG0011199	nvec_longest_isoform	XP_022786733.1	XP_032228372.2
OG0011200	aip_longest_isoforms	XP_022797983.1	XP_020894185.1
OG0011200	nvec_longest_isoform	XP_022797983.1	XP_001639900.2
OG0011201	aip_longest_isoforms	XP_022795843.1	XP_020894198.1
OG0011201	nvec_longest_isoform	XP_022795843.1	XP_032222920.2
OG0011203	aip_longest_isoforms	XP_022789270.1	XP_020894222.1
OG0011203	nvec_longest_isoform	XP_022789270.1	XP_001637916.1
OG0011204	nvec_longest_isoform	XP_022800477.1	XP_032222343.1
OG0011204	aip_longest_isoforms	XP_022800477.1	XP_020894234.1
OG0011205	aip_longest_isoforms	XP_022791859.1	XP_020894240.1
OG0011205	nvec_longest_isoform	XP_022791859.1	XP_001625178.1
OG0011207	nvec_longest_isoform	XP_022798360.1	XP_032233640.1
OG0011207	aip_longest_isoforms	XP_022798360.1	XP_020894251.1
OG0011208	nvec_longest_isoform	XP_022785342.1	XP_001625174.1
OG0011208	aip_longest_isoforms	XP_022785342.1	XP_020894252.1
